Category,Company,Plant,Features,Data Shape,Timesteps,Model,Model Params,Scaler,Scaler Params,Imputer,Imputer Params,Cross Validation,Cross Validation Params,RMSE Train,MAE Train,MAPE Train,R2 Train,RMSE Test,MAE Test,MAPE Test,R2 Test
Local Model,204,F,Chemical + Physical,"(2514, 17)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.201871710331846,0.9404496410095802,0.021805278203294063,0.9695911405718443,1.17061378694461,0.9263562526608191,0.021411186378828866,0.9727765436979638
Local Model,204,F,Chemical + Physical,"(2514, 17)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.2134304624125365,0.9510616858758457,0.02209436161671736,0.9698688873417187,1.1261443935810584,0.8765720606303369,0.020056291237667192,0.9716702508485102
Local Model,204,F,Chemical + Physical,"(2514, 17)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.1898293806809264,0.9256287457804406,0.021430453623119558,0.9703245393705725,1.2353241943322468,0.9871212968836385,0.023021586835450497,0.969134090226273
Local Model,204,F,Chemical + Physical,"(2514, 17)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.3125875810351963,1.0307398098696972,0.02405719026883541,0.9639374613232159,1.3496152984215812,1.0462318764605212,0.024543513665656855,0.9629756994332137
Local Model,204,F,Chemical + Physical,"(2514, 17)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.172343605203445,0.9262701801719464,0.02144921698886793,0.9716553434938798,1.3184229247576347,1.0277701788850628,0.02371219763428856,0.9624661043704948
Local Model,204,F,Chemical + Physical,"(2514, 17)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.1908847887834597,0.931590788696819,0.021570574580782657,0.9704164784852416,1.2178546008202342,0.9590248493353966,0.02226746350430707,0.9694200572364914
Local Model,204,F,Chemical + Physical,"(2514, 17)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.193198464412037,0.9428454817117947,0.021897908059114582,0.9705819907271294,1.2131820113825613,0.934151891122595,0.021359379837604192,0.9683910483316318
Local Model,204,F,Chemical + Physical,"(2514, 17)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.3134288175817224,1.0278099476784233,0.02401285314606103,0.9639522397079776,1.3452978706036613,1.0540502449658644,0.024665053017983482,0.9630108330047703
Local Model,204,F,Chemical + Physical,"(2514, 17)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.20366928142643,0.9416603723092495,0.02182744058314137,0.9699564383744324,1.174723008678519,0.9221904949032456,0.02129810812657805,0.9709147389692314
Local Model,204,F,Chemical + Physical,"(2514, 17)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.1870223054787563,0.9322436692437561,0.0215632331849627,0.9705989744972957,1.236774163131796,0.9770127880992286,0.02285406806197032,0.968541767865176
Local Model,204,F,Chemical + Physical,"(2514, 17)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.3158388786384776,1.0331251785557622,0.024212461436257167,0.9641528347151167,1.3986037621852239,1.088033956206605,0.02499598285142169,0.9581476653817581
Local Model,204,F,Chemical + Physical,"(2514, 17)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.1806553386251264,0.9296044207832261,0.021465644047965197,0.9709714766068654,1.2688226139193646,0.9733764631972066,0.02286147129809557,0.9666364777622669
Local Model,204,F,Chemical + Physical,"(2514, 17)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.2120013693204843,0.9430546000429962,0.02179554696284438,0.9691548931853393,1.127957939063541,0.9097481655457806,0.021281769248939705,0.9743755375555676
Local Model,204,F,Chemical + Physical,"(2514, 17)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.1945969163091315,0.9355315381218293,0.0216982887826928,0.9704432117102688,1.2048864834865005,0.9377771765226582,0.021604106270674148,0.9692601743216296
Local Model,204,F,Chemical + Physical,"(2514, 17)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",5.426270903047352,4.1346599094483745,0.10072170384038881,0.387839657298646,5.263538250566885,3.9473792547233546,0.09553511040143223,0.42233730686561777
Local Model,204,F,Chemical + Physical,"(2514, 17)",,Decision Tree,,,,,,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 1, ""train_size"": 0.8}",5.668119690163487,4.341513549459673,0.10613712869167431,0.36239085631188683,7.00293019440597,5.140740594059396,0.13400652785940903,0.021081477884813293
Local Model,204,F,Chemical + Physical,"(2514, 17)",,Decision Tree,,,,,,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 1, ""train_size"": 0.8}",5.095275097429777,3.7985321429630385,0.09117955872719039,0.4214540235320048,6.684016778533534,4.824923725899212,0.12070559250345728,0.04868459858196461
Local Model,204,F,Chemical + Physical,"(2514, 17)",,Decision Tree,,,,,,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 1, ""train_size"": 0.8}",1.3211831177266613,1.0396011217116363,0.024374440062637576,0.962664614630151,1.0707786317951642,0.8834314021015907,0.020477374142344514,0.974465046369945
