Category,Company,Data Shape,Timesteps,Features,Model,Cross Validation,Cross Validation Params,RMSE Train,RMSE Train,MAE Train,MAE Train,MAPE Train,MAPE Train,R2 Train,R2 Train,RMSE Test,RMSE Test,MAE Test,MAE Test,MAPE Test,MAPE Test,R2 Test,R2 Test
,,,,,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Global Model,203,"(1508, 18)",1,Chemical + Physical,BidirectionalLSTM,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 3, ""train_size"": 0.8}",0.7726035965473123,0.08480319134626557,0.5866137836456299,0.058793924830982704,0.011883393188561818,0.0017569835789411259,0.8163992136196357,0.08695582953605949,3.852409870751235,1.9524476713729517,2.801917697593814,1.3259668486715468,0.05845767682577341,0.02929170405435448,-2.3793117452758143,3.1896722781271287
Global Model,203,"(1508, 18)",1,Chemical + Physical,BidirectionalLSTM,Out of time Split,"{""Test Size"": 0.2}",0.9869046001881427,0.0,0.7657061417106766,0.0,0.015665106182069437,0.0,0.9307122913465924,0.0,4.047524173890165,0.0,3.686091368214184,0.0,0.06791774614620104,0.0,-2.944748949352173,0.0
Global Model,203,"(1508, 18)",1,Chemical + Physical,BidirectionalLSTM,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.0621232998617418,0.021120677202079472,0.8153324502600375,0.018579240603076506,0.016300564242514724,0.000370839656846273,0.9308944259471653,0.0029284729957457837,1.8855725960010135,0.09872644762773108,1.410388943602931,0.054445522843142524,0.029000570071421414,0.0012484245765470574,0.7804570573933342,0.01875162169455298
Global Model,203,"(1508, 18)",1,Chemical + Physical,BidirectionalLSTM,Time Series Split,"{""N_Splits"": 5, ""Repeats"": 3, ""Gap"": 0}",0.8734240231868554,0.12263052226560826,0.6663047933539948,0.09968980418417066,0.013649933178253311,0.0020423721336826797,0.9055743922589666,0.03128955623941578,3.6245175930438287,0.41395126091262047,2.72459050753772,0.22132024588724666,0.056020431641926036,0.007841921084540739,-0.6192515986260456,0.8571863314942111
