Category,Company,Features,Data Shape,Timesteps,Model,Model Params,Scaler,Scaler Params,Imputer,Imputer Params,Cross Validation,Cross Validation Params,RMSE Train,MAE Train,MAPE Train,R2 Train,RMSE Test,MAE Test,MAPE Test,R2 Test
Local Model,partner_ii,Chemical + Mineralogical + CS7,"(78, 14)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.7506265955978575,1.388554019457246,0.03507663869417313,0.6072489956511842,1.033532109794644,0.8497123015873012,0.02180522753553989,0.7122273394621681
Local Model,partner_ii,Chemical + Mineralogical + CS7,"(78, 14)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5312843735712711,1.2055111202283877,0.030839687639556163,0.6186952728091697,2.149867576234247,1.7792256226815066,0.04376302455362957,0.5216945487223397
Local Model,partner_ii,Chemical + Mineralogical + CS7,"(78, 14)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.614090862531786,1.251981714311936,0.03202520804966964,0.5895736241406064,1.6318841443436283,1.410960170697014,0.034670709647878994,0.6757154522576301
Local Model,partner_ii,Chemical + Mineralogical + CS7,"(78, 14)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.4817507050538017,1.10403537414966,0.028286066614565057,0.7029796407718242,2.3817866005839194,1.9366933333333336,0.04854466596079927,-0.09356586075042483
Local Model,partner_ii,Chemical + Mineralogical + CS7,"(78, 14)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5423481730480844,1.1925972222222228,0.030137716084980136,0.6560190517724427,1.7065726114422979,1.3654166666666636,0.036626689627668914,0.30765692320276805
Local Model,partner_ii,Chemical + Mineralogical + CS7,"(78, 14)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5670502249847111,1.2414027370478988,0.03163528022705299,0.6485448697948448,2.0770979249220156,1.5357386363636376,0.037896312981246724,0.3431988233946941
Local Model,partner_ii,Chemical + Mineralogical + CS7,"(78, 14)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.7039498623977334,1.3155333122496304,0.033471738205265895,0.6091543791159015,1.7035227624786564,1.351075367647057,0.03332043148620614,0.41640026550001663
Local Model,partner_ii,Chemical + Mineralogical + CS7,"(78, 14)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.443885512377264,1.1165919564306663,0.028410761671494585,0.6220302102756103,2.0789554623711326,1.7514691558441537,0.0451727841127359,0.6437683353055019
Local Model,partner_ii,Chemical + Mineralogical + CS7,"(78, 14)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.669510072978218,1.2879146325196746,0.03269442244339532,0.620626696128638,1.4106262754039849,1.210875630252101,0.031062394862893274,0.6226337824607069
Local Model,partner_ii,Chemical + Mineralogical + CS7,"(78, 14)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.6525443803782083,1.2858568091901428,0.032693387950529965,0.6353742326863642,1.6882192461398053,1.3702592592592595,0.03490341275638303,0.40318349484366545
