Company,Plant,Cross Validation,Features,Features_bkp,Model,Model_bkp,Model_bkp_2,Timesteps,RMSE_mean,MAE_mean,MAPE_mean,R2_mean,RMSE_std,MAE_std,MAPE_std,R2_std,SCPM,Dominated_Count,Classification,Dominates_Count
209,k,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Trees,Random Forest,Random Forest,,1.441720498888999,1.095496308887357,2.59964138791278,0.924416180876445,0.4176118346475576,0.210489827010959,0.52555235155449,0.0656289825433045,-6.4936757811849235,0,dominant_model,19
209,k,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Neural Networks,Transformer,Transformer_1.0,1.0,1.6084619999940384,1.2567718619730934,2.9770465425795,0.9179321396383878,0.1919003860959527,0.1028655194213065,0.26373166980608,0.0368520636380543,-5.236383576062938,1,intermediate_model,17
209,k,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Trees,Decision Tree,Decision Tree,,1.6184266022370335,1.1856278700017977,2.82098677954212,0.8984860537249315,0.5216019097682868,0.2343350796533927,0.60690444887601,0.0905484101410005,-5.311840135206965,1,intermediate_model,16
209,k,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Trees,XGBoost,XGBoost,,1.833683497239741,1.476863790483619,3.59629880747743,0.8996647767200219,0.2734429551739243,0.2209935721316558,0.5060975483107,0.032256184732299,-3.2791265987366454,2,intermediate_model,14
209,k,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Neural Networks,GRU,GRU_14.0,14.0,1.815199674320339,1.422983747962487,3.35575576242666,0.8770291085854651,0.4153225098274139,0.2553444393744818,0.65189315192838,0.0863188926531918,-3.4141887331570766,3,intermediate_model,15
209,k,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Neural Networks,BidirectionalGRU,BidirectionalGRU_1.0,1.0,2.030677742031868,1.4733479132581129,3.49106653484714,0.8717578294733631,0.1995727950390697,0.1456022181215955,0.380823734338,0.0484566971314119,-2.6430101538562925,4,intermediate_model,12
209,k,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Neural Networks,LSTM,LSTM_7.0,7.0,2.002042009930959,1.594011862440288,3.7400838766491598,0.8569586752517534,0.4893118437153926,0.3791778240335458,0.9104604290393601,0.1005442145581415,-1.8978480629431393,5,intermediate_model,13
209,k,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Neural Networks,Transformer,Transformer_7.0,7.0,2.062117959576541,1.6396139347617924,3.9192991123470797,0.8532496898051574,0.3564189769432787,0.3446288243231947,0.90192281262327,0.0782465975388636,-1.4107098033048155,7,intermediate_model,10
209,k,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Neural Networks,BidirectionalGRU,BidirectionalGRU_14.0,14.0,2.0275313436307054,1.6338450064289154,3.84865232015796,0.8415152693167691,0.4747040036182954,0.3887466371280786,0.9601731999815901,0.110176367950984,-1.4099577754501562,6,intermediate_model,11
209,k,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Neural Networks,Transformer,Transformer_14.0,14.0,2.0921349139401118,1.673653928817347,3.91615409950462,0.8399174798655802,0.3484671930502818,0.3369475491910507,0.87501827800832,0.0876914874184372,-1.0831855013176486,8,intermediate_model,10
209,k,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Neural Networks,BidirectionalGRU,BidirectionalGRU_7.0,7.0,2.352063325046925,1.75937211918271,4.19365423534974,0.8208551696399708,0.4809099409034161,0.2883812171556541,0.6771125765811,0.0878734796045882,0.21534828989175758,10,intermediate_model,7
209,k,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Neural Networks,GRU,GRU_1.0,1.0,2.5218365697793264,1.7481438047494466,4.1594939803372295,0.8093790436704326,0.4091990626592261,0.2394894989273312,0.57254433009481,0.0546438172491554,0.632065670897567,10,intermediate_model,5
209,k,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Neural Networks,GRU,GRU_7.0,7.0,2.287529475355804,1.900517788217413,4.49340663096951,0.8183686658450712,0.4102217772684744,0.3657993173069542,0.93052929779351,0.0957941841497416,0.8328081402458934,10,intermediate_model,6
209,k,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_14.0,14.0,2.363783452546183,1.8717533086529543,4.3943290646214095,0.7891132872840091,0.7086143096599422,0.5076953318083144,1.14508020198038,0.1522396583543145,1.1953644152012006,11,intermediate_model,6
