Company,Plant,Cross Validation,Features,Features_bkp,Model,Model_bkp,Model_bkp_2,Timesteps,RMSE_mean,MAE_mean,MAPE_mean,R2_mean,SCPM,Dominated_Count,Classification,Dominates_Count
partner_i,partner_I,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Trees,Decision Tree,Decision Tree,,1.0441701304237998,0.7995515408976488,1.81331919634251,0.9536497337841612,-3.3381464340056013,0,dominant_model,19
partner_i,partner_I,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Trees,Random Forest,Random Forest,,1.0530733195594435,0.8192452364633931,1.87778360779573,0.952855946481271,-3.2326322171522004,1,intermediate_model,18
partner_i,partner_I,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Linear Regression,Linear Regression,Linear Regression,,1.0778237123390346,0.8495801115189049,1.9504590717180001,0.9506138501834722,-3.062695255842176,2,intermediate_model,17
partner_i,partner_I,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalGRU,BidirectionalGRU_1.0,1.0,1.0834763620386223,0.8676479376998586,1.99124987486346,0.9500944802043554,-2.98591136093435,3,intermediate_model,16
partner_i,partner_I,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,MLP,MLP,,1.1162280735453491,0.9030746759152876,2.0706263516233,0.9470317550032163,-2.7812236201778724,4,intermediate_model,15
partner_i,partner_I,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,GRU,GRU_1.0,1.0,1.190028491182506,0.9677354027243216,2.20357735303715,0.9397961284993448,-2.3785485884462356,5,intermediate_model,12
partner_i,partner_I,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,Transformer,Transformer_1.0,1.0,1.2054007124503223,0.954083536185472,2.17417365753521,0.9382307128588558,-2.3850911595801927,5,intermediate_model,13
partner_i,partner_I,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Trees,XGBoost,XGBoost,,1.226428573422847,0.9611596500172318,2.2152222757278803,0.9360568212664124,-2.286889110378663,6,intermediate_model,12
partner_i,partner_I,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,GRU,GRU_14.0,14.0,1.3364910090071198,1.0620678757176238,2.45976167263145,0.922273168334799,-1.6173729489810162,8,intermediate_model,11
partner_i,partner_I,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_7.0,7.0,1.4519881568490922,1.1418434676303637,2.62823072692771,0.9089708117934716,-1.037625017952361,9,intermediate_model,10
partner_i,partner_I,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,LSTM,LSTM_1.0,1.0,1.6253473281333626,1.2821314568613118,2.95661842641014,0.8876942312484447,-0.06267421301340331,10,intermediate_model,7
partner_i,partner_I,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,LSTM,LSTM_7.0,7.0,1.5454617206122785,1.2837526259883771,2.87733093763047,0.8968733223396862,-0.3355505336686506,10,intermediate_model,8
partner_i,partner_I,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,GRU,GRU_7.0,7.0,1.6282028633907353,1.3563895481888977,3.09051518133394,0.8855353064337282,0.19287397985371438,12,intermediate_model,6
partner_i,partner_I,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,LSTM,LSTM_14.0,14.0,1.6190526027428511,1.3591334949840206,3.06412689694945,0.8859327948984648,0.1586559869903103,11,intermediate_model,6
partner_i,partner_I,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_1.0,1.0,1.8330461027297669,1.4657900193158335,3.41698276950368,0.857157817350362,1.2273996533968075,14,intermediate_model,3
partner_i,partner_I,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,Transformer,Transformer_14.0,14.0,1.82189703726102,1.466530724727751,3.3101742307404396,0.8555603120722226,1.1425741012377544,14,intermediate_model,4
partner_i,partner_I,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalGRU,BidirectionalGRU_7.0,7.0,1.8290847831923112,1.4712665311751827,3.3373656758233996,0.8555484537417835,1.1838390371389693,15,intermediate_model,3
partner_i,partner_I,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,Transformer,Transformer_7.0,7.0,2.253536065919045,1.7845771338350036,4.02654328626498,0.7807278133332342,3.6283744279925565,17,intermediate_model,1
partner_i,partner_I,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_14.0,14.0,2.064093538776382,1.7808349146987463,4.0617690491627405,0.8146051649072682,3.0321287950259688,17,intermediate_model,1
partner_i,partner_I,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalGRU,BidirectionalGRU_14.0,14.0,3.647747713053816,3.417215439767548,7.91177939260443,0.4209867929275028,14.938514478496653,19,non_dominant_model,0
