Company,Plant,Cross Validation,Features,Features_bkp,Model,Model_bkp,Model_bkp_2,Timesteps,RMSE_mean,MAE_mean,MAPE_mean,R2_mean,RMSE_std,MAE_std,MAPE_std,R2_std,SCPM,Dominated_Count,Classification,Dominates_Count
partner_i,partner_I,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Properties CS Less,Trees,Random Forest,Random Forest,,1.6107115621315409,1.1205273333743633,2.5652123402216302,0.8987589889655231,0.1365224603870541,0.2051642389246193,0.39451792499544003,0.0098495058078836,-6.4283228144143685,0,dominant_model,18
partner_i,partner_I,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Properties CS Less,Trees,Decision Tree,Decision Tree,,1.6965015222058075,1.113892412724892,2.55846646487744,0.8873043359558432,0.232005679488364,0.1707765292351942,0.36298135793492003,0.0224234194517156,-6.358769850204346,0,dominant_model,18
partner_i,partner_I,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Properties CS Less,Trees,XGBoost,XGBoost,,1.8595123452064044,1.371504944446039,3.19735348884467,0.8641187593464836,0.2241180793736641,0.2154518418466784,0.46600212586168,0.0267705397223106,-5.7459285000424,2,intermediate_model,17
partner_i,partner_I,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Properties CS Less,Neural Networks,Transformer,Transformer_1.0,1.0,1.9425762852372843,1.4271154702878477,3.37978731012792,0.8490117688843379,0.317597303236183,0.1721338222984998,0.45770641668803996,0.0478034186917466,-5.548175058660094,3,intermediate_model,16
partner_i,partner_I,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Properties CS Less,Linear Regression,Linear Regression,Linear Regression,,2.2266113631683817,1.7218331523400636,4.099881154518379,0.7998449890661893,0.5713349388949632,0.4526411527322235,1.08476936869042,0.0846215785119157,-4.748725806775673,4,intermediate_model,15
partner_i,partner_I,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Properties CS Less,Neural Networks,Transformer,Transformer_7.0,7.0,2.618198032323971,2.0351323842147777,4.7941859470869,0.7092603516282167,0.7185077433433893,0.5864351003041584,1.3687728544972,0.1838012457533473,-3.8061598121799527,5,intermediate_model,14
partner_i,partner_I,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Properties CS Less,Neural Networks,Transformer,Transformer_14.0,14.0,3.756725625040947,2.8420723107848507,6.60286102418853,0.3293122047674423,1.8044361475216848,1.2992218784102856,2.98323736376894,0.6075243091126045,-1.0663196512020439,6,intermediate_model,13
partner_i,partner_I,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Properties CS Less,Neural Networks,BidirectionalGRU,BidirectionalGRU_1.0,1.0,3.8726259427447935,2.8609716783162047,6.6622413277604595,0.0426465601780693,2.963113237190069,1.904353170392884,4.4481281049705395,1.4442911847349411,-0.5311038298359796,7,intermediate_model,11
partner_i,partner_I,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Properties CS Less,Neural Networks,BidirectionalGRU,BidirectionalGRU_7.0,7.0,4.038770591089128,3.344965227188603,7.71782140045211,0.2981425430464475,1.180218564935975,0.9605985511873296,2.24648224715978,0.4141529093620988,0.034330762701341166,7,intermediate_model,10
partner_i,partner_I,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Properties CS Less,Neural Networks,GRU,GRU_1.0,1.0,4.41982957211566,3.208346849485161,7.478844434308341,-0.4356972418504006,4.001935876083916,2.5982407817228066,6.04512688042561,2.381323808505253,1.1577044281677327,8,intermediate_model,5
