Category,Company,Features,Data Shape,Timesteps,Model,Model Params,Scaler,Scaler Params,Imputer,Imputer Params,Cross Validation,Cross Validation Params,RMSE Train,MAE Train,MAPE Train,R2 Train,RMSE Test,MAE Test,MAPE Test,R2 Test
Local Model,partner_ii,Chemical + Mineralogical + Physical,"(244, 22)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",4.912131542972325,3.870995123447516,0.08140455649843929,-2.2175584749502297,10.381869156944138,6.28910457377531,0.13003484834259452,-19.39101300218241
Local Model,partner_ii,Chemical + Mineralogical + Physical,"(244, 22)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",4.675633108827805,3.7032193454840243,0.0778272348541341,-2.14246900735178,6.722504802205634,5.294243220115194,0.11164704918902514,-5.135132779714696
Local Model,partner_ii,Chemical + Mineralogical + Physical,"(244, 22)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",6.327310935726133,4.935381718170949,0.1039306216978301,-4.779660628290907,14.856990486695771,10.203837415734116,0.2157499128203491,-29.428748411226834
Local Model,partner_ii,Chemical + Mineralogical + Physical,"(244, 22)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",4.834040536360089,3.819437838040865,0.08019725337717264,-2.3435913260596,20.571678507071518,8.242754180285395,0.17296751118317716,-57.889940933939485
Local Model,partner_ii,Chemical + Mineralogical + Physical,"(244, 22)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",5.0655518438050295,4.102273482497857,0.0860206281237216,-2.7322714038893414,5.52909767845007,4.454969186782837,0.09515565899956184,-3.1584112309929697
Local Model,partner_ii,Chemical + Mineralogical + Physical,"(244, 22)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",4.777697769200428,3.9015169325608476,0.08198031633044511,-2.2753017645022435,11.17974442054152,6.3527352905273435,0.13104453624439322,-15.889745449023533
Local Model,partner_ii,Chemical + Mineralogical + Physical,"(244, 22)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",4.525187793233986,3.520455746381711,0.07381075424510274,-1.7860399133719462,6.785932317444196,5.747738563381896,0.12169624922748354,-6.893202462500034
Local Model,partner_ii,Chemical + Mineralogical + Physical,"(244, 22)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",4.768049493196539,3.7447489506648135,0.0789643958393662,-2.4552672221415737,7.84721700783254,6.417784975012954,0.13294976849528742,-5.872066784667952
Local Model,partner_ii,Chemical + Mineralogical + Physical,"(244, 22)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",6.087497305007483,4.903546879695012,0.10304829956528043,-4.090610673922398,6.696374905616374,5.347880062181122,0.11221868459256756,-6.2881577490257685
Local Model,partner_ii,Chemical + Mineralogical + Physical,"(244, 22)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",5.40290580121493,4.315914158723792,0.09043112450382375,-3.1033554475208884,72.64418569579178,20.10252645492554,0.4365263776352631,-770.8611967132713
Local Model,partner_ii,Chemical + Mineralogical + Physical,"(244, 22)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",4.754065565752213,3.798579636011368,0.07970309272840799,-1.9245616886837542,7.177527363240548,5.192651510433274,0.10988922374977743,-10.707334699561496
