Company,Plant,Cross Validation,Features,Features_bkp,Model,Model_bkp,Model_bkp_2,Timesteps,RMSE_mean,MAE_mean,MAPE_mean,R2_mean,RMSE_std,MAE_std,MAPE_std,R2_std,SCPM,Dominated_Count,Classification,Dominates_Count
206,b,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Linear Regression,Linear Regression,Linear Regression,,1.9982408115443933,1.6141949803558933,3.7400853804357705,-0.2143182426583931,0.6864518268111895,0.5313498432038133,1.46948718197991,1.243717625032384,-3.9871919753616765,0,dominant_model,19
206,b,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Trees,XGBoost,XGBoost,,2.342248947035809,1.8951104399985457,4.42733338158964,-0.3103587404688391,1.2246304873410498,1.0339618535254094,2.7580462191261,1.293363388637256,-3.547528349808956,1,intermediate_model,16
206,b,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Trees,Random Forest,Random Forest,,2.2849307941370185,1.823249345921591,4.26109854150336,-0.3287998785772091,1.345603866290554,1.0838839456395166,2.84896446276416,1.4346408282734469,-3.6397558226306335,1,intermediate_model,17
206,b,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Neural Networks,BidirectionalGRU,BidirectionalGRU_14.0,14.0,2.3286801099972165,1.9537458828196808,4.501271837459879,-0.5322479123313533,0.8496207635765559,0.7182780706124631,1.8227831563937098,1.5550083874598597,-3.4834296810184275,2,intermediate_model,16
206,b,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Neural Networks,GRU,GRU_14.0,14.0,2.373713218507861,2.03171284702846,4.54052209271784,-1.0637080826473713,0.9951811513425084,0.9568279701679282,2.00244329183715,2.988242661096118,-3.356170130289028,4,intermediate_model,14
206,b,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Trees,Decision Tree,Decision Tree,,2.628794435651756,1.9666652599806247,4.637178326790839,-0.9483075102449068,1.939947810267412,1.27128907572465,3.39479684412611,2.558637004267206,-3.2707120926127136,4,intermediate_model,14
206,b,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Neural Networks,GRU,GRU_7.0,7.0,3.144809496882587,2.64523169007411,6.0252665532843395,-1.786775417051002,1.1690323774467826,0.9985262804568836,2.4010951594995,2.9387668235422617,-2.330439173775617,6,intermediate_model,12
206,b,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Neural Networks,LSTM,LSTM_7.0,7.0,3.2386636185529625,2.7106627669001457,6.18269541017112,-1.5021040870831732,1.2528610138917085,1.0111566900449065,2.43444632505414,2.046512929628091,-2.2589774465007064,6,intermediate_model,12
206,b,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Neural Networks,BidirectionalGRU,BidirectionalGRU_7.0,7.0,3.4722894514746105,2.768561477101821,6.4489380972460095,-2.929666336325672,1.60404952380565,1.305840216286681,3.44168491095286,4.32143169382639,-1.9058101667975846,8,intermediate_model,10
206,b,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Neural Networks,LSTM,LSTM_14.0,14.0,3.3699157607924386,2.830778122503885,6.4004451398074,-2.655538562765328,1.1498670538914513,1.1351340141036923,2.62886838459714,4.411309398174422,-1.962964420097474,8,intermediate_model,10
206,b,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Neural Networks,BidirectionalGRU,BidirectionalGRU_1.0,1.0,3.6319962799210015,2.918493124909097,6.64588549213143,-3.8053207411593,1.3776198950915095,1.255680616659694,2.80058761665944,5.867742823152361,-1.620852013685776,10,intermediate_model,8
206,b,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_7.0,7.0,4.188938251886481,3.4891551250008503,8.1612968405675,-3.668983065844591,2.760786327084115,2.284515438899699,5.97613225632908,5.322736905028113,-0.8015361678262752,10,intermediate_model,8
206,b,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Neural Networks,Transformer,Transformer_1.0,1.0,4.530828224723103,3.9391727750737617,8.50956684036786,-5.50644744210445,1.2153505132439848,1.2458499472705935,2.38626168128127,8.250037027790535,-0.15081605858104757,12,intermediate_model,7
