Category,Company,Features,Data Shape,Timesteps,Model,Model Params,Scaler,Scaler Params,Imputer,Imputer Params,Cross Validation,Cross Validation Params,RMSE Train,MAE Train,MAPE Train,R2 Train,RMSE Test,MAE Test,MAPE Test,R2 Test
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3,"(735, 15)",1,BidirectionalLSTM,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.4005977042567483,1.129669138590495,0.027008850392597292,0.6368991171974998,1.8491035000053433,1.5009409057201986,0.03600498515273074,0.41976317761476745
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3,"(735, 15)",1,BidirectionalLSTM,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.4399709518197934,1.178389791371871,0.02807139452102028,0.6258990522978872,1.9496171007418455,1.461665780203683,0.03464821723857123,0.29194541177226585
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3,"(735, 15)",1,BidirectionalLSTM,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.4611022998461072,1.1906390824609876,0.02833239959026709,0.6038776585156642,1.7790162563714924,1.4166910921473082,0.034357002881283814,0.45406793086180486
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3,"(735, 15)",1,BidirectionalLSTM,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5237712823204157,1.232793931766432,0.029410077605982757,0.6006376929324475,1.9333226393387695,1.6182116595417464,0.03848560339113166,0.12788719365820722
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3,"(735, 15)",1,BidirectionalLSTM,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.4871639977059097,1.192021587138273,0.028454483072705452,0.5895617857428372,2.128328485236231,1.7188942059367693,0.04075066922689032,0.2380386539066245
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3,"(735, 15)",1,BidirectionalLSTM,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.427922883368885,1.1612250251510516,0.02770666576900622,0.6203235238617327,1.987709434321727,1.5859171186174663,0.0381759795370052,0.34807371322699676
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3,"(735, 15)",1,BidirectionalLSTM,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.4777116356600701,1.1861194545719898,0.02820485274663109,0.6039775993815122,1.704584638512603,1.3921186153904919,0.033330041840276256,0.47077887832667664
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3,"(735, 15)",1,BidirectionalLSTM,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5070954177360414,1.217497956152676,0.02895386640294932,0.5910817021857673,1.7482648897142634,1.4420151815609052,0.03439110343054154,0.4270216393702747
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3,"(735, 15)",1,BidirectionalLSTM,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.4724366147539336,1.1900837954047585,0.02835535972485027,0.6086045628707513,1.8078726030644012,1.4554643021148894,0.034723545831894465,0.3883403276310643
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3,"(735, 15)",1,BidirectionalLSTM,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.3932443228699707,1.1265080930748765,0.02688409981076043,0.6516191838740581,1.9944972083400587,1.5771071422343352,0.03763914776227498,0.24459783246573508
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3,"(735, 15)",1,BidirectionalLSTM,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.4787324938641557,1.1882771078096765,0.02835108017914763,0.6161578021882829,1.9503035101149406,1.5565047179760578,0.03694400631842306,0.19770480870741547
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3,"(735, 15)",1,BidirectionalLSTM,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.4459556566898666,1.170753791964784,0.027884812597231082,0.6151138177598985,1.7868000833602968,1.4586402810025376,0.034825920490029715,0.4512355499497813
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3,"(735, 15)",1,BidirectionalLSTM,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.412351577365479,1.1394765506147528,0.027167229575458376,0.6250942105125024,2.502497676812277,1.6042253995103901,0.038098598157529744,0.001322520214848355
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3,"(735, 15)",1,BidirectionalLSTM,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.444448638377977,1.1830418032691592,0.028252935310538338,0.6268937471967557,1.7310095182332805,1.3837924017873748,0.032907288285157675,0.4216775594032345
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3,"(735, 15)",1,BidirectionalLSTM,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.402808005167312,1.1272334375186843,0.02682202642775794,0.6427720723013983,1.8222971341535934,1.467932600164089,0.03559333932450606,0.39535056544979486
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3,"(735, 15)",7,BidirectionalLSTM,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.3497212588785894,1.0798325633674963,0.026223829897386735,0.6650016193150861,2.7376002530763857,2.2134197078190803,0.053785445929479654,-0.24608640141606974
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3,"(735, 15)",7,BidirectionalLSTM,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.4427894022573098,1.1462230477873812,0.027775685545961316,0.6264021807746853,2.84758078101165,2.038168201852352,0.04934341488742262,-0.5068238446100113
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3,"(735, 15)",7,BidirectionalLSTM,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.2901399514239937,1.0352658731257383,0.02509666346994826,0.6928911130637256,2.4165023725027988,1.827825862803358,0.04518026535013525,0.013356900303393315
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3,"(735, 15)",7,BidirectionalLSTM,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.3763119145204221,1.0731835573071875,0.026096036181134437,0.675586272724676,2.700495867718504,2.044076509949164,0.04968394679516662,-0.6404002957708603
