Category,Company,Data Shape,Timesteps,Features,Model,Cross Validation,Cross Validation Params,RMSE Train,RMSE Train,MAE Train,MAE Train,MAPE Train,MAPE Train,R2 Train,R2 Train,RMSE Test,RMSE Test,MAE Test,MAE Test,MAPE Test,MAPE Test,R2 Test,R2 Test
,,,,,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Local Model,partner_i,"(594, 31)",1,Chemical + Mineralogical,Transformer,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 3, ""train_size"": 0.8}",1.6570329828327073,0.08329848868673123,1.4680484636455577,0.09568588660275179,0.031215291488612552,0.0021068140758483764,-1.3558353804394043,0.8629986443130874,1.6961688461842084,0.275930401609865,1.512000528971356,0.2648462424932645,0.03212569899158505,0.00586212806530809,-4.1025814708291515,3.0209383489513266
Local Model,partner_i,"(594, 31)",1,Chemical + Mineralogical,Transformer,Out of time Split,"{""Test Size"": 0.2}",0.6931597606941674,0.046295577755167044,0.5559436784710811,0.03956841187115439,0.011770358139325372,0.0008513364135947498,0.6339514681238404,0.04975788462425682,1.5989626002074708,0.15300107703616084,1.2395934524322374,0.11756648482499196,0.026111277719853776,0.0025305969229688524,-0.5424308487503177,0.28873438311527616
Local Model,partner_i,"(594, 31)",1,Chemical + Mineralogical,Transformer,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",0.8586073963628682,0.06901867286352804,0.7194430699574118,0.07062185867178754,0.015259818827596507,0.0015045254531389572,0.46790063862646786,0.08125506142533208,1.2134954031203873,0.11525480759753313,0.9568561549065149,0.10067641421962607,0.020260340712098344,0.002179998914454212,-0.09409133820548256,0.2659000339058117
Local Model,partner_i,"(594, 31)",1,Chemical + Mineralogical,Transformer,Time Series Split,"{""N_Splits"": 5, ""Repeats"": 3, ""Gap"": 0}",1.042610983224202,0.31162991357118464,0.8965126501269622,0.2998082399777901,0.019086471960417017,0.00642666040627501,0.020204021474654152,0.5089093567885477,1.547766785344122,0.22440213884587393,1.265807619961825,0.17179370012533088,0.026700379568817368,0.0037942405587784813,-1.5062578547339103,0.9680557672977114
Local Model,partner_i,"(594, 31)",7,Chemical + Mineralogical,Transformer,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 3, ""train_size"": 0.8}",1.4438750420327062,0.1753611151828751,1.2577413558959967,0.15336680500762337,0.026697355104638075,0.0031970147972974323,-0.6684724088513005,0.3357141573226468,14.281351943837384,15.72773755615741,11.980124796430273,13.81499227280915,0.25416982876797534,0.29459827634829583,-943.6457574035984,1498.9848299582989
Local Model,partner_i,"(594, 31)",7,Chemical + Mineralogical,Transformer,Out of time Split,"{""Test Size"": 0.2}",1.0145693630352925,0.022496659407823163,0.8208634160305487,0.021351289947018733,0.01741212043560954,0.0004444765359844599,0.21246182376392284,0.03465340023597014,3.5525840556693637,1.5934987363490127,2.5530587930594897,1.1854198467024246,0.053744622460552526,0.024988274512311528,-8.77598114089052,7.745604368247948
Local Model,partner_i,"(594, 31)",7,Chemical + Mineralogical,Transformer,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.1293793994127819,0.08182194944207763,0.9357516689375829,0.07852893368847907,0.019864211775789918,0.0016815611388324768,0.07413669169696756,0.1284333411843953,2.0740578293365832,0.7838654039838758,1.4382581471492608,0.32228959734208157,0.03043186416168022,0.006880616205092332,-2.6443415246139947,2.8885322056473246
Local Model,partner_i,"(594, 31)",7,Chemical + Mineralogical,Transformer,Time Series Split,"{""N_Splits"": 5, ""Repeats"": 3, ""Gap"": 0}",1.2365637297154775,0.21289884582332033,1.0392670432574183,0.19996738257455857,0.022155062931317693,0.004330563451047504,-0.35539221247750047,0.39381325146946716,5.1034390180485225,5.5931627557494625,3.188888420383562,3.7498574189557146,0.06727413373785464,0.07940672876008294,-64.3347258676408,142.55919849084648
Local Model,partner_i,"(594, 31)",14,Chemical + Mineralogical,Transformer,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 3, ""train_size"": 0.8}",1.4357353693866692,0.15704120371400115,1.2434535964526268,0.1486886203075819,0.026403070260321404,0.0031186668835784252,-0.6840339907964139,0.35239018494036395,13.320617939416712,15.819323655188938,11.807035438219707,14.57859437795117,0.25049919138179033,0.30994156083922525,-882.0601525981458,1662.6705134777308
Local Model,partner_i,"(594, 31)",14,Chemical + Mineralogical,Transformer,Out of time Split,"{""Test Size"": 0.2}",1.211236664165351,0.016816883218766503,1.0019593672318916,0.016344279257778007,0.021290997319309998,0.0003499860169568961,-0.12170384078000063,0.031089062204464158,3.217591369616604,1.8114456729300947,2.334955329415181,1.3339186004193024,0.04927215644510861,0.027971739984163597,-8.600857660100418,9.423810010632149
Local Model,partner_i,"(594, 31)",14,Chemical + Mineralogical,Transformer,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.2190387118407395,0.08689992483286997,1.0114613386835682,0.08201011715063176,0.02147753695234361,0.0017591040677176007,-0.0727860549747403,0.14242890661280563,2.217075140693763,1.4829465712148848,1.495322612752169,0.5787602005672889,0.03156690753731478,0.012252590669914248,-4.490992368054167,9.071036443482797
Local Model,partner_i,"(594, 31)",14,Chemical + Mineralogical,Transformer,Time Series Split,"{""N_Splits"": 5, ""Repeats"": 3, ""Gap"": 0}",1.3211044218168762,0.14637586790051677,1.1143776293756569,0.1286539010771377,0.023766602592948174,0.0027749736354170003,-0.513510275128216,0.21922254049835524,3.8929055142684166,4.530557346200726,2.448607524236044,2.489811946545623,0.05151865876429611,0.052641601809689964,-37.547737435319426,82.089219444196
