Category,Company,Features,Data Shape,Timesteps,Model,Model Params,Scaler,Scaler Params,Imputer,Imputer Params,Cross Validation,Cross Validation Params,RMSE Train,MAE Train,MAPE Train,R2 Train,RMSE Test,MAE Test,MAPE Test,R2 Test
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(320, 27)",,Random Forest,,,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5683799694289877,1.2597914440208453,0.031003558840071326,0.6710425090803533,1.9076098603253342,1.5008300665513474,0.03760858500425006,0.5539295560393311
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(320, 27)",,Random Forest,,,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5721251186934888,1.2637512500510262,0.03107903595677391,0.6808544908931036,1.7993711281104199,1.4080625671533882,0.03457365551051653,0.5613437059876376
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(320, 27)",,Random Forest,,,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5807950478059747,1.2522321925276876,0.030913151053737868,0.647834494196147,2.1540459941194294,1.606377126084873,0.0385668371701309,0.5312338312921504
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(320, 27)",,Random Forest,,,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.604272869612688,1.2470759167599668,0.030686556295175943,0.6781710994338386,1.9998097601577902,1.642866265198375,0.040445862842677406,0.37246049803322623
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(320, 27)",,Random Forest,,,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.6028171302020817,1.2912346648969641,0.031792585453165406,0.679771138221515,1.805494879211596,1.4514703788868712,0.03497535751514841,0.4677442528080288
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(320, 27)",,Random Forest,,,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5684551116007988,1.2357274516703005,0.03052664897789675,0.6831782726524616,2.0712615417729676,1.6061689793399216,0.038457100943517813,0.39530113598482064
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(320, 27)",,Random Forest,,,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.6487308204461493,1.3376788665571688,0.032894784122936435,0.6591059830154211,1.728131390754892,1.421822492486942,0.03523415492073453,0.5220235231099624
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(320, 27)",,Random Forest,,,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5550938388067104,1.2298325965781953,0.030197349414017444,0.66918770178118,1.8344918902141047,1.444632380153597,0.0357969382254459,0.6301738153183872
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(320, 27)",,Random Forest,,,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5279982091786042,1.2092534163583237,0.029719317574026932,0.690953583262479,2.210567585829004,1.7484953040062385,0.042544444223535774,0.3995865562979073
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(320, 27)",,Random Forest,,,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5282530895068165,1.1845427237532073,0.029147106696817977,0.6980479852406762,1.8552231480521426,1.4391933549716311,0.03564566714442102,0.5333227537711643
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(320, 27)",,Random Forest,,,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.565819722086848,1.2567816979504096,0.030795584737946486,0.6818336394036959,2.0969820922242035,1.6666820266929663,0.04083569349374527,0.41483609335061966
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(320, 27)",,Random Forest,,,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5511600925880686,1.2337122076180358,0.030338475974784958,0.673119956470601,1.9589840518170474,1.5993892944696273,0.03899037854748526,0.567526490507595
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(320, 27)",,Random Forest,,,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.591295282677932,1.2590064519968704,0.031014322401609642,0.6837405092270561,1.8759905171601436,1.5478477562758122,0.03844666045738022,0.435801820034477
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(320, 27)",,Random Forest,,,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5175690113571805,1.212404842380695,0.030075169472263415,0.7063661128827826,2.3286860379310053,1.8545308912872824,0.04501058931935771,0.22361900038408267
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(320, 27)",,Random Forest,,,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.608341153403511,1.2892166596235133,0.031733435210023454,0.6521773024098123,1.6442946003281669,1.3404107621338572,0.03302744846488075,0.6850993809966827
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(320, 27)",,Random Forest,,,,Median,,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 1, ""train_size"": 0.8}",1.2761779167341798,0.9731317195876025,0.024096445165946893,0.7662186392168592,2.1401217691473553,1.7913651540766908,0.045532216357371674,-1.6102396997556836
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(320, 27)",,Random Forest,,,,Median,,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 1, ""train_size"": 0.8}",1.1818886121906238,0.9035073244932579,0.02283910824605912,0.7816759892197743,5.691769405825201,5.101588257153474,0.10989847109989784,-1.4801201272800624
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(320, 27)",,Random Forest,,,,Median,,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 1, ""train_size"": 0.8}",1.0198317485811197,0.8052690272690275,0.018881446954363466,0.8591009899814017,2.266982603873934,1.9554884004884032,0.0446707919974525,-0.5923410665501794
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(320, 27)",,Random Forest,,,,Median,,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 1, ""train_size"": 0.8}",0.95395578715903,0.7324390369338475,0.01845346537515001,0.7460194230142575,1.8849317826446856,1.6563543058248937,0.044318758127573715,-0.8751219863308621
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(320, 27)",,Random Forest,,,,Median,,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 1, ""train_size"": 0.8}",0.7906207847813057,0.6187248699013413,0.015561560922493481,0.8538256171608863,1.5307371106507308,1.3532722435935112,0.0334183664789887,-0.5478165307420497
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(320, 27)",,Random Forest,,,,Median,,Time Series Split,"{""N_Splits"": 5, ""Repeats"": 1, ""Gap"": 0}",1.3124082868462534,0.9739051280567323,0.02408524707263303,0.7470474298458332,2.221820339798781,1.8798167107895176,0.04832995832471151,0.15988890397820588
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(320, 27)",,Random Forest,,,,Median,,Time Series Split,"{""N_Splits"": 5, ""Repeats"": 1, ""Gap"": 0}",1.2950340878526594,1.0011990941321622,0.025124447525921547,0.7406199498844355,2.7916263097680822,2.113218607400093,0.0480170912268883,0.3234779602520934
