Category,Company,Features,Data Shape,Timesteps,Model,Model Params,Scaler,Scaler Params,Imputer,Imputer Params,Cross Validation,Cross Validation Params,RMSE Train,MAE Train,MAPE Train,R2 Train,RMSE Test,MAE Test,MAPE Test,R2 Test
Local Model,partner_iv,Chemical + Mineralogical + Feature Engineering,"(958, 28)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",3.7343434223554772,2.675107785910472,0.05551001586209317,0.6764893644942928,3.692317124813575,2.653267643421005,0.05503352056143649,0.705670961963741
Local Model,partner_iv,Chemical + Mineralogical + Feature Engineering,"(958, 28)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",3.778853394009728,2.7029325127126507,0.05624179024454101,0.6733327517110506,3.5035495357132693,2.620659482078286,0.05478162645114711,0.7202580242111384
Local Model,partner_iv,Chemical + Mineralogical + Feature Engineering,"(958, 28)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",3.7266571054192514,2.676738681960667,0.05567478367166427,0.6911268916381332,3.9873528117428876,2.902625237712788,0.06157257267394541,0.5913811648734346
Local Model,partner_iv,Chemical + Mineralogical + Feature Engineering,"(958, 28)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",3.8797192079457616,2.8191127885087885,0.05917509919464432,0.6516274121393604,3.616196986742758,2.6925227147681987,0.05627309052943949,0.71487112347637
Local Model,partner_iv,Chemical + Mineralogical + Feature Engineering,"(958, 28)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",3.5647965209517065,2.584525212873592,0.05389656428757158,0.7095761683514976,4.318127306173836,3.1570833893797987,0.06621306989774386,0.573301777025879
Local Model,partner_iv,Chemical + Mineralogical + Feature Engineering,"(958, 28)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",3.797948605352246,2.765775223055354,0.057842433794138434,0.6625942208802151,3.8925246509514495,2.7760409886765216,0.05876829402521331,0.6795398418759477
Local Model,partner_iv,Chemical + Mineralogical + Feature Engineering,"(958, 28)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",3.7207082638397853,2.7149706535901323,0.05659766239030758,0.6833207390126166,3.9272172020796123,2.817319005220874,0.059529204264930365,0.6484755320603605
Local Model,partner_iv,Chemical + Mineralogical + Feature Engineering,"(958, 28)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",3.7634613689722034,2.670656694720253,0.05565483398814759,0.681940052411264,3.5331638395408476,2.6946098696310252,0.05586447874918312,0.692383271715659
Local Model,partner_iv,Chemical + Mineralogical + Feature Engineering,"(958, 28)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",3.66999992032699,2.6208174786092857,0.05450287160927112,0.6877855406057137,3.9490924305042783,2.876728424510183,0.059945736396791245,0.6622266298209982
Local Model,partner_iv,Chemical + Mineralogical + Feature Engineering,"(958, 28)",,Decision Tree,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",3.7050922868447183,2.6510646281076915,0.05516399661113395,0.6920512289618923,3.7884932380795724,2.740410064714967,0.05711691107912768,0.6435729731382283
