Category,Company,Features,Data Shape,Timesteps,Model,Model Params,Scaler,Scaler Params,Imputer,Imputer Params,Cross Validation,Cross Validation Params,RMSE Train,MAE Train,MAPE Train,R2 Train,RMSE Test,MAE Test,MAPE Test,R2 Test
Local Model,partner_iv,Chemical + Mineralogical + One-Hot,"(958, 28)",,Random Forest,,,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",2.4561398434510933,1.977496093893965,0.040684858090495775,0.8600521489195098,2.654871215377372,2.1306584018901464,0.04373233711394314,0.8478324530267765
Local Model,partner_iv,Chemical + Mineralogical + One-Hot,"(958, 28)",,Random Forest,,,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",2.4349070480364743,1.9596232169855505,0.04017844574486888,0.8643717114864844,2.395142224112796,1.9575124983861025,0.04069233631767886,0.8692614308743136
Local Model,partner_iv,Chemical + Mineralogical + One-Hot,"(958, 28)",,Random Forest,,,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",2.388372980229884,1.9318672354312711,0.03967087371016252,0.8731339178852277,2.620193599774664,2.12179378013143,0.04349672938985807,0.8235523760452663
Local Model,partner_iv,Chemical + Mineralogical + One-Hot,"(958, 28)",,Random Forest,,,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",2.4182743055257863,1.9539222616866436,0.04016092971074784,0.8646511694607265,2.583445063568223,2.1071636389331365,0.043686101599900426,0.8544757048278859
Local Model,partner_iv,Chemical + Mineralogical + One-Hot,"(958, 28)",,Random Forest,,,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",2.431001046823495,1.9811820919703795,0.040728085673083794,0.8649380387109202,2.7476361814507957,2.205478557920953,0.044880493336331886,0.8272379282212403
Local Model,partner_iv,Chemical + Mineralogical + One-Hot,"(958, 28)",,Random Forest,,,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",2.4479089619659633,1.9797279848828768,0.04064661802186934,0.8598332916318714,2.5722408388302007,2.109879218937511,0.043601195312221654,0.8600623560291356
Local Model,partner_iv,Chemical + Mineralogical + One-Hot,"(958, 28)",,Random Forest,,,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",2.3479858469233688,1.9168215430541315,0.039475552862973995,0.8738871516681703,2.7701659865217545,2.267742162934235,0.04717724874707916,0.8250969826759932
Local Model,partner_iv,Chemical + Mineralogical + One-Hot,"(958, 28)",,Random Forest,,,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",2.4760240974064076,2.015761238513473,0.04159074948273614,0.8623285799079663,2.715421493874867,2.1903098997335744,0.04504053494661927,0.8182991756848292
Local Model,partner_iv,Chemical + Mineralogical + One-Hot,"(958, 28)",,Random Forest,,,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",2.4164232178711265,1.984896298838964,0.04077443378511734,0.8646473064891511,2.7171710766924524,2.1902932899031162,0.04492298842857027,0.8400939940971357
Local Model,partner_iv,Chemical + Mineralogical + One-Hot,"(958, 28)",,Random Forest,,,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",2.4626684701078516,1.979294793816793,0.04062392401908118,0.8639519517949213,2.481945327498625,2.0410930354469974,0.041485670447752795,0.8470244524812105
