Category,Company,Data Shape,Timesteps,Features,Model,Cross Validation,Cross Validation Params,RMSE Train,RMSE Train,MAE Train,MAE Train,MAPE Train,MAPE Train,R2 Train,R2 Train,RMSE Test,RMSE Test,MAE Test,MAE Test,MAPE Test,MAPE Test,R2 Test,R2 Test
,,,,,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Local Model,209,"(489, 16)",,Chemical + Physical,XGBoost,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 1, ""train_size"": 0.8}",0.7015469368061816,0.02965651026705824,0.5024502345493828,0.03374522421523001,0.012596959889001627,0.0009156811797796806,0.9439652842169538,0.00322788057555156,1.3865515563100619,0.2620179124235145,1.1910999298095686,0.22777353673051656,0.031579192033316925,0.007148096189750489,0.7625385439627277,0.08312088228697215
Local Model,209,"(489, 16)",,Chemical + Physical,XGBoost,Out of time Split,"{""Test Size"": 0.2}",0.8440370028396211,0.0,0.6771978685618047,0.0,0.017418856989711,0.0,0.9207626192374035,0.0,0.854778450344906,0.0,0.6996827417490388,0.0,0.018185444080552133,0.0,0.9172923472589067,0.0
Local Model,209,"(489, 16)",,Chemical + Physical,XGBoost,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",0.8370859293017402,0.013220833469891172,0.6661988270590304,0.01250468660679468,0.017109739324198833,0.00033079350775117185,0.9216262237410299,0.0033277230531472105,1.0869723634087058,0.07948538235615134,0.8699048149910931,0.05721847045705722,0.022442079872610075,0.0013328613408293876,0.8647912533535923,0.014937701078762607
Local Model,209,"(489, 16)",,Chemical + Physical,XGBoost,Time Series Split,"{""N_Splits"": 5, ""Repeats"": 1, ""Gap"": 0}",0.7905459272573129,0.03949281233503221,0.611079781599474,0.054075372032351014,0.015527011634518782,0.0015137775394647433,0.9277585483313869,0.0062514963028537695,1.1620452075873449,0.23411096223739544,0.9257188679259485,0.19555104122120803,0.02434884419644377,0.005290966601233349,0.8428228503281365,0.046717785950981916
