Category,Company,Data Shape,Timesteps,Features,Model,Cross Validation,Cross Validation Params,RMSE Train,RMSE Train,MAE Train,MAE Train,MAPE Train,MAPE Train,R2 Train,R2 Train,RMSE Test,RMSE Test,MAE Test,MAE Test,MAPE Test,MAPE Test,R2 Test,R2 Test
,,,,,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Local Model,203,"(4683, 13)",,Chemical + Physical,Random Forest,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 1, ""train_size"": 0.8}",1.5436893550518107,0.20188171230338783,1.1689300077835403,0.15211893129526657,0.025190728103864763,0.0024716722983770113,0.9574836838095487,0.010941621122289814,2.0046843941701877,0.6391570640403529,1.6096110866246238,0.5394361289516016,0.036884119075043215,0.01262933027394536,0.9238246276707194,0.04872161059448791
Local Model,203,"(4683, 13)",,Chemical + Physical,Random Forest,Out of time Split,"{""Test Size"": 0.2}",1.9565737067760511,0.0,1.5341213768197495,0.0,0.03343373319138774,0.0,0.9354930317919354,0.0,2.261227452442455,0.0,1.5493582281056466,0.0,0.03624063595511938,0.0,0.9153362927553019,0.0
Local Model,203,"(4683, 13)",,Chemical + Physical,Random Forest,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",2.0008480431891784,0.021313490271115194,1.520268407538193,0.018234045829386425,0.033441944801267914,0.0004021889992491815,0.9345131403135726,0.001242625320005454,2.041199433369982,0.04719137746804734,1.5499177219423392,0.0340002251045682,0.034127610513716995,0.0008843995085695544,0.9317324330500455,0.003271524066953917
Local Model,203,"(4683, 13)",,Chemical + Physical,Random Forest,Time Series Split,"{""N_Splits"": 5, ""Repeats"": 1, ""Gap"": 0}",1.929891897179051,0.021908680463760606,1.492393460630471,0.016218337068886864,0.03181838280213643,0.0009097522354025213,0.9362846138963288,0.002515003916668443,2.2655831353230216,0.26240236985205284,1.7331513418627083,0.1940046476348093,0.04026793227641068,0.005647892859505034,0.9085099974023914,0.02023860225209719
