Category,Company,Features,Data Shape,Timesteps,Model,Model Params,Scaler,Scaler Params,Imputer,Imputer Params,Cross Validation,Cross Validation Params,RMSE Train,MAE Train,MAPE Train,R2 Train,RMSE Test,MAE Test,MAPE Test,R2 Test
Local Model,partner_iv,Chemical + Mineralogical + Properties CS Less,"(323, 33)",,Linear Regression,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.9162674737661907,1.5321593647959477,0.029448049905098687,0.48475981805106005,1.8833508569927078,1.539217340625667,0.029942579590317164,0.3824140161351165
Local Model,partner_iv,Chemical + Mineralogical + Properties CS Less,"(323, 33)",,Linear Regression,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.8778601936433428,1.5227355535973033,0.02932535530323158,0.501293516829097,2.1895718699123434,1.8051310209069904,0.034742403538270704,0.20848919454349246
Local Model,partner_iv,Chemical + Mineralogical + Properties CS Less,"(323, 33)",,Linear Regression,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.875670495806224,1.514009838031127,0.02910413914306867,0.48778291055675227,2.023375330643017,1.5573039514301783,0.030124362149805933,0.40485712135320184
Local Model,partner_iv,Chemical + Mineralogical + Properties CS Less,"(323, 33)",,Linear Regression,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.828617154235571,1.505779960549911,0.028913707962229286,0.49119611331630275,2.3201956567787168,1.9140837288060228,0.03736736561709524,0.32012509990078386
Local Model,partner_iv,Chemical + Mineralogical + Properties CS Less,"(323, 33)",,Linear Regression,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.8230978158075168,1.4815168616366023,0.02869677332836221,0.5009880883260278,2.3422429135425906,1.8595830086670384,0.03475565619673623,0.19668015443231823
Local Model,partner_iv,Chemical + Mineralogical + Properties CS Less,"(323, 33)",,Linear Regression,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.8448269870440992,1.4632160513660113,0.028193386164605653,0.47072751181036143,2.2363001335021297,1.8958570410993458,0.03619940438594786,0.4191594759197247
Local Model,partner_iv,Chemical + Mineralogical + Properties CS Less,"(323, 33)",,Linear Regression,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.837449128097443,1.479593117536991,0.02852454219414534,0.5219785415823638,2.2203882376994493,1.7635474273129774,0.033542064027344526,0.1909146225872087
Local Model,partner_iv,Chemical + Mineralogical + Properties CS Less,"(323, 33)",,Linear Regression,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.920106236989785,1.588977957652264,0.030553190692331693,0.48517360827773104,1.974948716698137,1.5136212285822948,0.029289042756665096,0.31574945785291786
Local Model,partner_iv,Chemical + Mineralogical + Properties CS Less,"(323, 33)",,Linear Regression,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.885920010903658,1.5187174569344013,0.029252183876350063,0.4968434974368182,1.9720029667108683,1.6015856340163293,0.030834291224704213,0.3588796371822415
Local Model,partner_iv,Chemical + Mineralogical + Properties CS Less,"(323, 33)",,Linear Regression,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.8385868755604053,1.5030662055415387,0.028895459367025544,0.4901411421110391,2.2948631384713405,1.8011140507270231,0.03516078390564901,0.3288206270166635
Local Model,partner_iv,Chemical + Mineralogical + Properties CS Less,"(323, 33)",,Linear Regression,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.898336219205464,1.5246931073788421,0.029295103408620148,0.4773878479442818,2.003759244045319,1.6604668029858805,0.03226415336237927,0.40235502138488577
Local Model,partner_iv,Chemical + Mineralogical + Properties CS Less,"(323, 33)",,Linear Regression,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.833561926520507,1.5033162268043998,0.02896134169120902,0.5354635780044236,2.2783133465029994,1.7586101421300715,0.03353819101030102,0.022902545221750392
Local Model,partner_iv,Chemical + Mineralogical + Properties CS Less,"(323, 33)",,Linear Regression,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.8639502788413003,1.481161186168561,0.028518128481848173,0.5146527812391669,2.1607170020742292,1.7596674742981662,0.03389818213433974,0.18435971520154737
Local Model,partner_iv,Chemical + Mineralogical + Properties CS Less,"(323, 33)",,Linear Regression,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.8209047456546343,1.493402150755585,0.02869110062533968,0.4995886030350819,2.431805857767547,1.9836913049288714,0.03848921906090486,0.22661430691523266
Local Model,partner_iv,Chemical + Mineralogical + Properties CS Less,"(323, 33)",,Linear Regression,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.8854261732134576,1.5244352566941575,0.029420579827836326,0.44557476482896974,2.0685113621443674,1.6688739972349445,0.03181047143001545,0.4976034732659389
Local Model,partner_iv,Chemical + Mineralogical + Properties CS Less,"(323, 33)",,Linear Regression,,Standard Scaler,,Median,,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 1, ""train_size"": 0.8}",1.1108310879569685,0.8774268696740437,0.01707959617024674,0.7678207451142566,2.2016140974167415,1.6560514443637724,0.03263126226180418,-2.8382564105358323
Local Model,partner_iv,Chemical + Mineralogical + Properties CS Less,"(323, 33)",,Linear Regression,,Standard Scaler,,Median,,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 1, ""train_size"": 0.8}",1.0450672642102063,0.8380073778862638,0.01606604873323364,0.8422027616896552,4.128991840636498,3.1519284706881345,0.059060634342611364,-2.1943157739497856
Local Model,partner_iv,Chemical + Mineralogical + Properties CS Less,"(323, 33)",,Linear Regression,,Standard Scaler,,Median,,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 1, ""train_size"": 0.8}",0.9152984422762112,0.697709108325195,0.01329599490884382,0.890726477010643,6.072388139552531,5.12165528254701,0.09349903079577251,-16.47137129706439
Local Model,partner_iv,Chemical + Mineralogical + Properties CS Less,"(323, 33)",,Linear Regression,,Standard Scaler,,Median,,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 1, ""train_size"": 0.8}",0.6747177394939917,0.507708208243574,0.009629379890880453,0.9128428082512998,3.7724170808137822,3.358369268102694,0.06986496488587295,-3.65447646064219
Local Model,partner_iv,Chemical + Mineralogical + Properties CS Less,"(323, 33)",,Linear Regression,,Standard Scaler,,Median,,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 1, ""train_size"": 0.8}",1.3747140639775148,1.1346341313357564,0.0219553420558275,0.6956745590476366,3.5778398276124133,2.6788263094419085,0.05180722186080699,-2.0474130069254652
Local Model,partner_iv,Chemical + Mineralogical + Properties CS Less,"(323, 33)",,Linear Regression,,Standard Scaler,,Median,,Time Series Split,"{""N_Splits"": 5, ""Repeats"": 1, ""Gap"": 0}",1.1083870838952259,0.8707236526981594,0.01698319642000623,0.7472813960765536,3.3407683656535214,2.7579423326535992,0.05385512126691664,-0.6455296769942447
Local Model,partner_iv,Chemical + Mineralogical + Properties CS Less,"(323, 33)",,Linear Regression,,Standard Scaler,,Median,,Time Series Split,"{""N_Splits"": 5, ""Repeats"": 1, ""Gap"": 0}",1.6463694783605267,1.299644952628792,0.025160902804754866,0.5316719894719772,2.4326769555886356,2.0533987260875173,0.038716447512469866,0.03597868391043735
Local Model,partner_iv,Chemical + Mineralogical + Properties CS Less,"(323, 33)",,Linear Regression,,Standard Scaler,,Median,,Time Series Split,"{""N_Splits"": 5, ""Repeats"": 1, ""Gap"": 0}",1.666368644311745,1.3519253971572507,0.026047809925206812,0.5318940477925398,2.4709548818802567,2.0354446917427045,0.03700871693871307,-0.5603755890034399
Local Model,partner_iv,Chemical + Mineralogical + Properties CS Less,"(323, 33)",,Linear Regression,,Standard Scaler,,Median,,Time Series Split,"{""N_Splits"": 5, ""Repeats"": 1, ""Gap"": 0}",1.6824698152962405,1.3432961083801043,0.025669981509625586,0.5696690569350439,3.0120410672503297,2.5618478584176114,0.05095837078334707,-0.21648424505227615
Local Model,partner_iv,Chemical + Mineralogical + Properties CS Less,"(323, 33)",,Linear Regression,,Standard Scaler,,Median,,Time Series Split,"{""N_Splits"": 5, ""Repeats"": 1, ""Gap"": 0}",1.834298351553098,1.475028450455007,0.0283344898224149,0.537143307223221,2.451701769440073,1.97722500311931,0.03890809045142001,-0.40559007219797927
Local Model,partner_iv,Chemical + Mineralogical + Properties CS Less,"(323, 33)",,Linear Regression,,Standard Scaler,,Median,,Out of time Split,"{""Test Size"": 0.2}",1.7238262548478802,1.40559212912531,0.02699944619599334,0.5805251832762376,2.7615388203218587,2.2393817452796876,0.04363832296429372,-0.3616441350126156
