Category,Company,Features,Data Shape,Timesteps,Model,Model Params,Scaler,Scaler Params,Imputer,Imputer Params,Cross Validation,Cross Validation Params,RMSE Train,MAE Train,MAPE Train,R2 Train,RMSE Test,MAE Test,MAPE Test,R2 Test
Local Model,partner_iv,Chemical + Mineralogical + Feature Engineering,"(323, 28)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",4.515716620234984,3.498963883865711,0.06679393108245059,-1.8612172157256062,6.71872256309416,5.285765110896183,0.10248654447453631,-6.859743609370453
Local Model,partner_iv,Chemical + Mineralogical + Feature Engineering,"(323, 28)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",4.472301200220588,3.544422569570615,0.06789907875568649,-1.8286589731070704,5.727779108991955,4.462875025822566,0.08513131234825243,-4.416402881628768
Local Model,partner_iv,Chemical + Mineralogical + Feature Engineering,"(323, 28)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",5.50190711650277,4.338247657007025,0.08286745840241673,-3.4072478910575335,6.443250676692178,5.299383415809045,0.10211438599664227,-5.0350155851316405
Local Model,partner_iv,Chemical + Mineralogical + Feature Engineering,"(323, 28)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",4.6362067326560945,3.743091562631968,0.07170133754982148,-2.270622556800164,7.268807921784241,5.970715260505677,0.11473909491224796,-5.672770290805312
Local Model,partner_iv,Chemical + Mineralogical + Feature Engineering,"(323, 28)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",5.148128418760453,4.178294631781266,0.08046745645629971,-2.9791445365798706,8.277678900654779,6.429181957244873,0.12241711494296523,-9.0332533813498
Local Model,partner_iv,Chemical + Mineralogical + Feature Engineering,"(323, 28)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",4.638864200222217,3.6518945472185007,0.07014410369547085,-2.3465040246792452,6.884905158442658,5.469041900634766,0.1047131305301433,-4.505447852509234
Local Model,partner_iv,Chemical + Mineralogical + Feature Engineering,"(323, 28)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",4.235707144316361,3.3779118264368337,0.06477747437978572,-1.5402039998465895,6.646083024517437,5.3211593041053185,0.10180358809121694,-6.2488321029802725
Local Model,partner_iv,Chemical + Mineralogical + Feature Engineering,"(323, 28)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",4.528576091515342,3.5297914401505346,0.06781749854391125,-1.8637402548533646,5.37622567448773,4.4176961458646336,0.08483400110034225,-4.070589883417578
Local Model,partner_iv,Chemical + Mineralogical + Feature Engineering,"(323, 28)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",4.843635846619317,3.8898749009062428,0.07460781408924186,-2.3189409193782344,7.702084088015685,6.337767469882964,0.12160461362897426,-8.780047282656678
Local Model,partner_iv,Chemical + Mineralogical + Feature Engineering,"(323, 28)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",5.2756893459053735,4.1526899300947155,0.0791263266437916,-3.1979773079257443,8.473897776131206,6.583554875850679,0.12704418601526143,-8.151482680778091
Local Model,partner_iv,Chemical + Mineralogical + Feature Engineering,"(323, 28)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",4.264520107578118,3.3827646388564,0.06462564049073706,-1.637385226318317,6.441088199138115,5.063666017972507,0.09748145929290082,-5.175479569302182
Local Model,partner_iv,Chemical + Mineralogical + Feature Engineering,"(323, 28)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",4.747152062969546,3.7754631456478625,0.07263672736910111,-2.1138299586917437,7.138224533624816,5.4871218754695015,0.10387179265132226,-8.591607147560794
Local Model,partner_iv,Chemical + Mineralogical + Feature Engineering,"(323, 28)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",4.7319902403657625,3.755637087563212,0.07169209763651957,-2.12803482247432,7.024522002217266,5.553692333514873,0.10696583954142395,-7.620579142550854
Local Model,partner_iv,Chemical + Mineralogical + Feature Engineering,"(323, 28)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",4.887249610093352,3.7585677864928964,0.07174985910662393,-2.604805010271952,7.473370210998497,5.803902804851533,0.11175094941321928,-6.304177633019049
Local Model,partner_iv,Chemical + Mineralogical + Feature Engineering,"(323, 28)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",4.721891407798027,3.6952410399683657,0.07085940753378828,-2.4774101418866126,7.005822659174243,5.729445934295654,0.10890165729026827,-4.7630061903573555
Local Model,partner_iv,Chemical + Mineralogical + Feature Engineering,"(323, 28)",,MLP,,Standard Scaler,,Median,,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 3, ""train_size"": 0.8}",13.038659548885752,10.615776159249101,0.20402742418593128,-30.988454165590998,19.971478661427636,17.79115855877216,0.3469222991557646,-314.84356305469095
Local Model,partner_iv,Chemical + Mineralogical + Feature Engineering,"(323, 28)",,MLP,,Standard Scaler,,Median,,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 3, ""train_size"": 0.8}",10.393241214710807,7.844267280429016,0.15116394493681704,-14.606766175411,12.247507336850829,10.820531874436599,0.20415213517637348,-27.10510507803976
Local Model,partner_iv,Chemical + Mineralogical + Feature Engineering,"(323, 28)",,MLP,,Standard Scaler,,Median,,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 3, ""train_size"": 0.8}",14.37393528398441,11.914324412626378,0.2271837411418572,-25.948889205192234,14.967643850342583,12.491952074491062,0.22843917632190125,-105.14873626440506
Local Model,partner_iv,Chemical + Mineralogical + Feature Engineering,"(323, 28)",,MLP,,Standard Scaler,,Median,,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 3, ""train_size"": 0.8}",10.80291524051999,8.883830014397114,0.16748556029265393,-21.342970317402393,12.005698709788623,10.200442387507511,0.2129006339460258,-46.141816564536335
Local Model,partner_iv,Chemical + Mineralogical + Feature Engineering,"(323, 28)",,MLP,,Standard Scaler,,Median,,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 3, ""train_size"": 0.8}",11.231168893646855,9.71139881657619,0.18865186945081258,-19.312502177469533,14.680598997321669,13.2172061920166,0.2582369861493444,-50.30705421821017
Local Model,partner_iv,Chemical + Mineralogical + Feature Engineering,"(323, 28)",,MLP,,Standard Scaler,,Median,,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 3, ""train_size"": 0.8}",11.493662344730947,9.151206184835997,0.17633283547350778,-23.856743516420668,20.142333139123732,18.57790377690242,0.36280625836670966,-320.2707138252161
Local Model,partner_iv,Chemical + Mineralogical + Feature Engineering,"(323, 28)",,MLP,,Standard Scaler,,Median,,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 3, ""train_size"": 0.8}",10.64833056349585,8.980871088364545,0.17334912382567552,-15.382265480550167,16.50525297846612,15.030387878417969,0.28324587588911815,-50.04276206152555
