Category,Company,Features,Data Shape,Timesteps,Model,Model Params,Scaler,Scaler Params,Imputer,Imputer Params,Cross Validation,Cross Validation Params,RMSE Train,MAE Train,MAPE Train,R2 Train,RMSE Test,MAE Test,MAPE Test,R2 Test
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(323, 27)",1,LSTM,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",3.395236427083148,2.6768742258234544,0.051331788148440444,-0.6174747595173955,7.14421009059519,5.30031497661884,0.10273469866805829,-7.886758902028749
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(323, 27)",1,LSTM,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",4.841676493159102,3.788239380001098,0.07266172724623372,-2.3152023199292615,6.921327872304033,5.716085005540116,0.10996275711947723,-6.908921844379073
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(323, 27)",1,LSTM,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",3.444382253647094,2.6967880278594736,0.051706683609257106,-0.7272836251974566,6.023068566277373,4.771692798321063,0.09163491656937899,-4.273560761382798
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(323, 27)",1,LSTM,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",3.229590018984711,2.546122494259396,0.04866669487146055,-0.5870829625541896,6.993832056144726,5.629749417304993,0.10797120531191712,-5.177463495047795
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(323, 27)",1,LSTM,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",3.1018633325214604,2.391836783508536,0.045801765382356675,-0.44456234159865815,6.310522209641209,4.970171213150024,0.09441336995589403,-4.831163622291968
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(323, 27)",1,LSTM,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",4.033245697756155,3.2370839909989706,0.06213808538344768,-1.5297487620544015,7.4329346606679145,6.030315176156849,0.11503179822379479,-5.416783098967029
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(323, 27)",1,LSTM,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",3.0964228396858244,2.426719420085582,0.04665612819146699,-0.35749196926196203,6.387539848795238,5.259433006873498,0.10045954994506585,-5.695819860475982
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(323, 27)",1,LSTM,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",4.116042851078018,3.2014431472896607,0.06135094036150817,-1.3657566004211645,6.0704312553784145,4.8988382192758415,0.09356329934235169,-5.464613951386726
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(323, 27)",1,LSTM,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",3.4739767149838725,2.749997552113183,0.05245590875483895,-0.7073020375908852,6.183661237552879,5.084517228603363,0.0974475399062977,-5.30399444423518
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(323, 27)",1,LSTM,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",3.5293845704422506,2.8100390047640413,0.053937414768993934,-0.8787959829973826,7.819286476559964,5.694496530294419,0.11020520894142731,-6.792185277422842
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(323, 27)",1,LSTM,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",3.9471875071714253,3.1569546455560733,0.06042160166341319,-1.2594812999050822,7.5419970266816305,5.5583051710862375,0.10648277864171948,-7.466909364296546
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(323, 27)",1,LSTM,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",4.226711024448517,3.4355353835941282,0.06599795390897895,-1.4685033392501703,6.786609606708359,5.427609076866736,0.10315610896938968,-7.669952307665232
Local Model,partner_iv,Chemical + Mineralogical + CS2,"(323, 27)",1,LSTM,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",3.8745611228872425,3.0023980399434884,0.05760777650088193,-1.0971472806096751,7.030286987172908,5.4438987027681796,0.10504917800176544,-7.634734668657966
