Company,Plant,Cross Validation,Features,Features_bkp,Model,Model_bkp,Model_bkp_2,Timesteps,RMSE_mean,MAE_mean,MAPE_mean,R2_mean,RMSE_std,MAE_std,MAPE_std,R2_std,SCPM,Dominated_Count,Classification,Dominates_Count
partner_i,partner_i,Repeated KFold,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,LSTM,LSTM_14.0,14.0,2.182129341206212,1.71839207494363,4.00812963043955,0.8133740779567179,0.2542937912984928,0.198846147944301,0.47979236648454,0.0415666053588987,-6.020528594924239,0,dominant_model,58
partner_iv,partner_iv,Repeated KFold,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,BidirectionalGRU,BidirectionalGRU_1.0,1.0,2.801400551302898,2.153610450061967,4.47337114991853,0.8189239093711228,0.1768175571827899,0.1404920518125725,0.27394154903646,0.0225372607782793,-2.728212727050054,0,dominant_model,31
partner_i,partner_i,Repeated KFold,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_14.0,14.0,2.1921835548347053,1.7383559978547063,4.07485407379228,0.8129964110401592,0.1919078784227719,0.1651828656582872,0.41429660749153,0.0304655074642636,-5.8368523208406415,1,intermediate_model,57
partner_i,partner_i,Repeated KFold,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,Transformer,Transformer_14.0,14.0,2.3623408929571243,1.75199835758064,4.17074423716171,0.7726525076966215,0.5200017880886572,0.3211665959848071,0.78696255249164,0.0990540647332252,-5.049391998150369,2,intermediate_model,46
partner_i,partner_i,Repeated KFold,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,GRU,GRU_14.0,14.0,2.2426729006743176,1.7578185177187813,4.10644593139977,0.8007835917079488,0.3290974295136188,0.2652495671268203,0.59330698761416,0.0597648707919457,-5.551946768427138,2,intermediate_model,54
partner_iv,partner_iv,Repeated KFold,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,Transformer,Transformer_1.0,1.0,2.926382318767719,2.2453387677024588,4.69768895792991,0.802154783428766,0.1644215893329018,0.1176172682165983,0.27289788497398004,0.0253374898123515,-1.7513730131180634,3,intermediate_model,28
partner_i,partner_i,Repeated KFold,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,Transformer,Transformer_7.0,7.0,2.3468866663790267,1.758152119327243,4.21752526041751,0.7803172024803752,0.313548157707862,0.2054546474551482,0.52955379568231,0.0604950078746606,-5.038121072340696,3,intermediate_model,47
partner_ii,partner_ii,Repeated KFold,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,Transformer,Transformer_1.0,1.0,2.2802629956181786,1.7846568403639609,4.19429520231793,0.5741138303699446,0.0943749672655074,0.0779035896959848,0.22112882730663,0.057872788420221,-3.952561912170234,3,intermediate_model,29
partner_iv,partner_iv,Repeated KFold,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,GRU,GRU_1.0,1.0,2.9590947392024294,2.275923692549017,4.7029193794536805,0.7981939039287101,0.1259040887801411,0.0911044231673728,0.188331502368,0.019022184188334,-1.5600930136977755,5,intermediate_model,27
partner_i,partner_i,Repeated KFold,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,BidirectionalGRU,BidirectionalGRU_14.0,14.0,2.421029045728728,1.9397902479568796,4.54518956976184,0.7698703601462015,0.2384433106789438,0.1948004569316671,0.46249253331018997,0.050601222539395,-3.7882840341595214,5,intermediate_model,40
partner_ii,partner_ii,Repeated KFold,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,BidirectionalGRU,BidirectionalGRU_1.0,1.0,2.360839153766459,1.847465510840428,4.29627513304401,0.5452479817306518,0.123456785483939,0.0843980895109382,0.19239233915191,0.0528152383751569,-3.272742127130673,5,intermediate_model,23
