Category,Company,Features,Data Shape,Timesteps,Model,Model Params,Scaler,Scaler Params,Imputer,Imputer Params,Cross Validation,Cross Validation Params,RMSE Train,MAE Train,MAPE Train,R2 Train,RMSE Test,MAE Test,MAPE Test,R2 Test
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",1,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.4164352968388043,1.1289371866982365,0.02690591976619217,0.8441063659370708,1.585306740419308,1.2654162115420937,0.029957621383215283,0.7712286271908704
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",1,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.1742611878539615,0.9218885017711029,0.021800080679111496,0.8871881745043768,1.5732102516861655,1.2360672724022057,0.02930643982400555,0.8180124633138788
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",1,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.2207906532058508,0.9637973224468548,0.022812214279635715,0.8799003262821479,1.6494832033685947,1.3207396412347727,0.03056307398316616,0.7838681785098558
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",1,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.34037298022653,1.0682642593564153,0.025140846637456353,0.8609594838294047,1.7595146308569447,1.4033014588559407,0.03330062456871155,0.712328934513115
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",1,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.1816449894227579,0.9300198353435978,0.021907377829330114,0.8841876974758105,1.5586042809551053,1.2231598630787635,0.02888449351908267,0.8297875241648522
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",1,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.2177251231131956,0.9645502223629924,0.022612042948342372,0.8830187362639149,1.5840706721095874,1.1975580380997568,0.0285631811760237,0.7860343384742412
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",1,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.2004394771882714,0.9538176637909116,0.022462932248011356,0.8817547362048415,1.589802392412836,1.2752919610941185,0.030296689083709097,0.8153211958260731
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",1,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.146121222207403,0.900837794094221,0.021308652854489067,0.8971974756526264,1.6082315172328985,1.281272124520975,0.030249540177320806,0.7719950944244165
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",1,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.1191259930274948,0.8780493771888968,0.020734771684069737,0.9006923294334137,1.560883505091769,1.2491394701049225,0.028680317612694923,0.7911234570719179
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",1,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.2587481689988054,0.981173747538393,0.023173235558588273,0.8703060745967761,1.6184643257123479,1.298196390161017,0.030586296724583042,0.8077551413237297
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",1,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.242760946646113,0.9783185276731232,0.023016902837419525,0.8771933616591708,1.7709801994383838,1.3276154046688435,0.03194595661694249,0.740922362350328
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",1,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.0805611993171558,0.8519800310304179,0.020171043583377974,0.9080797680955446,1.6172708150509525,1.2759801864624025,0.029788304411053176,0.7729436014208535
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",1,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.2594857598856717,1.0041377786767116,0.02389494252474242,0.8722043666376113,1.6751689112003951,1.3634521144487284,0.031777261457846866,0.7812613407411817
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",1,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.2361246320023276,0.9865632329990397,0.023418330674982876,0.8785550935153326,1.7007987910011901,1.3691184614280956,0.032474518796920586,0.7622193408002651
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",1,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.3415804603625185,1.069142203905904,0.025414530008271815,0.8525748855119364,1.8402976604261339,1.439033431645253,0.03429186176500793,0.7515202999640618
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",7,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5729966752677682,1.2331709394720187,0.029221536536993692,0.8060669456571748,2.4824782505904657,1.9510668308218728,0.046470738662491434,0.39958333561869985
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",7,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.6061887318497423,1.2803957936149701,0.03038122772814383,0.7863126796795673,2.715945324735977,2.18158113617258,0.052226788535593864,0.4544352599986179
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",7,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5357064086235224,1.1807854907639361,0.028042553893029114,0.8069976262149468,2.460402677028182,1.9372521435040884,0.045257522395291266,0.4945175447941127
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",7,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.427725008460751,1.1308459341813977,0.026705326366557775,0.8402414016390072,2.8097725361950623,2.2355881954845374,0.05315077074016832,0.220996270573529
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",7,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.642876229123254,1.2936386661253114,0.030677239563526082,0.7723274871507797,2.507008211743718,1.9734270623557928,0.046875262131415185,0.5497967060861854
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",7,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.6655088066079968,1.3353869643666871,0.03177847889134448,0.7787499493058845,2.6702459368446574,2.1162228983456326,0.05036489849730975,0.35410379568551476
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",7,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5211400787838991,1.19886571309875,0.028292147554015074,0.808453538634327,2.6037277222131405,2.0916109073284974,0.04970530955117866,0.5018356592655917
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",7,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5667550182189494,1.2322187928646662,0.02896735048135,0.8044745159120934,2.455495037841007,1.8990827815396798,0.04529250466606458,0.45099872453984835
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",7,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5792421411012103,1.2297206185750917,0.029254439043415723,0.8008843446978966,2.7188743746212825,2.056088729621215,0.04784796142552905,0.3294915050098892
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",7,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.4068322362570003,1.0950331012523118,0.025675997480674912,0.836069293654184,2.5590459862775066,2.007024105249909,0.04763681772230682,0.5216409895801861
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",7,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.604699780037268,1.2457861940690658,0.029347759476922284,0.7923807535146642,2.666853871392657,2.0925079188396016,0.05013151574334148,0.4008188081050139
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",7,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.4697317751436934,1.1551170904489354,0.02736877470751768,0.8274235961156894,2.5489840029639206,1.985435974278401,0.04647360150905415,0.4162752493006796
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",7,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5152810535043606,1.1837134539102012,0.028009696761935942,0.8119564102019909,2.7400683582954515,2.2114929333622593,0.05208573041954999,0.40728231129768444
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",7,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.4503131320220561,1.132164428084369,0.026807770769089814,0.8315595626632066,2.5332841294585426,2.027867799274662,0.04828886529904422,0.44643963879969395
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",7,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5264619071891634,1.1992261217642521,0.028208266742683542,0.8063150722724062,2.5536244190523703,1.9622675137692784,0.04651524734974696,0.5145133799708641
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",14,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.659817577353595,1.3083502369542277,0.030979938818914667,0.7824744673681188,2.397296572826308,1.9876416139106534,0.04730376936078714,0.40385346579100645
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",14,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.7042865077349099,1.3600629885084279,0.03224167092719399,0.7577043387092721,2.9073322040813796,2.3043483659159927,0.055040356214182996,0.37955604700705325
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",14,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.6766659041395746,1.2862506165912162,0.030513082954828713,0.7678583808727202,2.761887802288836,2.223688671805642,0.051993704564124776,0.34588154131471127
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",14,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.708398117379952,1.315202261394137,0.03122014382423927,0.7710865157689286,2.686404433213176,2.057147372933321,0.0492890950679368,0.23635410500080034
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",14,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.7155527318374286,1.334982405311556,0.031675976736415576,0.7509468633351728,2.840493201201806,2.2656101351006086,0.05405659079158518,0.3746069181118402
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",14,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.8506839411087845,1.4676361962405982,0.034943497568596736,0.7254251065142276,2.7867244417353145,2.2219125710195198,0.05363822013837474,0.2055692753256566
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",14,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.645257072654607,1.2874326926484594,0.030428032710549422,0.7729444364145565,2.554937521256515,2.067449931767635,0.04918974212722257,0.5179446728054462
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",14,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.9012520433177924,1.5205636235536106,0.03623872021005619,0.711172464850488,2.5071201506300804,1.971891221334768,0.04706887014545562,0.3697608765196444
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",14,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5629722939805977,1.210181265338203,0.028602093385745434,0.8042561025349971,2.542150837107273,2.1103959682069973,0.04873727674714294,0.3467843792669305
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",14,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.734479930631659,1.3688745094497854,0.0325793932403863,0.7489693352640567,2.693087648955576,2.09206356048584,0.04957898153714133,0.46889705175481766
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",14,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.6873578894317176,1.3295608062365512,0.031434188417347395,0.7708176239813053,2.9035366720121565,2.271495286357196,0.054457179557398386,0.2645910521204854
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",14,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5614810697778843,1.2402937655768385,0.02921240345913825,0.8041070459650497,2.5739376799105216,2.003261092110966,0.04672933969508219,0.36270118599272816
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",14,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.560263418121811,1.216411559188824,0.028729736823669826,0.7998710668120609,2.8114920546899502,2.282731270900993,0.05346540521354271,0.32536310981059113
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",14,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.6886755941590195,1.3374303350247712,0.031823849198552086,0.7701503093587755,2.856521625432654,2.3032880694367166,0.05442247473532619,0.2581256915435378
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",14,Transformer,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.6414960435187307,1.2827458875389055,0.030123902549929315,0.7744916425310364,2.8577856770193404,2.124549631517987,0.04995109687811078,0.3393731192625168
Local Model,partner_ii,Chemical + Mineralogical + Physical + One-Hot,"(1057, 22)",1,Transformer,,Standard Scaler,,Median,,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 3, ""train_size"": 0.8}",1.3286857239148004,1.085306005932036,0.025335340733869754,0.8634265487247509,1.7891327727651734,1.358714904785156,0.03209094347539838,0.7185340305441423
