Category,Company,Features,Data Shape,Timesteps,Model,Model Params,Scaler,Scaler Params,Imputer,Imputer Params,Cross Validation,Cross Validation Params,RMSE Train,MAE Train,MAPE Train,R2 Train,RMSE Test,MAE Test,MAPE Test,R2 Test
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7,"(1053, 17)",,XGBoost,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5838154098704442,1.2491692941262431,0.029392939830543537,0.8078687626912975,1.587364986972253,1.2274883678852098,0.02917028821933456,0.7445437590769945
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7,"(1053, 17)",,XGBoost,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5804735792535711,1.2442757049705522,0.029269821323025906,0.8053263878257649,1.6186954110356828,1.3148268785521884,0.030891304275264337,0.7602699371757702
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7,"(1053, 17)",,XGBoost,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.571995545339288,1.2389772160545947,0.029240437028460898,0.7942472861019324,1.7175370989402332,1.3468370388808406,0.031139887540560057,0.7880488166210022
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7,"(1053, 17)",,XGBoost,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5615071738386253,1.2277729929497514,0.02895361765150551,0.799869519339697,1.851477085891821,1.4681441897437684,0.034237408528847116,0.7457903806581341
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7,"(1053, 17)",,XGBoost,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5696051719317443,1.237678017576677,0.029089303113710115,0.7971112989506224,1.738635024619247,1.3626026807512555,0.032544651870370284,0.7778393334360094
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7,"(1053, 17)",,XGBoost,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5557724091270086,1.2315923231401238,0.028894757467337096,0.8042694235578708,1.8766013414766505,1.4336937804018715,0.034597364238143934,0.7196018269976109
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7,"(1053, 17)",,XGBoost,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5999895661045929,1.25519679941644,0.029586757310134826,0.7916861340254678,1.6393117805168689,1.3117588451801314,0.030570491548995417,0.7942985457731815
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7,"(1053, 17)",,XGBoost,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.56952909352071,1.2403315868966653,0.02926759532469216,0.8021635768004618,1.7065012615384112,1.3320064946034509,0.03111286309777302,0.7643485085050054
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7,"(1053, 17)",,XGBoost,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.565679966931239,1.2316045834868263,0.029050451684227433,0.7998674821595007,1.6929404042928005,1.3473273032052178,0.031132100420041418,0.7809069205307368
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7,"(1053, 17)",,XGBoost,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5845618127692433,1.2353263476678342,0.029025702450614907,0.8047803956635099,1.6133998593987031,1.298638933454241,0.030750816367799756,0.7550493951929458
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7,"(1053, 17)",,XGBoost,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5574265168330215,1.2394824302111553,0.029158849972191658,0.8045384306266414,1.8250279232699724,1.411563698284999,0.03340698298182388,0.7354642804003214
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7,"(1053, 17)",,XGBoost,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5899199744541421,1.2584583028761622,0.029735909476310624,0.789926019302656,1.7022345776927001,1.3349352672992725,0.030515096355821485,0.792371346832595
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7,"(1053, 17)",,XGBoost,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5923559953448947,1.2504916537685802,0.029477605429812013,0.8030762377421519,1.6239467344644476,1.268473100707429,0.02965207997288144,0.754726451925424
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7,"(1053, 17)",,XGBoost,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5876985322489057,1.2402488581792033,0.029207914165820782,0.8007863877910464,1.5998485202096446,1.2875174538748604,0.03042181999582635,0.7800066926057472
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7,"(1053, 17)",,XGBoost,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5506056621322535,1.2270463638034153,0.02882560393132764,0.8040136788926618,1.8226856849634339,1.4469788280668712,0.0345421594773201,0.7469733497904194
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7,"(1053, 17)",,XGBoost,,,,,,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 1, ""train_size"": 0.8}",1.1432013081508179,0.9162198103041875,0.02112100190155299,0.8972549543329938,1.7286507231075643,1.3053390611921032,0.0307309460236262,0.7307553699593239
