Category,Company,Features,Data Shape,Timesteps,Model,Model Params,Scaler,Scaler Params,Imputer,Imputer Params,Cross Validation,Cross Validation Params,RMSE Train,MAE Train,MAPE Train,R2 Train,RMSE Test,MAE Test,MAPE Test,R2 Test
Local Model,partner_ii,Chemical + Mineralogical + CS3 + CS7,"(1057, 15)",,Random Forest,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.550220136919893,1.2143460980907517,0.02872000834874643,0.8132667535281259,1.6297214550984915,1.3049506919762965,0.030444127893963634,0.7582303220347688
Local Model,partner_ii,Chemical + Mineralogical + CS3 + CS7,"(1057, 15)",,Random Forest,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5365757276190835,1.2161053052875417,0.028644027303689097,0.8068329039880615,1.8216527377359448,1.4053578018287178,0.03359927613844829,0.7559946814682206
Local Model,partner_ii,Chemical + Mineralogical + CS3 + CS7,"(1057, 15)",,Random Forest,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5638200238177908,1.2379450391932296,0.029234952025598716,0.8029243462322222,1.6246353005305108,1.2775833286681806,0.029754229625767986,0.7903307751879103
Local Model,partner_ii,Chemical + Mineralogical + CS3 + CS7,"(1057, 15)",,Random Forest,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5416619737114634,1.208387277569288,0.028465097715040626,0.8160633117216267,1.6653786464857285,1.3254566724220775,0.03144717968086288,0.7422869560297982
Local Model,partner_ii,Chemical + Mineralogical + CS3 + CS7,"(1057, 15)",,Random Forest,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5670910868072458,1.226096933122869,0.02891113301151695,0.7963102657494129,1.6632745012035044,1.308135476948497,0.03091813206726901,0.8061581622531008
Local Model,partner_ii,Chemical + Mineralogical + CS3 + CS7,"(1057, 15)",,Random Forest,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5523198899305033,1.2279723576990107,0.028881381649520314,0.8099008299843539,1.69307873778378,1.3331033419045892,0.031780087884497536,0.7555729392023018
Local Model,partner_ii,Chemical + Mineralogical + CS3 + CS7,"(1057, 15)",,Random Forest,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5714685616582145,1.232421645908697,0.029121198708231093,0.7973649300855654,1.5814974058015965,1.2815839883722657,0.030399680356064943,0.8172456474476728
Local Model,partner_ii,Chemical + Mineralogical + CS3 + CS7,"(1057, 15)",,Random Forest,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5328046538330142,1.202347788538154,0.028309472986438832,0.8161277073523879,1.7782587691577896,1.406138802882351,0.03325770616452116,0.7212358179516392
Local Model,partner_ii,Chemical + Mineralogical + CS3 + CS7,"(1057, 15)",,Random Forest,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.6006740260463252,1.267525476619306,0.0300587986300874,0.7968435456055825,1.5470110133412547,1.1771836860768026,0.026870504597996576,0.7948197759839561
Local Model,partner_ii,Chemical + Mineralogical + CS3 + CS7,"(1057, 15)",,Random Forest,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5459060814263301,1.2124808320928762,0.028523102179580904,0.8043823025141532,1.6775608240419781,1.3566019229246395,0.03208134781249109,0.7934595956678631
Local Model,partner_ii,Chemical + Mineralogical + CS3 + CS7,"(1057, 15)",,Random Forest,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5575613585248558,1.232703401926715,0.029003948066121027,0.8070978903141792,1.65145413089733,1.2637725679494978,0.030412370511082407,0.7747133025525227
Local Model,partner_ii,Chemical + Mineralogical + CS3 + CS7,"(1057, 15)",,Random Forest,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5376545358568776,1.2268353201625928,0.028951893035378404,0.813864195385244,1.6840651495590224,1.3173217420598256,0.03062800602282745,0.7538011481090171
Local Model,partner_ii,Chemical + Mineralogical + CS3 + CS7,"(1057, 15)",,Random Forest,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5475295374194113,1.2082938218789439,0.02858518828135762,0.8070666142808676,1.6803736373705267,1.346625618512866,0.03139260700770243,0.7798999933221274
Local Model,partner_ii,Chemical + Mineralogical + CS3 + CS7,"(1057, 15)",,Random Forest,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5749693299414271,1.2464207058905603,0.02940414791983823,0.8028489994004016,1.6011052700488801,1.278786090806476,0.030208488614331525,0.7892777359512362
Local Model,partner_ii,Chemical + Mineralogical + CS3 + CS7,"(1057, 15)",,Random Forest,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5632206961496151,1.2115574579788932,0.02853863071552868,0.7998393892278803,1.686540536587626,1.377702497988695,0.03261743368888286,0.7913067827616252
