Category,Company,Features,Data Shape,Timesteps,Model,Model Params,Scaler,Scaler Params,Imputer,Imputer Params,Cross Validation,Cross Validation Params,RMSE Train,MAE Train,MAPE Train,R2 Train,RMSE Test,MAE Test,MAPE Test,R2 Test
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7 + One-Hot,"(1057, 18)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.4844676075738463,1.1610056751860667,0.027147997413897704,0.8287713823732634,1.5985760192928151,1.3014845599768294,0.030220777675164085,0.7673828913051625
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7 + One-Hot,"(1057, 18)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5000025747634511,1.1879707751753767,0.027671876005130176,0.815918890739863,1.8128137844908898,1.3053407345177996,0.030579392604746118,0.75835684315135
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7 + One-Hot,"(1057, 18)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.6884604367026639,1.327398367085919,0.03069697590575553,0.770257567908928,1.6965023265162995,1.3277827280053593,0.03047829496647515,0.7713707257781058
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7 + One-Hot,"(1057, 18)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5092404319351354,1.1989177180802004,0.027960969553377967,0.823718432040108,1.5060657521225846,1.1921181202386792,0.027952116719012366,0.7892351020463728
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7 + One-Hot,"(1057, 18)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.6249937880280714,1.264463704968175,0.029331522636146325,0.7809798506102391,1.7683894851647595,1.3616197197358186,0.03157374633123981,0.7808832856072029
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7 + One-Hot,"(1057, 18)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.4722266114831506,1.1584488648183247,0.026994575284015505,0.8290114207842512,1.7189218354282885,1.2564578563762159,0.02984847835594821,0.7480541373810219
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7 + One-Hot,"(1057, 18)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5307313543117629,1.2040741253914917,0.02804383162932201,0.8077345837517191,1.4331714710115953,1.1376533105238427,0.026552965239695105,0.8499185315909668
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7 + One-Hot,"(1057, 18)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5793707368016539,1.2371349686426472,0.02877455507863184,0.8047860520917307,1.967229939642574,1.3923248927401142,0.03247774276181907,0.6588406298288956
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7 + One-Hot,"(1057, 18)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.671243912687467,1.3356292773307636,0.030947363245752233,0.7785353032912339,1.9055094343358794,1.4585892374481635,0.03273181098706043,0.6887058958365349
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7 + One-Hot,"(1057, 18)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.6060279748435284,1.2761844198529035,0.029553862765145187,0.7888708772915431,1.6009992932375885,1.3119474235643145,0.030551060817867307,0.8118818270053292
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7 + One-Hot,"(1057, 18)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.50605323737842,1.1827407450478458,0.02749263033525958,0.8196453695969597,1.612088650524819,1.2497478477909878,0.02981199253445976,0.7853255503653667
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7 + One-Hot,"(1057, 18)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5568251130800728,1.2361074254865478,0.028870590099290213,0.8091939984545166,1.8778460653712454,1.3840865448285948,0.03191043516401458,0.693882453917362
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7 + One-Hot,"(1057, 18)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5209791162017,1.209695684013637,0.028183999408824136,0.813630005011545,1.6484821945207115,1.3004381658906619,0.030146838207279817,0.7881751741358861
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7 + One-Hot,"(1057, 18)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.8009652771032492,1.419646582456909,0.03265124892715749,0.7422103583251463,1.8299163548654842,1.3219247892117612,0.030145637825228416,0.7247463243489007
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7 + One-Hot,"(1057, 18)",,MLP,,Standard Scaler,,Median,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5000559494345755,1.1567430441204818,0.02696414841250662,0.8156882848041211,1.642790980345457,1.327454111542182,0.031199174338118897,0.8019935280993638
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7 + One-Hot,"(1057, 18)",,MLP,,Standard Scaler,,Median,,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 3, ""train_size"": 0.8}",4.4082479237385614,3.58139946937561,0.08214275649587062,-0.5033280821387418,13.494592862488242,8.800344396191973,0.2042350916666141,-15.012543572012643
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7 + One-Hot,"(1057, 18)",,MLP,,Standard Scaler,,Median,,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 3, ""train_size"": 0.8}",3.762402517752725,2.9658246712457563,0.06768489253897161,-0.5572706085956998,6.393943165492986,4.948864533180415,0.1119033736016171,-3.409594400572688
Local Model,partner_ii,Chemical + Mineralogical + CS1 + CS3 + CS7 + One-Hot,"(1057, 18)",,MLP,,Standard Scaler,,Median,,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 3, ""train_size"": 0.8}",5.198452521622549,4.164388753346034,0.0961713941115963,-1.7169286955474394,8.1305916901474,6.383071221639944,0.1401138615313361,-3.6251756017716446
