Company,Plant,Cross Validation,Features,Features_bkp,Model,Model_bkp,Model_bkp_2,Timesteps,RMSE_mean,MAE_mean,MAPE_mean,R2_mean,RMSE_std,MAE_std,MAPE_std,R2_std,SCPM,Dominated_Count,Classification,Dominates_Count
204,ab,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Neural Networks,Transformer,Transformer_7.0,7.0,1.5726208595003628,1.2343307454427082,2.88600632777563,0.9271721433108516,0.2360047535195352,0.2792864163986003,0.68245556657858,0.0276360355260894,-4.158615587651251,0,dominant_model,18
204,ab,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Neural Networks,Transformer,Transformer_14.0,14.0,1.533147683905768,1.2333180604157623,2.91492367666987,0.9277185840276316,0.2750107108802967,0.3284497659852988,0.81703301124716,0.0357632380186195,-4.1842143700882835,0,dominant_model,18
204,ab,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Neural Networks,Transformer,Transformer_1.0,1.0,1.6017427433115183,1.266273459157636,2.92198531717777,0.911542128833416,0.2667276944503505,0.2158123744169674,0.55085431205175,0.0705022362326475,-4.017692083657817,2,intermediate_model,17
204,ab,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Linear Regression,Linear Regression,Linear Regression,,1.7117572148842115,1.394886418794552,3.20967316307281,0.8996943316380243,0.3000557903418647,0.264588054008034,0.6620339436595,0.0766530415776695,-3.502271694738277,3,intermediate_model,15
204,ab,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Trees,Decision Tree,Decision Tree,,1.7536067128866062,1.3774506660368402,3.1329489582244805,0.8903943276418808,0.3364052040556757,0.1662541542245298,0.43726432666965,0.100189937732017,-3.508117888926863,3,intermediate_model,15
204,ab,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Trees,Random Forest,Random Forest,,1.8361494685438853,1.4255024739523887,3.2555251380463397,0.888793687361523,0.2306284527536615,0.0886900966166259,0.29669643606384,0.0825587065927209,-3.270235793200678,5,intermediate_model,14
204,ab,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Neural Networks,GRU,GRU_7.0,7.0,1.963355038697638,1.4840568267822265,3.44727124305085,0.8781962213363511,0.3785924497792565,0.2595174893144125,0.6333031457702,0.0725935247900032,-2.9026346764725917,6,intermediate_model,13
204,ab,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Neural Networks,GRU,GRU_1.0,1.0,2.402421827840208,1.5995502398090975,3.6315594015992296,0.7003811694352554,1.1608311027034155,0.323809766890433,0.7781781225492099,0.4337982718925531,-1.6888041646229455,7,intermediate_model,7
204,ab,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Neural Networks,LSTM,LSTM_7.0,7.0,2.1034182437865026,1.599639162190755,3.64960299592888,0.8630812256754543,0.3951192032222845,0.3395223703914574,0.78524595528772,0.070054382094675,-2.4205106141124952,7,intermediate_model,11
204,ab,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Neural Networks,BidirectionalGRU,BidirectionalGRU_1.0,1.0,2.547810775607134,1.681135765814012,3.8001009898128197,0.6468162980448319,1.3195863304102315,0.4037606110091388,0.99884233591055,0.5193817389937951,-1.1697650114897915,9,intermediate_model,5
