Company,Plant,Cross Validation,Features,Features_bkp,Model,Model_bkp,Model_bkp_2,Timesteps,RMSE_mean,MAE_mean,MAPE_mean,R2_mean,RMSE_std,MAE_std,MAPE_std,R2_std,SCPM,Dominated_Count,Classification,Dominates_Count
partner_ii,partner_II,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Properties CS Less,Trees,Random Forest,Random Forest,,2.4762383308297538,1.9630012043549825,4.46231505168044,0.3703756839664173,0.4376848195383963,0.3093360285449794,0.46615427622496,0.1349101322464858,-4.97584791136431,0,dominant_model,19
partner_ii,partner_II,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Properties CS Less,Trees,XGBoost,XGBoost,,2.6647541021108707,2.0550533280145555,4.64976451361849,0.2688240739491623,0.6199636235006174,0.3727862627301238,0.5498746500350801,0.2271066451548916,-4.830607560921125,1,intermediate_model,18
partner_ii,partner_II,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Properties CS Less,Trees,Decision Tree,Decision Tree,,2.832965386891894,2.111071838403876,4.78624354920804,0.1751960936023872,0.8587472482482459,0.4075677761464225,0.67723625630931,0.3140789074597712,-4.716731925598541,2,intermediate_model,17
partner_ii,partner_II,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Properties CS Less,Neural Networks,Transformer,Transformer_1.0,1.0,2.9441055399097764,2.265216751583039,5.23242187846629,0.0602399933157309,0.8401012297704847,0.5518685301323656,1.17679206247195,0.4776540078621513,-4.526508102001691,3,intermediate_model,16
partner_ii,partner_II,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Properties CS Less,Linear Regression,Linear Regression,Linear Regression,,3.0994394052668444,2.488523132148984,5.71434096641082,0.0051480088501118,0.6694656973203271,0.6259670267713187,1.26323177875309,0.2937578952050161,-4.2926915387494216,4,intermediate_model,15
partner_ii,partner_II,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Properties CS Less,Neural Networks,Transformer,Transformer_7.0,7.0,4.326960981024604,3.477036317904901,8.23215827961217,-2.842111724650487,3.306549430099546,2.610728019629053,6.093694561812249,4.851165006374663,-2.7399159714513828,5,intermediate_model,14
partner_ii,partner_II,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Properties CS Less,Neural Networks,GRU,GRU_1.0,1.0,6.592313817367162,4.86825994800386,11.14117766578929,-3.631290887354865,2.3253968851547158,1.3557223413965658,2.84887974636665,2.8806396779346337,-0.80828328699843,6,intermediate_model,9
partner_ii,partner_II,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Properties CS Less,Neural Networks,GRU,GRU_7.0,7.0,5.971691627252642,4.878039296938852,11.401899680832479,-6.43743696098802,2.138387530460605,1.941046220170768,4.59286965349257,7.631524605698226,-0.6856832112178457,6,intermediate_model,8
partner_ii,partner_II,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Properties CS Less,Neural Networks,GRU,GRU_14.0,14.0,4.464418736986859,3.837751320282856,9.131704696631559,-7.008785918169637,2.7061300088558498,2.4844734236960906,5.90420580451681,10.845337934894228,-1.9637688255659367,6,intermediate_model,10
partner_ii,partner_II,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Properties CS Less,Neural Networks,BidirectionalGRU,BidirectionalGRU_1.0,1.0,6.674998365540301,4.89387283228314,11.30097766205188,-3.782611911923571,2.2512143877111885,1.3947944656072813,3.0053844023106997,2.793635358766947,-0.7263148520281499,7,intermediate_model,8
partner_ii,partner_II,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Properties CS Less,Neural Networks,BidirectionalGRU,BidirectionalGRU_14.0,14.0,4.789076352297048,4.089992423721573,9.71492784504737,-7.189246339393555,2.26926437025963,2.0178223967119004,4.76259431742009,7.424314537668669,-1.6296371201192172,7,intermediate_model,9
partner_ii,partner_II,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Properties CS Less,Neural Networks,Transformer,Transformer_14.0,14.0,5.649778336732523,4.947467858756555,11.85592356589014,-14.610333005052594,3.9839565120907383,3.794175653397905,9.2431523697717,23.87730611779433,0.1454862224676592,8,intermediate_model,4
partner_ii,partner_II,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Properties CS Less,Neural Networks,BidirectionalGRU,BidirectionalGRU_7.0,7.0,6.971484634893642,5.764932901891827,13.676810562516788,-10.587422809708611,1.8808761597594328,1.765340907684125,4.57660632804949,11.264203496018904,0.8383075138050481,11,intermediate_model,4
partner_ii,partner_II,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Properties CS Less,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_1.0,1.0,9.08381813059429,6.834842801533047,15.83195405021553,-7.638323034591552,2.794910250679856,1.5603408766255913,3.1659421398182,4.553324697674077,2.0735392540123536,11,intermediate_model,4
partner_ii,partner_II,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Properties CS Less,Neural Networks,LSTM,LSTM_14.0,14.0,8.279800051549296,7.188021055073652,17.14141015440982,-26.613793630185377,5.663770638205053,5.619092038356247,13.345688415437989,35.96018187171635,4.106718881021345,13,intermediate_model,2
partner_ii,partner_II,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Properties CS Less,Neural Networks,LSTM,LSTM_1.0,1.0,9.48083755467391,7.151289631010994,16.52621671920788,-8.826054503554323,3.653998398083589,1.8795556119401415,4.0931261616874,7.312129011588946,2.5809125883096495,12,intermediate_model,3
partner_ii,partner_II,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Properties CS Less,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_14.0,14.0,8.94285106014031,7.951226759188679,18.79590722755114,-28.92136564150929,5.956536375099445,5.763604716205691,13.37145653324921,33.155637545870874,5.168959353151353,14,intermediate_model,1
