Company,Plant,Cross Validation,Features,Features_bkp,Model,Model_bkp,Model_bkp_2,Timesteps,RMSE_mean,MAE_mean,MAPE_mean,R2_mean,RMSE_std,MAE_std,MAPE_std,R2_std,SCPM,Dominated_Count,Classification,Dominates_Count
partner_ii,partner_II,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Linear Regression,Linear Regression,Linear Regression,,1.6935955362644304,1.3924096881117072,3.23098948492934,0.6956094778005746,0.273616653572733,0.2630209944155148,0.6365893188289,0.110621271315598,-5.3015440848659,0,dominant_model,19
partner_ii,partner_II,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Trees,XGBoost,XGBoost,,1.900719951737453,1.4964226953415642,3.4454765989748495,0.6195747720044278,0.1978724085426854,0.2080668968710625,0.49866269381823997,0.1014425437330438,-5.138670037923822,1,intermediate_model,17
partner_ii,partner_II,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Trees,Random Forest,Random Forest,,1.8940329096786697,1.5489567598973035,3.59871472122734,0.6032196895241965,0.1768273910758547,0.1813639997734716,0.62035422257144,0.1741702768827436,-5.0896274681981915,1,intermediate_model,17
partner_ii,partner_II,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,Transformer,Transformer_1.0,1.0,2.0502695946061147,1.6170570603628005,3.77285327353881,0.5171345217347594,0.3636515924801463,0.3072144780720716,0.8972798336208799,0.2775632927703879,-4.965872257217831,3,intermediate_model,16
partner_ii,partner_II,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Trees,Decision Tree,Decision Tree,,2.121169194176611,1.7219833749035955,4.01287471164576,0.4882304562904878,0.2259208600655574,0.1894004706780683,0.63324343167198,0.2334946068194048,-4.8506873477133805,4,intermediate_model,15
partner_ii,partner_II,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,GRU,GRU_14.0,14.0,3.938953375596345,3.360091774144926,8.02736678717558,-4.75809244473992,1.4228804464890192,1.3936698737353073,3.3488876098152702,4.593231042257882,-2.2425761985047554,5,intermediate_model,11
partner_ii,partner_II,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalGRU,BidirectionalGRU_1.0,1.0,5.707240117558069,4.414484422713992,10.30153162964304,-2.568869871270505,1.6009575846189428,0.8525229771154968,2.1616271336588397,1.9501180550343116,-1.0065536876065089,5,intermediate_model,11
partner_ii,partner_II,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,Transformer,Transformer_7.0,7.0,3.9754587071661054,3.038425590337018,7.237893622117331,-3.889997640643052,2.0748522788609534,1.638987157765948,4.25720026289432,8.779650599580357,-2.600111416923448,5,intermediate_model,11
partner_ii,partner_II,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,GRU,GRU_1.0,1.0,6.156594364951723,4.835778186010936,11.15049986258135,-3.016185602082764,1.842264327745036,1.0884196478205357,2.42941833139574,2.143599087311732,-0.4715490086875181,6,intermediate_model,8
partner_ii,partner_II,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalGRU,BidirectionalGRU_7.0,7.0,6.034951836142202,5.113429826897304,12.0791832172177,-7.81245412822147,1.918097720965196,1.6809559685169266,4.3343473566920805,9.40060357619391,0.28334583408473063,8,intermediate_model,6
partner_ii,partner_II,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalGRU,BidirectionalGRU_14.0,14.0,4.873379803785315,4.14795418483819,9.90458447616678,-8.364527368394254,2.5505781406665182,2.4036490206594445,5.56257609079534,9.031903666626835,-0.8606909115491648,7,intermediate_model,7
partner_ii,partner_II,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,LSTM,LSTM_1.0,1.0,8.391201446432126,6.447469923412988,14.959381989158748,-6.681805255501086,2.9384462798256674,1.4405761214168304,3.2633563427356203,5.408549446906542,2.0648918691006544,9,intermediate_model,5
partner_ii,partner_II,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,GRU,GRU_7.0,7.0,6.0160686276889646,5.039775669492524,11.86265874088091,-8.927750698100526,2.361730314576958,2.002000920015669,5.31537369792096,17.175986032658106,0.3263671386135412,9,intermediate_model,6
partner_ii,partner_II,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_1.0,1.0,8.828437920171131,6.502373336791992,15.173756601050489,-7.60402083112858,3.258552700543472,1.2335762753809651,2.78883614586452,6.157098612249868,2.377993336848857,10,intermediate_model,3
partner_ii,partner_II,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,Transformer,Transformer_14.0,14.0,6.299976607523826,5.706100926753426,13.541303165277949,-19.80346379887493,6.452605862260677,6.32019026241508,14.993632581319991,42.525923792636846,2.1729000744640796,12,intermediate_model,3
partner_ii,partner_II,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,MLP,MLP,,9.24352121791304,6.886776173848955,16.18016191619053,-9.066147548422013,3.9066717546212666,1.8540284039932184,4.5309561306164206,8.16259134615905,3.022256005767285,14,intermediate_model,2
