Company,Plant,Cross Validation,Features,Features_bkp,Model,Model_bkp,Model_bkp_2,Timesteps,RMSE_mean,MAE_mean,MAPE_mean,R2_mean,SCPM,Dominated_Count,Classification,Dominates_Count
partner_ii,Partner_II,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_7.0,7.0,2.871069113268986,2.321662884365981,5.927821983760119,-0.0510628220886177,-7.882644684826154,0,dominant_model,18
partner_ii,Partner_II,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,GRU,GRU_14.0,14.0,2.8452031279956755,2.3149687632392437,6.01517729603309,-0.1292960983496396,-7.658517976158998,0,dominant_model,18
partner_ii,Partner_II,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,BidirectionalGRU,BidirectionalGRU_7.0,7.0,3.0790742106306723,2.4264874588304264,6.1437220331362905,-0.2088758255204279,-6.386436329629152,2,intermediate_model,17
partner_ii,Partner_II,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,MLP,MLP,,3.204843971928606,2.673199428013392,6.91182371372555,-0.3005788305739263,-4.350970731513257,3,intermediate_model,16
partner_ii,Partner_II,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,LSTM,LSTM_7.0,7.0,3.3500207516634872,2.7443238179395157,7.17522431444571,-0.4309892623546885,-3.1400263335384566,4,intermediate_model,15
partner_ii,Partner_II,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,GRU,GRU_1.0,1.0,3.5378543270120826,3.0424842660086493,7.9027442019578995,-0.5849033837195228,-0.668166407991797,5,intermediate_model,11
partner_ii,Partner_II,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,LSTM,LSTM_1.0,1.0,3.583536210330551,2.9611284633091515,7.63579699984224,-0.6260971691638992,-0.9213475203334032,5,intermediate_model,11
partner_ii,Partner_II,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,BidirectionalGRU,BidirectionalGRU_14.0,14.0,3.5852693741613395,2.8950421568926643,7.54137534815064,-0.7931840009666351,-0.717573368340649,5,intermediate_model,9
partner_ii,Partner_II,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,LSTM,LSTM_14.0,14.0,3.528714631334262,2.9523059732773724,7.71634038418374,-0.7370581176595974,-0.6936444892426433,5,intermediate_model,10
partner_ii,Partner_II,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,Transformer,Transformer_7.0,7.0,3.6313024724141534,3.059272711687027,7.97968870605053,-0.6813813702576588,-0.025354293337171,7,intermediate_model,10
