Company,Plant,Cross Validation,Features,Features_bkp,Model,Model_bkp,Model_bkp_2,Timesteps,RMSE_mean,MAE_mean,MAPE_mean,R2_mean,SCPM,Dominated_Count,Classification,Dominates_Count
209,w,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Linear Regression,Linear Regression,Linear Regression,,0.7710954175165975,0.6386421513081446,1.51525854261361,0.9799549221076206,-5.681380154669315,0,dominant_model,19
209,w,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,MLP,MLP,,0.9547212725263974,0.7655787740434908,1.7819372433156102,0.9692712635591474,-4.052896483210066,1,intermediate_model,17
209,w,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Trees,Random Forest,Random Forest,,0.9412053704910874,0.7590778443491992,1.8191494542247202,0.97013515280708,-4.087916167758881,1,intermediate_model,17
209,w,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,Transformer,Transformer_1.0,1.0,0.9998678726651058,0.8207525389535083,1.92472856576029,0.9662963658531258,-3.45558707990044,3,intermediate_model,16
209,w,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalGRU,BidirectionalGRU_1.0,1.0,1.0387468806152278,0.8548576536632714,1.99164842304202,0.9636243327054884,-3.0601611517730696,4,intermediate_model,14
209,w,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,GRU,GRU_1.0,1.0,1.0180155006710483,0.8506704602922708,2.0093935146483997,0.9650618194055044,-3.150823152276002,4,intermediate_model,14
209,w,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,LSTM,LSTM_14.0,14.0,1.1533729212463668,0.8881403681057565,2.09448717844622,0.9536846897830724,-2.1940482911340085,6,intermediate_model,12
209,w,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Trees,Decision Tree,Decision Tree,,1.0662679397080712,0.8724764969234816,2.17466392319424,0.9616712897088824,-2.6162362537167074,6,intermediate_model,12
209,w,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_14.0,14.0,1.2387020499017882,0.96086447416846,2.23990542404947,0.9465781666629058,-1.3000324852802947,8,intermediate_model,11
209,w,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,LSTM,LSTM_7.0,7.0,1.2915440412865975,1.0532226918538412,2.54177854733019,0.9438639864631312,-0.3444970344536008,9,intermediate_model,7
209,w,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalGRU,BidirectionalGRU_14.0,14.0,1.2890156306241702,1.0170924514087234,2.37400356497704,0.9421502558160898,-0.6546914397819402,9,intermediate_model,9
209,w,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_1.0,1.0,1.3118846433953824,1.0471206665039046,2.47644877454643,0.9419793218585036,-0.3421276756306202,10,intermediate_model,7
209,w,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,LSTM,LSTM_1.0,1.0,1.3275753075534704,1.0446424438839848,2.45891900729911,0.9405831209783464,-0.28960608274911537,10,intermediate_model,7
209,w,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalGRU,BidirectionalGRU_7.0,7.0,1.4844392005461828,1.1022292277018253,2.71575239313551,0.9258437163217098,1.1272018019532821,13,intermediate_model,5
209,w,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Trees,XGBoost,XGBoost,,1.4484441292536194,1.1790980793180887,2.97748737097383,0.9292714101386726,1.5450629961574422,13,intermediate_model,5
209,w,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_7.0,7.0,1.6800479211034955,1.2894970245361337,3.1562946138426904,0.9050124978777068,3.522188298427555,15,intermediate_model,3
209,w,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,GRU,GRU_14.0,14.0,1.5973840722659045,1.2967807997518486,3.1460815649889597,0.9111609767654376,3.1206159920676715,15,intermediate_model,3
209,w,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,GRU,GRU_7.0,7.0,1.7711900852392797,1.4063764495849618,3.59974947719928,0.8944268516686286,5.088539022489648,17,intermediate_model,2
209,w,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,Transformer,Transformer_7.0,7.0,1.8107528822963663,1.5310218404134128,3.62798932097099,0.8896578356301206,5.802606760689779,18,intermediate_model,1
209,w,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,Transformer,Transformer_14.0,14.0,2.2037326073892025,1.8786365110482752,4.532054084008339,0.8309158607663922,11.02378858054874,19,non_dominant_model,0
