Company,Plant,Cross Validation,Features,Features_bkp,Model,Model_bkp,Model_bkp_2,Timesteps,RMSE_mean,MAE_mean,MAPE_mean,R2_mean,SCPM,Dominated_Count,Classification,Dominates_Count
203,c,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Trees,Decision Tree,Decision Tree,,1.7398972083227031,0.8680592140080675,2.19564132984799,0.9144130790167904,-5.531849623787652,0,dominant_model,19
203,c,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Trees,Random Forest,Random Forest,,1.7751067201396942,1.031983217692673,2.45069294643981,0.9109140621294962,-4.915126959135222,1,intermediate_model,18
203,c,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,Transformer,Transformer_1.0,1.0,1.8256825443435567,1.103372913044729,2.65193832059105,0.9057653229263364,-4.536956761053387,2,intermediate_model,17
203,c,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,LSTM,LSTM_7.0,7.0,2.081701580082222,1.348850527293898,3.1350874172420897,0.8767021324451882,-3.3789950205914288,3,intermediate_model,16
203,c,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,GRU,GRU_7.0,7.0,2.463206979313502,1.3877375517249368,3.2743350742416,0.8273683447662885,-2.8973021603191644,4,intermediate_model,13
203,c,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Trees,XGBoost,XGBoost,,2.1489033848456507,1.3921737768088176,3.63535670472118,0.8694448523926306,-2.7617286902681544,4,intermediate_model,13
203,c,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_1.0,1.0,2.7515640099481544,1.4560784513631442,3.4111053913942597,0.785947915822205,-2.4131352913484263,5,intermediate_model,11
203,c,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,Transformer,Transformer_14.0,14.0,2.4126643216939887,1.6657278816788283,4.01328790621014,0.8327898508163515,-1.6287464275443098,5,intermediate_model,9
203,c,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,BidirectionalGRU,BidirectionalGRU_1.0,1.0,5.1842135037844645,1.6991454682886729,3.8736258786042104,0.2401533061584085,0.6247155538383746,7,intermediate_model,5
203,c,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,LSTM,LSTM_1.0,1.0,5.931267425947302,1.6703477393796238,3.82896694644937,0.005384480087893,1.2700204901635859,7,intermediate_model,3
203,c,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,Transformer,Transformer_7.0,7.0,2.5258533059924564,1.7521811687814743,4.39662478234948,0.8184756582189645,-0.9982370237931666,7,intermediate_model,8
203,c,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,GRU,GRU_1.0,1.0,5.205329066808512,1.7051993023007792,3.9306676223755996,0.2339509126982257,0.712879085089337,8,intermediate_model,4
203,c,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_7.0,7.0,4.358591548921736,1.947098335114536,4.49919841329009,0.459480997421831,0.992220136325727,9,intermediate_model,5
203,c,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,MLP,MLP,,2.7946348837089903,2.1365603286192423,4.98498924472306,0.7791942535028678,0.5796447572849497,9,intermediate_model,3
203,c,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,BidirectionalGRU,BidirectionalGRU_7.0,7.0,7.41497566907962,2.000597370139284,4.54300470681691,-0.5643649698229152,4.320286795331129,13,intermediate_model,1
203,c,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,BidirectionalGRU,BidirectionalGRU_14.0,14.0,5.5757096606418,2.0075445846275044,4.550985478160221,0.1069636586281815,2.3417982372417243,12,intermediate_model,2
203,c,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,GRU,GRU_14.0,14.0,4.887044614175942,2.010824679268731,4.55578219909772,0.3139410442175806,1.6781982456854458,10,intermediate_model,2
203,c,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Linear Regression,Linear Regression,Linear Regression,,3.2177084671308216,2.50603178242354,5.99470596854647,0.7072791841947735,2.65906477302456,10,intermediate_model,1
203,c,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,LSTM,LSTM_14.0,14.0,6.170493433250642,2.1533050741972746,5.163608715339841,-0.0937262093607875,3.8604765970865422,16,intermediate_model,1
203,c,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_14.0,14.0,9.305279190700253,2.782289256696348,6.20141618626297,-1.4872970024372631,10.022773286769523,19,non_dominant_model,0
