Company,Plant,Cross Validation,Features,Features_bkp,Model,Model_bkp,Model_bkp_2,Timesteps,RMSE_mean,MAE_mean,MAPE_mean,R2_mean,SCPM,Dominated_Count,Classification,Dominates_Count
207,at,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Trees,Random Forest,Random Forest,,1.6662630392010631,1.325502775389115,3.1461065260735603,0.88087870383889,-5.915188695848447,0,dominant_model,19
207,at,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Trees,Decision Tree,Decision Tree,,1.764220981376001,1.368825350766386,3.26521977662159,0.866460958765006,-5.052764807060846,1,intermediate_model,18
207,at,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Linear Regression,Linear Regression,Linear Regression,,1.7777126567785826,1.4392263275911903,3.48943918810411,0.8644107004009747,-4.338128709143673,2,intermediate_model,17
207,at,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,Transformer,Transformer_1.0,1.0,1.909143017726878,1.5183674891789751,3.6456051496329396,0.8436207177906646,-3.0828406394630496,3,intermediate_model,14
207,at,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,LSTM,LSTM_7.0,7.0,1.9152982981353373,1.5567120304814088,3.60510703562516,0.8447442725858252,-2.9957309769398557,3,intermediate_model,15
207,at,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalGRU,BidirectionalGRU_1.0,1.0,2.017897456082954,1.5676733983887563,3.6305238649410096,0.8252969552273307,-2.3279612904000926,4,intermediate_model,12
207,at,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,LSTM,LSTM_14.0,14.0,1.976091389698979,1.623901152706529,3.7600785051324803,0.8390114969903546,-2.2151787796539963,5,intermediate_model,12
207,at,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,MLP,MLP,,2.0969957078202595,1.5980329579777186,3.67210655545464,0.8113323797715124,-1.7054438405443293,6,intermediate_model,10
207,at,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,GRU,GRU_7.0,7.0,2.000413817456421,1.6496302993209273,3.9071321660917597,0.8306385839568364,-1.6799473709008983,6,intermediate_model,11
207,at,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,GRU,GRU_1.0,1.0,2.0772645976685173,1.695772104793125,3.9354045125296095,0.8148661095600953,-0.9970798507888653,8,intermediate_model,10
207,at,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_1.0,1.0,2.2105146741324377,1.6990436712900798,3.9947067388094197,0.7903527872360068,-0.14098131212366932,10,intermediate_model,7
207,at,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_7.0,7.0,2.151155625365319,1.7409748501247828,4.05619979810627,0.8041523133924368,-0.24871377282029114,10,intermediate_model,8
207,at,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_14.0,14.0,2.2091438933608027,1.7579907643268389,4.26444259736731,0.7987996092808385,0.406788918102932,11,intermediate_model,7
207,at,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalGRU,BidirectionalGRU_14.0,14.0,2.30395173160846,1.920572748145904,4.4607754680573795,0.7811595682859592,1.9049449655861366,13,intermediate_model,4
207,at,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,GRU,GRU_14.0,14.0,2.3369718057851627,1.8972962850547697,4.45834997809252,0.7748418061885632,1.9973256044511636,13,intermediate_model,4
207,at,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Trees,XGBoost,XGBoost,,2.319241894685642,1.8644306924608016,4.656088346540701,0.7692220116395605,2.2206319225930367,13,intermediate_model,3
207,at,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalGRU,BidirectionalGRU_7.0,7.0,2.475323831156129,1.948702593202944,4.57640893713045,0.740678317390868,3.2951384049040664,15,intermediate_model,3
207,at,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,Transformer,Transformer_7.0,7.0,2.56510506222281,2.005884947600188,4.92664195844556,0.7215257132120038,4.6354228364724195,17,intermediate_model,1
207,at,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,Transformer,Transformer_14.0,14.0,2.5950534579679307,2.0289532611647765,4.94538503564268,0.7223655029271494,4.832776551385843,17,intermediate_model,1
207,at,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,LSTM,LSTM_1.0,1.0,3.183242865221004,2.4114655123816595,5.5912004539933395,0.5652477512314642,11.406930842192356,19,non_dominant_model,0
