Company,Plant,Cross Validation,Features,Features_bkp,Model,Model_bkp,Model_bkp_2,Timesteps,RMSE_mean,MAE_mean,MAPE_mean,R2_mean,SCPM,Dominated_Count,Classification,Dominates_Count
209,w,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Trees,Random Forest,Random Forest,,0.9785402759099894,0.7822421322792964,1.8780064901649602,0.9677188561634767,-4.649490174998944,0,dominant_model,19
209,w,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,GRU,GRU_1.0,1.0,1.059340517473235,0.8786925406683065,2.0877817653021697,0.9621677064650624,-3.5858877920916177,1,intermediate_model,17
209,w,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,Transformer,Transformer_1.0,1.0,1.0985716288328509,0.8879923684256417,2.08385307226594,0.9593136939408884,-3.357182961603525,1,intermediate_model,16
209,w,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,MLP,MLP,,1.0938285328682726,0.8870731172107527,2.09478976900251,0.9596642627237651,-3.368843207073999,2,intermediate_model,16
209,w,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,LSTM,LSTM_7.0,7.0,1.161211217675124,0.927019409179687,2.24883952411156,0.9546219767499928,-2.648347301100621,4,intermediate_model,13
209,w,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,GRU,GRU_14.0,14.0,1.2086065449096104,0.9348664411857932,2.22836257807867,0.9491425057133746,-2.351326137598008,4,intermediate_model,12
209,w,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Linear Regression,Linear Regression,Linear Regression,,1.2047280011691317,0.9188790161889856,2.2613543666608797,0.9510706424886478,-2.4262444785127295,4,intermediate_model,11
209,w,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Trees,Decision Tree,Decision Tree,,1.1733792294505103,0.9632712450364213,2.37580956332644,0.9535839374844768,-2.263236347497526,5,intermediate_model,11
209,w,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,BidirectionalGRU,BidirectionalGRU_1.0,1.0,1.2636648296165691,0.9860012644813172,2.26039765579734,0.9461661673007944,-1.8651313647576506,6,intermediate_model,10
209,w,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,LSTM,LSTM_14.0,14.0,1.2421166185272614,0.9972705898000208,2.38912649199528,0.9462832387059265,-1.7048174025653955,8,intermediate_model,10
209,w,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,BidirectionalGRU,BidirectionalGRU_7.0,7.0,1.304860109876412,1.0002346750895206,2.4652112529829298,0.9427004729102904,-1.288254858117715,10,intermediate_model,9
209,w,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_1.0,1.0,1.346787163302659,1.0982301939101446,2.53692899069714,0.9388509885594042,-0.5899307268914619,11,intermediate_model,8
209,w,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,LSTM,LSTM_1.0,1.0,1.511766244606742,1.1519136020115432,2.79534333306313,0.9229521025541978,0.9372500835738602,12,intermediate_model,6
209,w,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Trees,XGBoost,XGBoost,,1.3989100476551324,1.1515389397030769,2.92710500708611,0.9340262633102748,0.4732897018458018,12,intermediate_model,5
209,w,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_14.0,14.0,1.5452162562317635,1.2583071182023216,2.90406501597072,0.9168688836907414,1.7560353885416142,13,intermediate_model,4
209,w,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,BidirectionalGRU,BidirectionalGRU_14.0,14.0,1.5392972367943765,1.2749927634623486,3.0334406271786003,0.9175045387618512,1.971147396958167,14,intermediate_model,3
209,w,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,Transformer,Transformer_7.0,7.0,1.6375939279756533,1.310441823323568,3.02848984348128,0.9097524196483636,2.612167260866065,15,intermediate_model,3
209,w,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_7.0,7.0,1.7649083412106492,1.362643686930341,3.23404678356081,0.8951743800887733,3.902749228041359,17,intermediate_model,2
209,w,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,GRU,GRU_7.0,7.0,1.8641757603719271,1.4363066711425785,3.68373452783157,0.8830509114947415,5.475717899397845,18,intermediate_model,1
209,w,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,Transformer,Transformer_14.0,14.0,2.3513075078367938,2.0201299525018954,4.88740736963718,0.8075118774151391,12.97033579358461,19,non_dominant_model,0
