Company,Plant,Cross Validation,Features,Features_bkp,Model,Model_bkp,Model_bkp_2,Timesteps,RMSE_mean,MAE_mean,MAPE_mean,R2_mean,RMSE_std,MAE_std,MAPE_std,R2_std,SCPM,Dominated_Count,Classification,Dominates_Count
207,at,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Trees,Random Forest,Random Forest,,1.987894196839734,1.6341330855128504,3.64267056946618,0.3371035520824641,0.3444629067809959,0.2780406852432036,0.5108094391434,0.442800069919697,-4.954959221789993,0,dominant_model,15
207,at,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,Transformer,Transformer_1.0,1.0,1.9996894287830929,1.616048342939736,3.63220673433486,0.3237506956280963,0.5216606070129898,0.4558698529459615,0.90014792427653,0.4453725324897693,-4.958554334174403,0,dominant_model,16
207,at,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Trees,Decision Tree,Decision Tree,,2.0030911657266808,1.6385175184604344,3.6711890129923903,0.3681646616106648,0.2819139860128565,0.2425141875947142,0.47838894754254,0.4022027041700306,-4.946982437331964,0,dominant_model,16
207,at,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,Transformer,Transformer_14.0,14.0,2.103390090350764,1.6577983081433203,3.63754327428355,0.3166888439049948,0.4820480237682732,0.3990033547735582,0.8239804478885899,0.2830971793448079,-4.840993046392438,1,intermediate_model,14
207,at,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Trees,XGBoost,XGBoost,,2.217009289331163,1.7572935795438465,4.0120149764608195,0.3377076489582594,0.319348523836214,0.273553889588875,0.7416688884696799,0.3328429270726899,-4.537236893515527,1,intermediate_model,13
207,at,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,Transformer,Transformer_7.0,7.0,2.098992186020073,1.7171554785886909,3.8298985680902002,0.2422898566042469,0.7614695832094995,0.6414401927830666,1.35244671217984,0.4572055969252285,-4.673681408727767,3,intermediate_model,13
207,at,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Linear Regression,Linear Regression,Linear Regression,,2.1315424898246578,1.7189673749201049,3.8342288561908897,0.2524918089907169,0.3344349567895794,0.2988419389662824,0.52565103721474,0.5062637382377266,-4.652791764442699,4,intermediate_model,13
207,at,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,LSTM,LSTM_7.0,7.0,3.6468520594420544,2.792569864546674,6.12623972603018,-1.4885092020482014,0.3661910010818806,0.3567922840007014,0.70511575721459,1.9356119405409868,-0.7103602007146123,7,intermediate_model,12
207,at,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,GRU,GRU_7.0,7.0,3.9756461988682776,3.279979974295948,7.304655668622879,-1.6619729216772705,0.8055360269133514,0.7584153968876366,1.55402438476184,1.8003989272440102,0.5157988704383568,8,intermediate_model,7
207,at,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,GRU,GRU_14.0,14.0,3.8504906321029706,3.012500266437383,6.584924694267589,-1.9334288886360853,1.2865137703953864,1.048129053154398,2.15980261801551,3.1661390769395505,0.06705366562477084,8,intermediate_model,8
207,at,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_14.0,14.0,3.8996977252944554,3.267354056484016,7.1799669410090905,-1.777224648817596,0.4906746179061103,0.4672619797913152,1.16578784762882,1.7635359932299373,0.4678227393741159,8,intermediate_model,7
207,at,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,BidirectionalGRU,BidirectionalGRU_1.0,1.0,4.272128832049435,3.4279441501783285,7.607024870751269,-1.635378274350903,1.0827310038151308,0.8647932068848133,1.95309851707305,2.1862079007889124,0.9624506169401708,8,intermediate_model,7
207,at,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,LSTM,LSTM_14.0,14.0,3.9023528464400887,3.132068203475124,6.88532136590654,-3.247672751450959,1.486461108555697,1.059880180049011,2.2607145983103103,4.429631939819518,1.0897908662242881,9,intermediate_model,4
207,at,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,BidirectionalGRU,BidirectionalGRU_7.0,7.0,4.656472245351633,3.932499602704594,8.81537275291948,-2.6248436364407137,0.8429869775530402,0.644352464264356,1.5349456591386101,2.6922628479549187,2.7292256333424594,12,intermediate_model,5
207,at,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,BidirectionalGRU,BidirectionalGRU_14.0,14.0,4.826702101543692,4.00628230457158,8.79045529382363,-4.953917955011705,1.400713641574365,1.2663670222175698,2.76554037222388,5.778039481451022,4.259037410852516,13,non_dominant_model,0
207,at,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_1.0,1.0,5.279539828152715,4.244242294974949,9.45441111296494,-3.038840375925564,1.773150554598417,1.5071400140115716,3.4894494113232497,3.608817562122975,3.9427883772147214,13,intermediate_model,3
207,at,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_7.0,7.0,5.1833874092358885,4.108357361202024,9.08211364994662,-3.558876130208183,1.0845980235578456,0.9187429992432978,2.03096721570111,3.6972932328501,3.91051105894297,14,intermediate_model,2
207,at,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,GRU,GRU_1.0,1.0,5.302253720114845,4.400787480672201,9.81225030648357,-3.0823690869785216,1.4105680176793438,1.2289727304996532,2.92603238381063,3.0890889911531323,4.261498047792429,14,intermediate_model,2
207,at,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,LSTM,LSTM_1.0,1.0,5.832330710447162,4.79408534506093,10.67565406353862,-3.6466544716904337,1.8151634323676455,1.556608466379505,3.6552526198647697,3.531860167710068,5.654307500780217,17,intermediate_model,1
207,at,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,MLP,MLP,,6.014926533686128,4.969799616716911,11.10440729946599,-4.17608799113746,1.8632724236274625,1.6323623705111026,3.8905628119345197,4.356042732680496,6.415274519562409,18,non_dominant_model,0
