Company,Plant,Cross Validation,Features,Features_bkp,Model,Model_bkp,Model_bkp_2,Timesteps,RMSE_mean,MAE_mean,MAPE_mean,R2_mean,RMSE_std,MAE_std,MAPE_std,R2_std,SCPM,Dominated_Count,Classification,Dominates_Count
204,ab,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Linear Regression,Linear Regression,Linear Regression,,1.1605165585972423,0.9093026341380478,2.04657497585903,0.9664677011445078,0.1162084195629943,0.1108258412097508,0.18666521845406,0.0025729371042676,-2.687188224749863,0,dominant_model,194
204,f,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Linear Regression,Linear Regression,Linear Regression,,1.2284071802586911,0.9714783838750438,2.23538173506314,0.967249900313605,0.1735096644097134,0.1345343906356236,0.28714341029306,0.0095855880566367,-2.603024257081107,0,dominant_model,194
204,t,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Linear Regression,Linear Regression,Linear Regression,,1.1540751626372052,0.9096202462916132,2.29578070214507,0.9519454270872736,0.1949649869815234,0.1527785609857306,0.40343792235472004,0.0195730257218342,-2.6407181152759196,0,dominant_model,190
204,f,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Trees,Random Forest,Random Forest,,1.2590181639604483,1.0000915918649398,2.28847049534085,0.9654707248742695,0.2095506161406151,0.1723982313300456,0.39385557035284,0.0107662921944459,-2.5706354772661277,2,intermediate_model,192
204,t,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Trees,Random Forest,Random Forest,,1.2464299146509474,0.9873252225051304,2.50548814523396,0.9448469561267596,0.1873457791189519,0.1344653488342391,0.34773204383884,0.0193592896438552,-2.537768575917973,3,intermediate_model,189
204,ab,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Trees,Random Forest,Random Forest,,1.3118228004322012,1.0351583570268634,2.31518400042891,0.9575351059356076,0.1750244407760681,0.1541559030843549,0.29683712553501,0.0031124180144167,-2.533547327104115,3,intermediate_model,190
204,f,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,Transformer,Transformer_1.0,1.0,1.2876092028585342,1.036355801602821,2.4123517247552297,0.964079753130648,0.1679620388491716,0.1459975167808574,0.33836242124971,0.0103438431111632,-2.5217716060625888,3,intermediate_model,190
204,ab,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,Transformer,Transformer_1.0,1.0,1.3830581168843128,1.0953906324114118,2.44481984862395,0.9528457581599517,0.2803417285631153,0.229841677843447,0.47573017950182,0.0107987879392768,-2.4600962313619936,5,intermediate_model,189
204,ab,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Trees,Decision Tree,Decision Tree,,1.5385629426340195,1.2496079015175583,2.84238769370043,0.9376727682342798,0.3022360582387657,0.3297078878642979,0.76304083031359,0.0298108108386688,-2.26667413678943,8,intermediate_model,175
204,ab,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,BidirectionalGRU,BidirectionalGRU_1.0,1.0,1.690364866796102,1.246800665798435,2.76365263885137,0.9243039450775716,0.6897919755776414,0.4109512713504247,0.81327365130947,0.0526772658548268,-2.2408263085379954,8,intermediate_model,167
