Company,Plant,Cross Validation,Features,Features_bkp,Model,Model_bkp,Model_bkp_2,Timesteps,RMSE_mean,MAE_mean,MAPE_mean,R2_mean,RMSE_std,MAE_std,MAPE_std,R2_std,SCPM,Dominated_Count,Classification,Dominates_Count
204,ab,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Trees,Random Forest,Random Forest,,1.3098447458854934,1.0270435456337803,2.29962816548961,0.94987867622636,0.1707748296100014,0.1487926523349931,0.29254349301461,0.0191313574736223,-5.6290917313438875,0,dominant_model,19
204,ab,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Linear Regression,Linear Regression,Linear Regression,,1.3883798539241337,1.1361898792028478,2.54443969532091,0.9387563235185628,0.3932569159616255,0.375021386749155,0.76080134939936,0.0398992874412447,-5.309122987602073,1,intermediate_model,18
204,ab,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,Transformer,Transformer_1.0,1.0,1.5806352562126742,1.2926529947916667,2.91924225641285,0.9258694914681964,0.2025420597881083,0.2307574517548201,0.55805232850571,0.0303735134297405,-4.780280969266164,2,intermediate_model,17
204,ab,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Trees,Decision Tree,Decision Tree,,1.9365686818757557,1.3941745068200948,3.25423634369673,0.7766073016058417,1.1340636110768825,0.5981961431973524,1.6074231207049101,0.354617643220566,-3.9209615736244348,3,intermediate_model,12
204,ab,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,Transformer,Transformer_7.0,7.0,1.8594655711124763,1.5111483072916665,3.52066605958032,0.8770590370222974,0.3790827475200867,0.2076936980520954,0.58067658193337,0.1132206750170345,-3.935058852958943,3,intermediate_model,15
204,ab,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Trees,XGBoost,XGBoost,,2.1317956171667483,1.607908518801453,3.7942095893591503,0.8592677897093413,0.845106328704336,0.4896932229375725,1.15877333396184,0.1008386782408073,-3.4431400737154623,4,intermediate_model,13
204,ab,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,Transformer,Transformer_14.0,14.0,1.940511429855184,1.571556780779803,3.69408915260113,0.8414051903373369,0.6776155947793943,0.4562676467340871,1.248135556942,0.1941736376503825,-3.6501258881241454,4,intermediate_model,13
204,ab,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,GRU,GRU_14.0,14.0,2.4740021742635823,2.072305860166197,4.7128850603486,0.7933258420217354,0.6999283363586192,0.5816458111658525,1.1217457607082,0.162549611469314,-2.0943911562071076,6,intermediate_model,12
204,ab,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,BidirectionalGRU,BidirectionalGRU_14.0,14.0,2.8142692333597026,2.438081687644676,5.59739425965701,0.6610052344428524,1.20256900981587,1.141370217430188,2.57634992410177,0.414556133750954,-0.7375499836019193,8,intermediate_model,11
204,ab,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,GRU,GRU_1.0,1.0,3.623820003542851,2.8268909602011405,6.51438969573128,0.5780645238093081,0.9360466765032296,0.7637657957046095,1.7225256320204,0.2820839118488039,0.9446406520989111,9,intermediate_model,7
204,ab,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,GRU,GRU_7.0,7.0,3.3530464950761094,2.6706647043863927,6.0924565854032,0.4765327669149489,1.55522675435393,1.093779393883885,2.69091946205176,0.6874265967201163,0.5607627351995326,9,intermediate_model,7
204,ab,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,BidirectionalGRU,BidirectionalGRU_1.0,1.0,3.456912312656997,2.5229478388960644,5.96061402449146,0.4777383525270546,1.4899991349022803,0.8653072374237222,2.18824412493518,0.6292571968328701,0.42009511972075203,9,intermediate_model,7
204,ab,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,BidirectionalGRU,BidirectionalGRU_7.0,7.0,3.359091015360714,2.6005567830403646,6.14588955306421,0.4214167761982291,1.663672890751989,1.1564129474794431,2.88538218735595,0.8430449139995717,0.6245149752709652,9,intermediate_model,6
204,ab,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,LSTM,LSTM_14.0,14.0,3.716926425627869,3.0534652215463143,7.01108863930056,0.471928925763828,1.1730352223710714,1.038290931300769,2.45140898871775,0.5478543116045183,1.7137793616785062,12,intermediate_model,5
204,ab,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,LSTM,LSTM_7.0,7.0,3.863768800560791,2.9560648284912108,6.905461965092501,0.1854652541285442,2.1574816035095514,1.4819511286562497,3.7929978218536697,1.2353771170245955,2.256154450427468,13,intermediate_model,5
204,ab,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,LSTM,LSTM_1.0,1.0,4.770072749133763,3.69744029137396,8.60869026483417,0.1435953383570558,1.5002506175326296,0.989619882159114,2.4295107031756897,0.8428580450018008,4.68583692497074,15,intermediate_model,2
204,ab,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_7.0,7.0,4.194342379240741,3.2037273549397787,7.65789196414996,-0.2644753330599689,3.191415455657888,2.2575741223622487,5.66427348777598,2.1833145850505105,4.054927962145201,15,intermediate_model,2
204,ab,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,MLP,MLP,,4.989018105622483,3.783389882733745,8.803806340370791,-0.0061012582396129,1.8241512804430324,1.1784793547219456,2.80033624312142,1.1475645826809535,5.3519869963693765,16,non_dominant_model,0
204,ab,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_14.0,14.0,4.365172637616379,3.6820088054515705,8.57517234743196,-0.4819206397099622,3.671626303319053,3.3240065414814515,7.98393225795848,2.614963959992354,5.583495365740606,16,intermediate_model,1
204,ab,Blocking Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_1.0,1.0,5.345017103099963,3.704587833855742,8.951800965221581,-0.8378312032804264,3.5584684850005552,2.076931255229718,5.34255689478854,3.000873524784427,7.303528672822081,18,non_dominant_model,0
