Company,Plant,Cross Validation,Features,Features_bkp,Model,Model_bkp,Model_bkp_2,Timesteps,RMSE_mean,MAE_mean,MAPE_mean,R2_mean,SCPM,Dominated_Count,Classification,Dominates_Count
206,b,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Linear Regression,Linear Regression,Linear Regression,,1.792064481851426,1.3298843091053685,3.08766341685023,0.6829597997325494,-4.958732185841747,0,dominant_model,18
206,b,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Trees,Random Forest,Random Forest,,1.84478738756834,1.311045801060093,3.0439931223099603,0.6640306102355198,-4.855024378670938,0,dominant_model,18
206,b,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Trees,Decision Tree,Decision Tree,,1.8617024972954,1.348660107574244,3.1421379092191803,0.6578412650039501,-4.586766915088985,2,intermediate_model,17
206,b,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,Transformer,Transformer_1.0,1.0,1.9395577042613503,1.461376653769582,3.42589041216283,0.6286251590259946,-3.687392629454232,3,intermediate_model,15
206,b,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Trees,XGBoost,XGBoost,,1.9794434227314253,1.4552784999572128,3.39511320817534,0.6131939527452075,-3.5808597763546484,3,intermediate_model,15
206,b,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,LSTM,LSTM_7.0,7.0,2.015649541603827,1.5249481088826944,3.5812377397467303,0.5991080855619071,-3.0568802478357773,5,intermediate_model,13
206,b,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_14.0,14.0,2.03601335329915,1.5228581704639257,3.53086888886237,0.5926116807162731,-3.044265672541913,5,intermediate_model,13
206,b,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalGRU,BidirectionalGRU_1.0,1.0,2.0953653429834853,1.640002036025844,3.81485451964143,0.5665624010257007,-2.1881063813954498,7,intermediate_model,12
206,b,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,GRU,GRU_7.0,7.0,2.226692928785877,1.6815730609265005,3.911208397537,0.5107645609492915,-1.440769077101475,8,intermediate_model,11
206,b,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_1.0,1.0,2.294205781946136,1.79482147971871,4.152178357834059,0.480396809742151,-0.6049209513392646,9,intermediate_model,9
206,b,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalGRU,BidirectionalGRU_14.0,14.0,2.2961720659105644,1.7126070164271765,3.93321697505647,0.4818491832115953,-1.0571254713967213,9,intermediate_model,9
206,b,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalGRU,BidirectionalGRU_7.0,7.0,2.331095243999097,1.84332835321112,4.28597350540037,0.4638117588583761,-0.17979123002706926,11,intermediate_model,8
206,b,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,GRU,GRU_1.0,1.0,2.402333079021055,1.879963608260008,4.40078483559619,0.4302641973666335,0.3448548333248131,12,intermediate_model,7
206,b,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_7.0,7.0,2.483669997005376,1.9354935326209437,4.51703815817224,0.3913256075907441,0.9650396897222974,13,intermediate_model,6
206,b,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,Transformer,Transformer_14.0,14.0,2.6144957608308848,2.0420282750810896,4.80945535109735,0.3282259667280174,2.1246752821622357,14,intermediate_model,5
206,b,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,LSTM,LSTM_1.0,1.0,2.80260389675458,2.24108643883774,5.24834866381933,0.2245915810633909,3.9857963096603664,15,intermediate_model,3
206,b,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,GRU,GRU_14.0,14.0,2.877894153960358,2.270328412373861,5.08452423547767,0.1860514335787336,4.215110011969292,15,intermediate_model,3
206,b,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,Transformer,Transformer_7.0,7.0,3.1549314628628475,2.4197373464395717,5.7301182060097,0.0178516143002864,6.6597256658763975,17,intermediate_model,2
206,b,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,MLP,MLP,,3.2015982788518174,2.4487387695312504,5.79644337202106,-0.011907336480369,7.040711009984984,18,intermediate_model,1
206,b,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,LSTM,LSTM_14.0,14.0,3.241098157973809,2.6504424518403558,5.95534793831766,-0.0323612544368694,7.904722114347823,19,non_dominant_model,0
