Company,Plant,Cross Validation,Features,Features_bkp,Model,Model_bkp,Model_bkp_2,Timesteps,RMSE_mean,MAE_mean,MAPE_mean,R2_mean,RMSE_std,MAE_std,MAPE_std,R2_std,SCPM,Dominated_Count,Classification,Dominates_Count
204,ab,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,BidirectionalGRU,BidirectionalGRU_1.0,1.0,2.022340290184803,1.583897996303013,3.53271530208465,0.8971928792071712,0.6462731924860066,0.450796781504055,0.9213262491925001,0.0502710610745636,-4.69872415286143,0,dominant_model,18
204,ab,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Linear Regression,Linear Regression,Linear Regression,,1.9477387298396205,1.629106623787062,3.6766043374081203,0.9006686915428164,0.3686787123988258,0.3159936457141679,0.66405743500158,0.0351939089245662,-4.588778346256471,0,dominant_model,16
204,ab,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,GRU,GRU_1.0,1.0,2.080533143393736,1.6013961832814405,3.5538036170005998,0.8861591926952808,0.863267936028479,0.5406918789139574,1.07433323239252,0.0824003535541166,-4.318436961342912,1,intermediate_model,16
204,ab,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Trees,Random Forest,Random Forest,,2.1017324246918494,1.633491907919505,3.65525631094272,0.8865004799718023,0.4109116802376797,0.2914413674120017,0.5868274946031801,0.0343844631434294,-4.0402356546683365,1,intermediate_model,16
204,ab,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,Transformer,Transformer_1.0,1.0,2.137053254010277,1.6875887340991529,3.8242866276305403,0.8860036665671115,0.352718017638131,0.3019833954684068,0.69457542501061,0.0226536603376783,-3.5587348078932557,4,intermediate_model,15
204,ab,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Trees,Decision Tree,Decision Tree,,2.193832566174571,1.695519135458812,3.84339819663557,0.8728183051280037,0.4814824529987446,0.4785588091712759,1.0728807615510099,0.0510484561683173,-3.1793772795233712,5,intermediate_model,14
204,ab,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,Transformer,Transformer_14.0,14.0,2.280423781223331,1.7310661523190538,4.0381696122985105,0.8702809916669535,0.3237844746421853,0.2446855842312143,0.54116036143122,0.0246091893628642,-2.567602110024615,6,intermediate_model,13
204,ab,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,MLP,MLP,,2.405234267515801,1.8513886111965427,4.2189658126023,0.8514873919492519,0.8904756363678893,0.5707097374787248,1.26289826693442,0.0903759722356647,-1.3965422067460127,7,intermediate_model,10
204,ab,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_1.0,1.0,2.392273488950598,1.8520218704818128,4.149947012178,0.85225415754284,0.982726297533086,0.6770089673033293,1.44594490929782,0.0995485909530248,-1.5327621593838439,7,intermediate_model,10
204,ab,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,Transformer,Transformer_7.0,7.0,2.3914371424088605,1.8773751494280324,4.26091349279741,0.859658964601864,0.5272407113988024,0.3902352282614306,0.8580027966224899,0.0336950215600703,-1.4181815021399284,7,intermediate_model,10
204,ab,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Trees,XGBoost,XGBoost,,2.485265156173811,1.9407404471261165,4.50885832395338,0.8455786891294492,0.4809706485589796,0.4626974837159298,0.8055010384703999,0.0393844990477068,-0.4595191549241931,10,intermediate_model,7
204,ab,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,LSTM,LSTM_1.0,1.0,2.4865594610404256,1.9149694706508087,4.305188700683829,0.8343135584129882,1.17877594940333,0.8018571163048482,1.70618867469128,0.1392275522007167,-0.6457435571843542,10,intermediate_model,8
204,ab,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_7.0,7.0,2.60276026832381,1.9785221977129943,4.39120575516868,0.8243777289998592,0.9076447348287958,0.603788193074122,1.1163025824088,0.0989180024652188,0.07407816895341954,11,intermediate_model,7
204,ab,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,GRU,GRU_14.0,14.0,2.6896298355422608,2.1671003665813817,4.70957188161849,0.8154083077725757,1.0839346284434708,0.8692499035393104,1.6369713527840901,0.1084383506132414,1.3997573642248504,13,intermediate_model,6
204,ab,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_14.0,14.0,2.715068102422326,2.181665558125931,4.90271945758086,0.8150619186920044,0.8714197344883565,0.7116438477895978,1.52040774947325,0.0811985931683698,1.7761521468978598,14,intermediate_model,5
204,ab,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,GRU,GRU_7.0,7.0,2.9448098527976643,2.376631148959376,5.18211346445809,0.7799596675410231,0.9861470470950476,0.8036874019667185,1.60716968942491,0.1066838090206216,3.787922127343257,15,intermediate_model,2
