Company,Plant,Cross Validation,Features,Features_bkp,Model,Model_bkp,Model_bkp_2,Timesteps,RMSE_mean,MAE_mean,MAPE_mean,R2_mean,SCPM,Dominated_Count,Classification,Dominates_Count
209,s,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Trees,Random Forest,Random Forest,,1.6223526882393973,0.912667980799022,2.2189532474346003,0.9137507906856746,-10.570776464623739,0,dominant_model,19
209,s,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,Transformer,Transformer_1.0,1.0,1.7598428646498747,1.2613331744948566,2.97251228552434,0.8985125453914322,-6.539892049703042,1,intermediate_model,17
209,s,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Trees,Decision Tree,Decision Tree,,2.1052259597926986,1.0754998106215934,2.58852758012829,0.8547681029261524,-4.378644871214009,1,intermediate_model,10
209,s,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_7.0,7.0,1.9206529054171648,1.536971257205755,3.61483081117667,0.8793871018464277,-2.714544877439983,2,intermediate_model,15
209,s,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Linear Regression,Linear Regression,Linear Regression,,2.013599349638844,1.5020775122900765,3.6394839280655,0.8671349664811361,-1.8306115419159732,2,intermediate_model,14
209,s,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,GRU,GRU_14.0,14.0,2.01079601348465,1.7021725060159305,4.0293280978160295,0.8691370089271548,-0.45164277845852857,3,intermediate_model,9
209,s,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,GRU,GRU_1.0,1.0,2.0508147761335014,1.5926589046616175,3.76244144476764,0.8621783475714401,-0.8627074241861425,4,intermediate_model,11
209,s,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,BidirectionalGRU,BidirectionalGRU_7.0,7.0,2.0212283293896967,1.5693533370263495,3.76510039112964,0.8664245237723303,-1.2760605773842912,4,intermediate_model,11
209,s,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,LSTM,LSTM_14.0,14.0,2.028876262364254,1.728654741706335,4.14679815477513,0.8667730966859256,0.04800683939202377,5,intermediate_model,5
209,s,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,Transformer,Transformer_7.0,7.0,2.054991679297256,1.6189732290018477,3.8617463705391595,0.8619246625103825,-0.5529659150928331,6,intermediate_model,10
209,s,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_1.0,1.0,2.2177602398525877,1.6748873239540212,3.8695608666577,0.8388264531847489,1.462983346649103,8,intermediate_model,6
209,s,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,GRU,GRU_7.0,7.0,2.186354249448486,1.767290300457789,4.1707397958686,0.8437078952265975,1.994294193788089,10,intermediate_model,3
209,s,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_14.0,14.0,2.164813188939226,1.7946765540426632,4.20959149088802,0.8483223254052139,1.872933179156344,10,intermediate_model,2
209,s,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Trees,XGBoost,XGBoost,,2.307104504292727,1.6227033684052652,3.94668115582228,0.8255788638601181,2.390514621647367,8,intermediate_model,2
209,s,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,LSTM,LSTM_1.0,1.0,2.288884137599529,1.7634298945047795,4.10751644217893,0.8283229683015507,3.023596015250748,10,intermediate_model,3
209,s,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,Transformer,Transformer_14.0,14.0,2.261119445443028,1.775866709482512,4.2575756079995895,0.834526740682457,2.9406452948446673,12,intermediate_model,2
209,s,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,MLP,MLP,,2.313529921828177,1.7521582913686025,4.07806187916646,0.8246059653449722,3.205872284797369,11,intermediate_model,1
209,s,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,BidirectionalGRU,BidirectionalGRU_1.0,1.0,2.295293661357664,1.7707686979607904,4.11899689832285,0.827360133471847,3.144967016516481,11,intermediate_model,2
209,s,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,BidirectionalGRU,BidirectionalGRU_14.0,14.0,2.3200449973143344,1.8952262177061057,4.42825541672431,0.8257897806038896,4.371313426680943,16,intermediate_model,1
209,s,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,LSTM,LSTM_7.0,7.0,2.3273275333917214,1.917202961595753,4.49170900256827,0.8229030862594258,4.7227202812955245,19,non_dominant_model,0
