Company,Plant,Cross Validation,Features,Features_bkp,Model,Model_bkp,Model_bkp_2,Timesteps,RMSE_mean,MAE_mean,MAPE_mean,R2_mean,RMSE_std,MAE_std,MAPE_std,R2_std,SCPM,Dominated_Count,Classification,Dominates_Count
209,s,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Trees,Random Forest,Random Forest,,1.0636631815403883,0.7872863390251095,1.9245500527900399,0.9580675764962776,0.2908675523901443,0.1516614076388551,0.37731459027677,0.0254606429445069,-3.4235008232768505,0,dominant_model,712
209,x,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Linear Regression,Linear Regression,Linear Regression,,1.0521496054873487,0.8472745169654248,2.2806574227430603,0.2738242431994909,0.3708909380441181,0.3580832567940135,0.8576040432060599,0.5916091918640981,-3.33838133723729,0,dominant_model,411
209,s,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Neural Networks,Transformer,Transformer_1.0,1.0,1.1013671414001207,0.912679913838704,2.28170167889118,0.9533251068814724,0.3102778262194313,0.2658858811504,0.6865146729978,0.0262015930089673,-3.3027126413455234,1,intermediate_model,706
209,s,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Trees,Decision Tree,Decision Tree,,1.1789446981832472,0.8728580867460742,2.12217994724559,0.9489143873670884,0.3126170913246888,0.1465399179700268,0.36220775523001003,0.0294575166713796,-3.3205266809397767,1,intermediate_model,706
209,w,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Trees,Random Forest,Random Forest,,1.3474117299710304,0.8700403389398256,2.0147563513466302,0.9120496565056944,0.477162141931003,0.1905328154214266,0.39660705851564004,0.0697407337604477,-3.286253441198691,1,intermediate_model,687
209,ag,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Linear Regression,Linear Regression,Linear Regression,,1.1014749883237662,0.872814938774291,2.36981092229466,-0.7776616017405564,0.5270989085506428,0.3885362390793537,1.09598738995728,1.0545614444604967,-3.2894905317384926,2,intermediate_model,275
209,s,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Neural Networks,Transformer,Transformer_7.0,7.0,1.1397415355709726,0.940928665796917,2.41921373251063,0.9484458230527032,0.3928942058662969,0.2893386658702657,0.76699713245699,0.037025125131848,-3.2564219006322146,2,intermediate_model,701
209,ac,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Linear Regression,Linear Regression,Linear Regression,,1.2402241782643002,0.9836001284723864,2.25917347545699,0.4385475542038263,0.4575689736058931,0.3763506171968483,0.8162684207420201,0.4867034752841617,-3.2310587621553344,2,intermediate_model,447
209,n,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Linear Regression,Linear Regression,Linear Regression,,1.5586866089205105,1.2575421176683022,2.88370492245524,0.948571978613433,0.1152751762671597,0.0797535649073031,0.16318966669102,0.0143207880374089,-2.923048963661616,3,intermediate_model,676
209,w,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Trees,Decision Tree,Decision Tree,,1.69155912293381,0.978463993156404,2.28097427024458,0.8547112655551239,0.7216298631457329,0.1936514044147094,0.44095120154267997,0.1337838983967742,-3.0902226181034256,3,intermediate_model,632
209,ag,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Trees,Random Forest,Random Forest,,1.1377676446397669,0.9515047407856712,2.57985535032113,-1.0812532952945104,0.2864948066541645,0.2506697596423264,0.7008664237234601,0.526727423887554,-3.209680255925897,4,intermediate_model,251
203,c,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Neural Networks,Transformer,Transformer_1.0,1.0,1.5371748080347694,1.056087989469545,2.48896575741704,0.9286554216941116,0.4682155538371638,0.216603584708797,0.54196525229654,0.0351010744535363,-3.0743729293212287,4,intermediate_model,685
209,am,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_14.0,14.0,1.4080084534427737,1.0893485034067023,2.70052735177586,0.9432600111700647,0.3091262539546879,0.2329804765343529,0.64070381671114,0.0301292034696406,-3.066698792996755,4,intermediate_model,691
209,s,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Linear Regression,Linear Regression,Linear Regression,,1.2921755591357171,1.0159455900097338,2.50718563173122,0.9431267485649684,0.1883860077296903,0.1650636961830417,0.38326810483658,0.0116214937081949,-3.164329177275461,4,intermediate_model,695
209,ac,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Trees,XGBoost,XGBoost,,1.347192525375417,1.06359476216634,2.4758013847282703,0.3844088797636988,0.290767676561283,0.192093437110836,0.40568875653291,0.483152593544696,-3.129311492590425,5,intermediate_model,433
209,ac,Blocking Time Series Split,Chemical + Mineralogical,Chemical,Trees,Random Forest,Random Forest,,1.256441047117947,1.026407696537627,2.39625143007291,0.3648680860982199,0.3793160480324934,0.2745183661073403,0.62138066387722,0.5911601056005592,-3.185638892397286,4,intermediate_model,433
