Company,Plant,Cross Validation,Features,Features_bkp,Model,Model_bkp,Model_bkp_2,Timesteps,RMSE_mean,MAE_mean,MAPE_mean,R2_mean,SCPM,Dominated_Count,Classification,Dominates_Count
203,c,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Trees,Random Forest,Random Forest,,0.9611274396932044,0.7373547958185576,1.78930424535894,0.9738830671259197,-2.7889978673722515,0,dominant_model,19
203,c,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Trees,Decision Tree,Decision Tree,,0.993993917484955,0.8390808845072608,1.9973158044481298,0.972066350860598,-2.5792292939206263,1,intermediate_model,18
203,c,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,Transformer,Transformer_1.0,1.0,1.2807025883474206,0.984175736089168,2.38454212592727,0.953627896693186,-2.188973942730545,2,intermediate_model,17
203,c,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,BidirectionalGRU,BidirectionalGRU_1.0,1.0,1.8636886349332968,1.139583263356721,2.57665036669236,0.9018010297018482,-1.8199124651850036,3,intermediate_model,11
203,c,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,GRU,GRU_1.0,1.0,2.025518980978936,1.0971514395290625,2.53009970816922,0.8840067132179018,-1.8514951175511731,3,intermediate_model,9
203,c,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,Transformer,Transformer_7.0,7.0,1.3380653546803032,1.0535601911060597,2.59782062911055,0.949058318769944,-2.0043491031234644,3,intermediate_model,13
203,c,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,LSTM,LSTM_14.0,14.0,2.79366520311586,1.0767217735007957,2.45665817032031,0.7758093235887276,-1.7405714701181698,3,intermediate_model,7
203,c,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,LSTM,LSTM_1.0,1.0,1.946927350558122,1.2141866989297725,2.77297911945298,0.8928333358055348,-1.6323271882350872,5,intermediate_model,10
203,c,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,LSTM,LSTM_7.0,7.0,1.7338068649414404,1.21388082980057,2.77971077405011,0.9144696876225236,-1.6735554788716074,4,intermediate_model,10
203,c,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Trees,XGBoost,XGBoost,,1.5159903941424036,1.116334097309477,2.92937215877241,0.9350239780099816,-1.7452510102935503,4,intermediate_model,9
203,c,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_1.0,1.0,2.0393785441639456,1.279813722582127,2.88556706164412,0.8824139201218639,-1.4921121810711575,8,intermediate_model,8
203,c,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,Transformer,Transformer_14.0,14.0,1.9572557676771003,1.264096878193043,3.2410878411034,0.8899566017135118,-1.3537657670885395,8,intermediate_model,8
203,c,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_7.0,7.0,4.586418610090149,1.484906870692508,3.4139115413408296,0.4014974518537875,-0.44420089083191433,12,intermediate_model,4
203,c,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,BidirectionalGRU,BidirectionalGRU_14.0,14.0,4.000043415699037,1.7308678803620514,3.8922031929369396,0.540380717259972,-0.1064869474137782,12,intermediate_model,4
203,c,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,MLP,MLP,,2.554895385028723,1.8985307396242828,4.32304284794284,0.8154532234361531,-0.061736575706804075,11,intermediate_model,4
203,c,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,GRU,GRU_7.0,7.0,4.744200762858352,1.7423228559009811,3.92135404544754,0.3596097076743899,0.1006827038582214,14,intermediate_model,3
203,c,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Linear Regression,Linear Regression,Linear Regression,,2.8865654246941,2.0561800877275944,4.82345753226184,0.764428346190068,0.41232945153990624,13,intermediate_model,3
203,c,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,BidirectionalGRU,BidirectionalGRU_7.0,7.0,12.734420457279368,2.383426528829612,5.21683228244717,-3.6139936433777695,3.851692811299663,17,intermediate_model,1
203,c,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_14.0,14.0,10.40219469299185,2.7596111645521937,6.08166631065129,-2.108270355640504,3.836917619384616,17,intermediate_model,1
203,c,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,GRU,GRU_14.0,14.0,24.64895614459167,5.291997010619553,11.42697813104817,-16.45283145744674,15.281342713431261,19,non_dominant_model,0
