Company,Plant,Cross Validation,Features,Features_bkp,Model,Model_bkp,Model_bkp_2,Timesteps,RMSE_mean,MAE_mean,MAPE_mean,R2_mean,SCPM,Dominated_Count,Classification,Dominates_Count
207,at,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Trees,Decision Tree,Decision Tree,,2.0087828957516045,1.561118108086786,3.6022099101747704,0.8268716093260002,-6.485474131456907,0,dominant_model,19
207,at,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Trees,Random Forest,Random Forest,,2.0734039891434413,1.6310868450875435,3.7816010690612,0.8155536149573741,-5.627279887332521,1,intermediate_model,18
207,at,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Linear Regression,Linear Regression,Linear Regression,,2.172059046303015,1.7366465809321336,4.23809289889853,0.7975836717383438,-4.045544789541468,2,intermediate_model,16
207,at,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,MLP,MLP,,2.208512754230654,1.6964469750722249,3.92928715162882,0.7907323430800273,-4.437809129920134,2,intermediate_model,16
207,at,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,GRU,GRU_14.0,14.0,2.2825007091062224,1.863270924273265,4.37890366597377,0.7852156407305165,-2.8907000004649035,4,intermediate_model,15
207,at,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,BidirectionalGRU,BidirectionalGRU_1.0,1.0,2.361178810751834,1.8655686113569472,4.425665663294,0.7608006237639798,-2.247297592365582,5,intermediate_model,13
207,at,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,LSTM,LSTM_7.0,7.0,2.3585654359041963,1.9103777850115744,4.41231838493204,0.7645652068445237,-2.166027593654265,5,intermediate_model,13
207,at,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_1.0,1.0,2.5158332555769967,1.9633788532680936,4.79338819503566,0.7284398777560788,-0.4599376592790521,7,intermediate_model,8
207,at,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,GRU,GRU_1.0,1.0,2.445051423534695,2.0130142900678845,4.69143946499298,0.7435053662877436,-0.8479354883456438,7,intermediate_model,10
207,at,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_7.0,7.0,2.4456238095887213,2.014652760823568,4.72918904776298,0.7468638954753143,-0.8309756375672394,7,intermediate_model,10
207,at,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,Transformer,Transformer_1.0,1.0,2.479001781976386,2.0188319418165417,4.90589250250901,0.7363328855733537,-0.31520016986895677,9,intermediate_model,8
207,at,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_14.0,14.0,2.498276442210892,2.015737188867776,4.8641709020397,0.7426869599485919,-0.41614063122338874,9,intermediate_model,8
207,at,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,Transformer,Transformer_7.0,7.0,2.541688733783332,2.1173148261176213,5.16012136424333,0.72658677812804,0.72678163666223,12,intermediate_model,6
207,at,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Trees,XGBoost,XGBoost,,2.591110683864964,2.0845854679743447,5.134636063406091,0.7119457956274647,0.9195173986723131,12,intermediate_model,5
207,at,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,BidirectionalGRU,BidirectionalGRU_7.0,7.0,2.5934088703638114,2.1766189999050565,5.16407128658562,0.7153463422975067,1.2512551445572504,13,intermediate_model,5
207,at,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,GRU,GRU_7.0,7.0,2.8524756047887414,2.338384359854239,5.45883277981778,0.6556352714342482,3.843778401929045,15,intermediate_model,2
207,at,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,BidirectionalGRU,BidirectionalGRU_14.0,14.0,2.8138337979423853,2.319481539439006,5.63282452808344,0.673579298394541,3.670957479430536,15,intermediate_model,2
207,at,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,LSTM,LSTM_1.0,1.0,3.086764230486198,2.4350646336873374,5.60181042374908,0.5912015820819767,5.972966585796852,16,intermediate_model,1
207,at,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,LSTM,LSTM_14.0,14.0,2.8668891862176227,2.414204271921671,5.8912519378809005,0.6611537970901888,4.713399578016814,16,intermediate_model,1
207,at,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,Transformer,Transformer_14.0,14.0,3.415158225446928,2.6642715883063506,6.23290601019633,0.5191579175793677,9.671666485955067,19,non_dominant_model,0
