Company,Plant,Cross Validation,Features,Features_bkp,Model,Model_bkp,Model_bkp_2,Timesteps,RMSE_mean,MAE_mean,MAPE_mean,R2_mean,RMSE_std,MAE_std,MAPE_std,R2_std,SCPM,Dominated_Count,Classification,Dominates_Count
204,ab,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Linear Regression,Linear Regression,Linear Regression,,1.1605165585972423,0.9093026341380478,2.04657497585903,0.9664677011445078,0.1162084195629943,0.1108258412097508,0.18666521845406,0.0025729371042676,-7.298965886421751,0,dominant_model,19
204,ab,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Trees,Random Forest,Random Forest,,1.3118228004322012,1.0351583570268634,2.31518400042891,0.9575351059356076,0.1750244407760681,0.1541559030843549,0.29683712553501,0.0031124180144167,-6.117079000327003,1,intermediate_model,18
204,ab,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,Transformer,Transformer_1.0,1.0,1.3830581168843128,1.0953906324114118,2.44481984862395,0.9528457581599517,0.2803417285631153,0.229841677843447,0.47573017950182,0.0107987879392768,-5.5454507580678385,2,intermediate_model,17
204,ab,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Trees,Decision Tree,Decision Tree,,1.5385629426340195,1.2496079015175583,2.84238769370043,0.9376727682342798,0.3022360582387657,0.3297078878642979,0.76304083031359,0.0298108108386688,-4.000938767140935,3,intermediate_model,15
204,ab,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,BidirectionalGRU,BidirectionalGRU_1.0,1.0,1.690364866796102,1.246800665798435,2.76365263885137,0.9243039450775716,0.6897919755776414,0.4109512713504247,0.81327365130947,0.0526772658548268,-3.5455252552238967,3,intermediate_model,14
204,ab,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Trees,XGBoost,XGBoost,,1.73298757458631,1.3868424198299258,3.2540662617914196,0.925942209066792,0.4024824454089173,0.3430642099576849,0.67314143900414,0.0210802153043464,-2.458933663193662,4,intermediate_model,13
204,ab,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,GRU,GRU_1.0,1.0,1.8218283460532056,1.3694483177680472,3.07654573935264,0.9107974055040048,0.8223193568079017,0.4956153834525864,1.02320175542646,0.0700358868313889,-2.2793876795418293,5,intermediate_model,13
204,ab,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,Transformer,Transformer_7.0,7.0,2.052163928780538,1.5743985342914466,3.6757938980592,0.8944776453227843,0.6004155094489925,0.4113684134558545,0.9462198743132301,0.0434192204891404,-0.14939928505656536,7,intermediate_model,9
204,ab,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_1.0,1.0,2.035751550983503,1.4578239199948002,3.2690838462616902,0.8824848389230417,1.1346778818179992,0.661824730402444,1.39091865751454,0.115119802365592,-0.8258701830779669,7,intermediate_model,11
204,ab,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,MLP,MLP,,2.1592539536738484,1.5557496723786062,3.54508505922473,0.8687152714608369,1.2093494592943288,0.6995031950713552,1.5383768225092,0.1316750012411774,0.31147815599976025,8,intermediate_model,8
204,ab,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_7.0,7.0,2.148338255338504,1.6879061166207212,3.7426480209442197,0.8756271165350384,1.0083489779857018,0.755008255940428,1.53560317797701,0.0941602558413825,0.7874849424952545,9,intermediate_model,7
204,ab,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_14.0,14.0,2.1776310937373977,1.7193146047426784,3.78870982004572,0.8776624357196687,0.9144354800721506,0.6587028024883682,1.35444723213751,0.0857168618523594,0.9627387704980449,9,intermediate_model,7
204,ab,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,LSTM,LSTM_1.0,1.0,2.244123039464282,1.612329209493662,3.59289916567974,0.8532917695207374,1.330169030535714,0.7243792094986394,1.50862209210187,0.1580428696520611,0.9828664747590115,9,intermediate_model,4
204,ab,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,GRU,GRU_14.0,14.0,2.259190032455064,1.844785577851224,3.9890538261642696,0.8674017364397846,0.9769974158291904,0.8132218211444346,1.58475286766688,0.0926716506006072,1.9247336720767756,12,intermediate_model,6
204,ab,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,GRU,GRU_7.0,7.0,2.3376681103479564,1.8764714713447423,4.12361684302642,0.8620174004344504,0.7235456197752639,0.6268025963245285,1.23505458671089,0.0622058415372456,2.4521976576612095,13,intermediate_model,4
204,ab,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,BidirectionalGRU,BidirectionalGRU_7.0,7.0,2.3509565528962915,1.8496676502695524,4.03615666189577,0.8541862133926905,1.0007917611701187,0.787012456667282,1.5699147020057,0.0928907107243971,2.429914619002372,13,intermediate_model,4
204,ab,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,Transformer,Transformer_14.0,14.0,2.45940186122558,2.052771469292613,4.72551559174384,0.8257903000856711,0.902508553545852,0.8677846664956149,1.9633014480636601,0.1491642728865366,4.613030772141212,16,non_dominant_model,0
204,ab,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,LSTM,LSTM_7.0,7.0,2.6109395269254163,2.042186461196608,4.43924903412133,0.8244480095993474,1.0221357067707664,0.7535610165949115,1.52254577860427,0.1014120668753757,4.568916642568257,16,intermediate_model,2
204,ab,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,BidirectionalGRU,BidirectionalGRU_14.0,14.0,2.7681754414819677,2.068484175797832,4.5433858922001304,0.7857121060192526,0.957482217427266,0.546309228360782,1.19650225697586,0.1638138822383843,5.793022696425946,17,intermediate_model,1
204,ab,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Physical,Neural Networks,LSTM,LSTM_14.0,14.0,2.774518953906416,2.2199631833203264,4.70840644359792,0.7304451834491689,2.346859628776476,1.7969641196120207,3.5396782969582796,0.4006544279747377,7.395166074423594,18,non_dominant_model,0
