Company,Plant,Cross Validation,Features,Features_bkp,Model,Model_bkp,Model_bkp_2,Timesteps,RMSE_mean,MAE_mean,MAPE_mean,R2_mean,SCPM,Dominated_Count,Classification,Dominates_Count
209,k,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Linear Regression,Linear Regression,Linear Regression,,0.8589526208412649,0.6853108204372024,1.61945409748404,0.9735031904766976,-4.940424109693901,0,dominant_model,19
209,k,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Trees,Random Forest,Random Forest,,0.9253928784940604,0.713315617772178,1.65325518164811,0.969245584928018,-4.448099302075558,1,intermediate_model,18
209,k,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalGRU,BidirectionalGRU_1.0,1.0,1.0117615842532257,0.7692993602376036,1.80883428887691,0.9632369498535316,-3.544778553476867,2,intermediate_model,17
209,k,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,GRU,GRU_1.0,1.0,1.0237140715402484,0.7802989377581682,1.85511338312048,0.96236321558682,-3.367496356042591,3,intermediate_model,15
209,k,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalGRU,BidirectionalGRU_7.0,7.0,1.0235680452819953,0.7810681005134658,1.8177116978691998,0.9622566761674948,-3.4197291404817713,3,intermediate_model,15
209,k,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,Transformer,Transformer_1.0,1.0,1.0277233661487484,0.8275728633202616,1.96977297330358,0.9620678353649644,-2.9842132022110555,5,intermediate_model,14
209,k,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_7.0,7.0,1.0786763442578904,0.8657595420370309,2.0390822873686503,0.9580831137509206,-2.4529979099255077,6,intermediate_model,13
209,k,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,LSTM,LSTM_7.0,7.0,1.1062198569432875,0.9022137417200556,2.1462332794781402,0.9559151259185787,-1.9957554207288206,7,intermediate_model,11
209,k,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalGRU,BidirectionalGRU_14.0,14.0,1.167159405822838,0.9233370644705652,2.14121114831212,0.9507916742684088,-1.5819112044769335,7,intermediate_model,10
209,k,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,MLP,MLP,,1.1724376764329885,0.9183547261373386,2.21616659028832,0.950633231727521,-1.4643173857382417,8,intermediate_model,10
209,k,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,GRU,GRU_14.0,14.0,1.2218617880560627,0.9739061878454748,2.2655113157813,0.946070995130145,-0.8839122794478007,10,intermediate_model,9
209,k,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_14.0,14.0,1.3034367119040953,1.0525090545300837,2.47149293532767,0.9386297152729484,0.213206342937247,11,intermediate_model,7
209,k,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,LSTM,LSTM_14.0,14.0,1.3170871782041624,1.0484517646112057,2.42637427594887,0.9373375625390976,0.20770629983855035,11,intermediate_model,7
209,k,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Trees,Decision Tree,Decision Tree,,1.339971121403169,1.0920241054082591,2.6967241547101497,0.9355168799517236,0.920875066545315,13,intermediate_model,6
209,k,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_1.0,1.0,1.6518333936591294,1.1274401741781197,2.7568595141843897,0.9020086707976273,3.1025435798317162,14,intermediate_model,3
209,k,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,GRU,GRU_7.0,7.0,1.411644020219342,1.154157310868018,2.79743090063398,0.9282111344466292,1.7560603258857834,14,intermediate_model,3
209,k,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Trees,XGBoost,XGBoost,,1.3699427835336435,1.1625626158243465,2.8718377878489,0.9325999803107876,1.6460474803910692,14,intermediate_model,3
209,k,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,LSTM,LSTM_1.0,1.0,1.7825295839362374,1.252108209907903,3.05755920602943,0.8858886986315567,4.9336235995956566,17,intermediate_model,2
209,k,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,Transformer,Transformer_7.0,7.0,1.911688691787436,1.553479346450495,3.71775662443879,0.868343881443964,8.048793741402015,18,intermediate_model,1
209,k,Time Series Split,Chemical + Mineralogical + Physical,Chemical + Mineralogical + Physical,Neural Networks,Transformer,Transformer_14.0,14.0,2.0605747825664174,1.6809329073401502,4.11073060817675,0.8466248496301914,10.25477842787169,19,non_dominant_model,0
