Company,Plant,Cross Validation,Features,Features_bkp,Model,Model_bkp,Model_bkp_2,Timesteps,RMSE_mean,MAE_mean,MAPE_mean,R2_mean,SCPM,Dominated_Count,Classification,Dominates_Count
209,am,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,GRU,GRU_7.0,7.0,1.0135093186529618,0.7902931985324377,1.92370646155967,0.9713859218722476,-3.595111882343392,0,dominant_model,18
209,am,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,LSTM,LSTM_14.0,14.0,1.074952635929786,0.7999291560178211,1.90890371400408,0.968097654518816,-3.255147196367084,0,dominant_model,15
209,am,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,LSTM,LSTM_1.0,1.0,1.054985378072904,0.8186849099843025,1.99433531155157,0.9685719490044592,-3.0612064240461727,1,intermediate_model,16
209,am,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,LSTM,LSTM_7.0,7.0,1.0603147565636124,0.8194261714941722,1.9844221714174701,0.9686820102587776,-3.064505719037288,1,intermediate_model,15
209,am,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,MLP,MLP,,1.0577903142538256,0.8379866286188307,2.05933422033624,0.9684046085498824,-2.8089805798731233,2,intermediate_model,15
209,am,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,GRU,GRU_1.0,1.0,1.1006372360973609,0.8607966412421428,2.12072599394029,0.9657931588125293,-2.3260078713340966,5,intermediate_model,13
209,am,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,GRU,GRU_14.0,14.0,1.1271601268260083,0.871347465445904,2.10581482585432,0.9649235857545498,-2.1838838683300725,5,intermediate_model,12
209,am,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,Transformer,Transformer_1.0,1.0,1.109073884345611,0.936942775222947,2.31151014152476,0.9652667416839597,-1.4832879482777694,6,intermediate_model,7
209,am,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,BidirectionalGRU,BidirectionalGRU_1.0,1.0,1.127388764534272,0.8874368664570188,2.18120562254693,0.964110122744034,-1.9118532105042345,7,intermediate_model,10
209,am,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,BidirectionalGRU,BidirectionalGRU_7.0,7.0,1.132060029123359,0.8968799661826108,2.22116275798688,0.9643004140233272,-1.769888044100159,7,intermediate_model,8
209,am,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_7.0,7.0,1.154150261108302,0.9002785230768464,2.20076117353478,0.9628935869472888,-1.6719066017667639,8,intermediate_model,9
209,am,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_1.0,1.0,1.168060296580056,0.937692711955981,2.30960045222267,0.9614738960092468,-1.1521042690033831,10,intermediate_model,7
209,am,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Trees,Random Forest,Random Forest,,1.2472871055227466,0.9310228861573676,2.21345639762757,0.9560703813134968,-0.9337472195602401,9,intermediate_model,7
209,am,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,BidirectionalGRU,BidirectionalGRU_14.0,14.0,1.3169628701433829,1.074077680972007,2.64700758235947,0.9521159343530404,1.0930854067885893,13,intermediate_model,5
209,am,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Linear Regression,Linear Regression,Linear Regression,,1.294634212820764,1.048572420213974,2.65669651827903,0.952671937278668,0.8879663200226573,13,intermediate_model,5
209,am,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,Transformer,Transformer_7.0,7.0,1.3411199311823478,1.1092715554454458,2.72153059550534,0.949897488076054,1.5914103631519447,15,intermediate_model,4
209,am,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_14.0,14.0,1.4461763427734993,1.2318023363172246,3.05991017430228,0.9422587127448409,3.560055472270996,16,intermediate_model,2
209,am,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,Transformer,Transformer_14.0,14.0,1.5226387930758012,1.2554662257919706,3.00025373240396,0.9359914872255138,4.033400965541798,16,intermediate_model,2
209,am,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Trees,XGBoost,XGBoost,,1.576212261354931,1.2830254086250323,3.1966710806021705,0.9298457523630688,4.987765484584559,18,intermediate_model,1
209,am,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Trees,Decision Tree,Decision Tree,,2.378111750612768,1.5274390365694168,3.65148981945947,0.8403058210031763,13.063946822183075,19,non_dominant_model,0
