Company,Plant,Cross Validation,Features,Features_bkp,Model,Model_bkp,Model_bkp_2,Timesteps,RMSE_mean,MAE_mean,MAPE_mean,R2_mean,RMSE_std,MAE_std,MAPE_std,R2_std,SCPM,Dominated_Count,Classification,Dominates_Count
209,s,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Trees,Random Forest,Random Forest,,1.0623456082219298,0.8141215343513849,1.9951746361213,0.9596482888405808,0.2159997525279405,0.1368386216636263,0.33068805367641996,0.0170704720169583,-4.538326072528897,0,dominant_model,14
209,s,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,Transformer,Transformer_1.0,1.0,1.083243702571928,0.912371457417807,2.3165608478790003,0.9561686734962102,0.2479891075640954,0.2071574543752096,0.56540430969887,0.0217968820042006,-4.305818186329614,1,intermediate_model,11
209,s,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Trees,Decision Tree,Decision Tree,,1.2012111712734974,0.8877610457409351,2.16008747105381,0.947073334881346,0.3197637739844667,0.1502573513172714,0.36192255439323,0.0303107195438504,-4.268302402124007,1,intermediate_model,10
209,s,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Linear Regression,Linear Regression,Linear Regression,,1.1693555276659942,0.921304045902244,2.2742517936442703,0.9529100452318356,0.1669477814411284,0.1114944074798764,0.22683828201336,0.012290267705132,-4.239674603163681,1,intermediate_model,10
209,s,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,Transformer,Transformer_7.0,7.0,1.1584044096701396,0.9656296730041508,2.49091647182664,0.9495799061949552,0.3060682609393059,0.2546846207342257,0.6603169886153399,0.0240171165613971,-4.117576987294692,2,intermediate_model,10
209,s,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Trees,XGBoost,XGBoost,,1.609108889869402,1.2994972483317062,3.21277246675875,0.9102529878212456,0.2402093887197826,0.1674080990772521,0.32372434424755997,0.0270449576967411,-3.092413764615046,5,intermediate_model,9
209,s,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,BidirectionalGRU,BidirectionalGRU_7.0,7.0,2.4532969625961645,2.0412951151529954,5.08306858982055,0.790819829209547,0.5133075263283752,0.5088606425788168,1.16806373070904,0.0786209098526636,-0.7208804977213819,6,intermediate_model,8
209,s,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,BidirectionalGRU,BidirectionalGRU_1.0,1.0,2.946301156133385,2.269048423767088,5.66546474746704,0.6914386877495878,0.6050789492465768,0.4716821503037118,1.22164951214292,0.1237202018227455,0.3953954216669343,7,intermediate_model,7
209,s,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,GRU,GRU_7.0,7.0,3.002549686368938,2.52062131563822,6.14487283137527,0.6767653924456115,1.000457369192908,0.8913274884821619,2.03472062095489,0.1659331692085106,0.8892625526229679,8,intermediate_model,5
209,s,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_7.0,7.0,3.043683397979773,2.401918530464171,6.0730347533326,0.6614659066324461,0.8609739986451939,0.5934072481890259,1.63105352031764,0.1889667154571976,0.8372904771791513,8,intermediate_model,5
209,s,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,LSTM,LSTM_7.0,7.0,3.4258768725205444,2.766541981697081,6.70089624671148,0.5736364103825554,1.2223830827288371,1.0376356174181278,2.43692844926127,0.2280530723753136,1.97561639355035,10,intermediate_model,4
209,s,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,GRU,GRU_1.0,1.0,3.635653799870049,2.913400281270341,7.302690431056639,0.529958972045348,0.9029548865568096,0.8097625373650172,2.03430320364502,0.2238209864791448,2.6283268545509744,11,intermediate_model,3
209,s,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_1.0,1.0,4.169458340831691,3.1425129508972147,7.892095880012439,0.3951366927296871,0.5953199585448352,0.4934839555206459,1.32813675939481,0.165621293375337,3.9004361201474973,12,intermediate_model,2
209,s,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,MLP,MLP,,4.941692276094008,3.9401086807250953,10.03302058263012,0.151175546617562,0.8637938483558759,0.739324556174496,1.8587486839296699,0.2464021578044309,6.799904143346885,13,intermediate_model,1
209,s,Blocking Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Properties CS Less,Neural Networks,LSTM,LSTM_1.0,1.0,5.2862261655871485,4.141414127349851,10.644885420397129,0.0342115535022041,1.0284218889314898,0.7909375289007712,1.97223601135387,0.2941096726073048,7.856760550712547,14,non_dominant_model,0
