Category,Company,Data Shape,Timesteps,Features,Model,Cross Validation,Cross Validation Params,RMSE Train,RMSE Train,MAE Train,MAE Train,MAPE Train,MAPE Train,R2 Train,R2 Train,RMSE Test,RMSE Test,MAE Test,MAE Test,MAPE Test,MAPE Test,R2 Test,R2 Test
,,,,,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Local Model,204,"(801, 8)",1,Chemical,GRU,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 3, ""train_size"": 0.8}",2.8120618238138957,0.4389576116316274,2.1859839830001198,0.3459953524902599,0.05186468535377511,0.007141052042436223,0.53323488470264,0.445087601927306,4.79620575340889,0.9161790715836454,3.520161878903707,0.6019016629644273,0.08746768286553538,0.021693021266299604,-0.9890973664093484,2.3629534452009984
Local Model,204,"(801, 8)",1,Chemical,GRU,Out of time Split,"{""Test Size"": 0.2}",2.25507717049428,0.023581076712525868,1.6971360645294187,0.016607587502434257,0.03981018122151001,0.0003720327370889496,0.88076172256123,0.0025026568215577778,3.341627335416622,0.04264095163099357,2.7352821272698002,0.04511077576000542,0.07632593675172665,0.0012700545024097961,-2.262656909629753,0.08287928325625736
Local Model,204,"(801, 8)",1,Chemical,GRU,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",2.360805375666689,0.03779600842313502,1.8393097836997567,0.026264474689972714,0.04433451192526096,0.0006032330861030327,0.8771180899203904,0.0048875801887357595,2.7323787638292343,0.40975760244207177,2.0058053242835445,0.146265169379629,0.04836259382279018,0.0034839295998144075,0.8294229278891654,0.057225100649638205
Local Model,204,"(801, 8)",1,Chemical,GRU,Time Series Split,"{""N_Splits"": 5, ""Repeats"": 3, ""Gap"": 0}",2.1611773629387425,0.27935313548027185,1.6880435939293967,0.22182419980062848,0.03806424664234907,0.004880475587996885,0.8663041830202303,0.04773447713337546,3.2202061910666804,0.7780999260776307,2.507797595872616,0.6558279688790725,0.06272823994017139,0.017996754305446103,0.007516746612667014,1.3306066799420029
Local Model,204,"(801, 8)",7,Chemical,GRU,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 3, ""train_size"": 0.8}",1.9690783069998674,0.3173331338973536,1.6172306336461717,0.28594212244707345,0.03846440454125298,0.0075158462214132415,0.6728486776541852,0.4543506343955264,6.128348823522924,2.714362649158591,5.075504811919519,2.2329056689011386,0.13011614695151494,0.0661908895553547,-5.437246806444585,5.2049525300189154
Local Model,204,"(801, 8)",7,Chemical,GRU,Out of time Split,"{""Test Size"": 0.2}",1.8974834881183245,0.27284980042646023,1.5377113708066732,0.24721712330189766,0.0356548873336387,0.004682354658206484,0.9147127215825117,0.02424195608771076,4.6046705533700925,0.8746752533349931,3.9491211519959144,0.7936216738672063,0.11099982635314216,0.021838154366322495,-5.490058688982533,2.5379838757992847
Local Model,204,"(801, 8)",7,Chemical,GRU,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.7017721547009759,0.1692193518135635,1.3532674163918672,0.15626768948930433,0.03271369991371727,0.003499826193936841,0.9357481196637302,0.013417546500718726,2.5559513661961146,0.36290531409529814,2.030369406903645,0.29435077915557323,0.05042146582169886,0.007354272684776892,0.8480277646859681,0.0530499352703994
Local Model,204,"(801, 8)",7,Chemical,GRU,Time Series Split,"{""N_Splits"": 5, ""Repeats"": 3, ""Gap"": 0}",1.7956854685432915,0.4245256423251839,1.4569255411730107,0.42608382706489445,0.032674117726033604,0.008978079596424464,0.9051404392809322,0.06149440115030814,4.085398272047012,1.3625420408443134,3.3043701886583374,1.1782343101510329,0.08170358932358562,0.027703453417189904,-0.6176348637368605,1.973466000114193
Local Model,204,"(801, 8)",14,Chemical,GRU,Out of time Split,"{""Test Size"": 0.2}",1.5275831922898602,0.06825541105823975,1.1796770124370548,0.045482468485522586,0.027412907714699997,0.0011029833970749134,0.9463527416469565,0.004843812656179813,4.884301564149157,0.3926797869550278,4.174369945010622,0.2908088157591479,0.11776302293922992,0.008576854347970038,-6.0144031199210515,1.1192872750909646
Local Model,204,"(801, 8)",14,Chemical,GRU,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.5591539383775685,0.05938055475070776,1.2425385313970774,0.04732289058508119,0.030324285753238044,0.001192670253791605,0.9463492294919347,0.004133312637206103,2.4572735647190664,0.2714941147722682,1.9661716564401126,0.22015725318282148,0.05011409312692069,0.006020684438700641,0.8476489004106542,0.039318032970968586
Local Model,204,"(801, 8)",14,Chemical,GRU,Time Series Split,"{""N_Splits"": 5, ""Repeats"": 3, ""Gap"": 0}",1.7333360720247735,0.4043835426064164,1.4204760540738541,0.4041935697620745,0.03191653175254663,0.0087177017139074,0.9152832670182528,0.04712700587288547,4.123564162260651,1.7534197594943273,3.3335055673315543,1.3891904166316154,0.08286655705198938,0.029686175917600748,-0.9338540043993913,2.185306705712207
