Company,Plant,Cross Validation,Features,Features_bkp,Model,Model_bkp,Model_bkp_2,Timesteps,RMSE_mean,MAE_mean,MAPE_mean,R2_mean,SCPM,Dominated_Count,Classification,Dominates_Count
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_7.0,7.0,2.968778701172114,2.332994723489098,4.88479307565107,0.7684446749189235,-4.943296966676562,0,dominant_model,19
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,BidirectionalGRU,BidirectionalGRU_1.0,1.0,3.2031756841798207,2.5497613391036507,5.31716578794279,0.7397099736633599,-3.599181702869381,1,intermediate_model,16
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,GRU,GRU_14.0,14.0,3.1676562346194377,2.541665458679199,5.3806791474136,0.7462683610507437,-3.662230680394767,1,intermediate_model,16
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Linear Regression,Linear Regression,Linear Regression,,3.223432140741984,2.47606414319233,5.1988747629731495,0.7364074853848006,-3.781111686339697,1,intermediate_model,16
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,GRU,GRU_1.0,1.0,3.404496549757152,2.634526081205164,5.497588279531531,0.7059631198296146,-2.7301673594412463,4,intermediate_model,13
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,Transformer,Transformer_14.0,14.0,3.3299778156645403,2.8134631284077964,6.02768429060666,0.7195979291704581,-2.1596094912709374,4,intermediate_model,9
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,MLP,MLP,,3.3864409889561387,2.70641116256234,5.67983058281482,0.7090736665392483,-2.4917443771720476,4,intermediate_model,13
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,Transformer,Transformer_1.0,1.0,3.573686889841948,2.8608801403885367,5.97769154806612,0.6760119386317314,-1.4203406029126473,6,intermediate_model,10
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Trees,XGBoost,XGBoost,,3.435618106531123,2.782387101275366,6.07855638251117,0.7005627847940123,-1.8707602233647957,6,intermediate_model,9
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical + Physical - Early CS,Chemical + Mineralogical + Physical - Early CS,Neural Networks,LSTM,LSTM_1.0,1.0,3.678468607387031,2.884151017290991,6.01132240422294,0.6567345310494599,-1.0458890402481469,7,intermediate_model,7
