Company,Plant,Cross Validation,Features,Features_bkp,Model,Model_bkp,Model_bkp_2,Timesteps,RMSE_mean,MAE_mean,MAPE_mean,R2_mean,SCPM,Dominated_Count,Classification,Dominates_Count
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,Transformer,Transformer_1.0,1.0,3.589891196711283,2.8629478406606226,6.01444436457214,0.6730671341347313,-4.635162416474051,0,dominant_model,17
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Trees,Random Forest,Random Forest,,3.7106385449073898,2.7968671847808184,6.06050462749898,0.6507042411449745,-4.306322170056829,0,dominant_model,16
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Trees,XGBoost,XGBoost,,3.577800663499013,2.903718523709278,6.28993204494163,0.6752656053836575,-4.357504624091417,0,dominant_model,14
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Linear Regression,Linear Regression,Linear Regression,,3.647678309507497,2.9775429680905567,6.23950214640424,0.6624570273880236,-4.019894874300704,1,intermediate_model,14
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,LSTM,LSTM_7.0,7.0,3.751122375560719,3.0104052983277234,6.19465087336539,0.6303237184779553,-3.5321733962648496,2,intermediate_model,13
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Trees,Decision Tree,Decision Tree,,4.202251705231635,2.8869813881325657,6.32209701115021,0.5520184443864815,-2.1483300559189042,2,intermediate_model,12
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,MLP,MLP,,3.8113727617854503,3.079400303678693,6.403192780148551,0.6314818679021947,-3.1117857004627583,4,intermediate_model,13
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,GRU,GRU_1.0,1.0,4.208526217837559,3.3603604178758544,6.98784192356188,0.5506796552749007,-0.6329700120846777,7,intermediate_model,9
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,LSTM,LSTM_1.0,1.0,4.24184915674011,3.282270654642357,6.79658338445856,0.5435360852318989,-0.8274298513664647,7,intermediate_model,9
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,LSTM,LSTM_14.0,14.0,4.205177016514806,3.4480772018432617,7.3577219607729605,0.5528357240516877,-0.16549955042746275,6,intermediate_model,7
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,BidirectionalGRU,BidirectionalGRU_1.0,1.0,4.231708008327313,3.4198165893554693,7.09956491796917,0.5457160471730262,-0.33562542820699215,8,intermediate_model,8
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,Transformer,Transformer_7.0,7.0,4.373635956108763,3.3065254400807915,6.86631656584939,0.4974440903946379,-0.08656111931049201,8,intermediate_model,5
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_1.0,1.0,4.408092560137942,3.5645089107489434,7.3266361121738,0.5070561875232289,0.79810976042461,10,intermediate_model,4
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_7.0,7.0,4.345186230563613,3.641078673017785,7.68213730440319,0.5039608998592899,1.1612301558328846,11,intermediate_model,3
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,BidirectionalGRU,BidirectionalGRU_14.0,14.0,4.371246524595209,3.581946366628012,7.62019098899185,0.5168197922215527,0.9367105156215505,11,intermediate_model,3
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,BidirectionalLSTM,BidirectionalLSTM_14.0,14.0,4.6233890513579095,3.5475300884246823,7.849714258334441,0.4594704806259008,2.02729583867578,12,intermediate_model,2
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,GRU,GRU_7.0,7.0,4.754364352169326,3.6863303326545886,7.4529258006617995,0.4061400414601676,2.639749816093472,13,intermediate_model,2
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,BidirectionalGRU,BidirectionalGRU_7.0,7.0,4.567253406314907,3.836895838527814,8.044056304297929,0.4519636837587794,2.708762934723444,15,intermediate_model,2
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,GRU,GRU_14.0,14.0,5.075477014827901,4.029848505655925,8.52794868836278,0.3485932314589794,5.329260750703597,18,intermediate_model,1
partner_iv,Partner_IV,Time Series Split,Chemical + Mineralogical,Chemical + Mineralogical,Neural Networks,Transformer,Transformer_14.0,14.0,5.752831815381093,5.124365456899008,11.154488976070349,0.1631225007886804,12.558139426890218,19,non_dominant_model,0
