Category,Company,Data Shape,Timesteps,Features,Model,Cross Validation,Cross Validation Params,RMSE Train,RMSE Train,MAE Train,MAE Train,MAPE Train,MAPE Train,R2 Train,R2 Train,RMSE Test,RMSE Test,MAE Test,MAE Test,MAPE Test,MAPE Test,R2 Test,R2 Test
,,,,,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Local Model,partner_ii,"(1053, 15)",,Chemical + Mineralogical + CS3,Decision Tree,Blocking Time Series Split,"{""N_Splits"": 5, ""Repeats"": 1, ""train_size"": 0.8}",1.7761370889184172,0.19509193013308723,1.4187377945492408,0.145226791137531,0.033485763392840054,0.0039689527357507975,0.6602159284802835,0.10593914733698394,2.1242270888691968,0.2215042898978723,1.72131593270651,0.20911392507704207,0.04028693021628685,0.006543580162413137,0.48768968473453017,0.23859031893947996
Local Model,partner_ii,"(1053, 15)",,Chemical + Mineralogical + CS3,Decision Tree,Out of time Split,"{""Test Size"": 0.2}",1.9209360428799553,0.0,1.5331487685694978,0.0,0.0354728089868096,0.0,0.6524926386678107,0.0,3.6886202678702324,0.0,3.1434794180907653,0.0,0.08191981644023372,0.0,-0.7562606086721158,0.0
Local Model,partner_ii,"(1053, 15)",,Chemical + Mineralogical + CS3,Decision Tree,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",2.302958372810378,0.0652609482337688,1.8094885490047186,0.04903382213682511,0.04304768491695794,0.0012167753246398972,0.5733278095671106,0.024423294508553944,2.3893512280622704,0.1333279443770345,1.8877296330551585,0.10198000631545111,0.04474936414388043,0.0026424138864564696,0.5347590416947363,0.05018014837014656
Local Model,partner_ii,"(1053, 15)",,Chemical + Mineralogical + CS3,Decision Tree,Time Series Split,"{""N_Splits"": 5, ""Repeats"": 1, ""Gap"": 0}",1.931055868501458,0.09987283480572902,1.5499517936141582,0.09060021286446544,0.035777079927264914,0.002034712425862357,0.6661640790686933,0.047406471801561885,2.548910492370263,0.6439712786227774,2.0950380858992217,0.6108631580815543,0.05009748164859472,0.01830559041931812,0.20924229300008887,0.5355777115740911
