Category,Company,Features,Data Shape,Timesteps,Model,Model Params,Scaler,Scaler Params,Imputer,Imputer Params,Cross Validation,Cross Validation Params,RMSE Train,MAE Train,MAPE Train,R2 Train,RMSE Test,MAE Test,MAPE Test,R2 Test
Local Model,partner_i,Chemical + Mineralogical + One-Hot,"(1234, 33)",,XGBoost,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.29575606535834,1.0244163660051357,0.024337398609765554,0.9343712346867212,1.367567701065501,1.0519061532580432,0.024914392487564788,0.9239533849258206
Local Model,partner_i,Chemical + Mineralogical + One-Hot,"(1234, 33)",,XGBoost,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.292281485585485,1.0161685189939909,0.024149403607202503,0.9352993562961124,1.2737228607543527,0.9940499525803783,0.02372431247680824,0.9315656612796342
Local Model,partner_i,Chemical + Mineralogical + One-Hot,"(1234, 33)",,XGBoost,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.286840674440776,1.0059494861111922,0.023932731515046317,0.9335115919756126,1.491894305774191,1.2081035197022458,0.02829491399038781,0.9185993106142762
Local Model,partner_i,Chemical + Mineralogical + One-Hot,"(1234, 33)",,XGBoost,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.2926484209642395,1.010289769042225,0.023973189590874907,0.9328330999816766,1.418252424006948,1.1427882113437406,0.02742786043385897,0.9266426122889475
Local Model,partner_i,Chemical + Mineralogical + One-Hot,"(1234, 33)",,XGBoost,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.318972456213955,1.0267878042058898,0.024360201968249007,0.9325352582219636,1.238389685471976,0.9535608524229452,0.022430697489015935,0.9355865654141436
Local Model,partner_i,Chemical + Mineralogical + One-Hot,"(1234, 33)",,XGBoost,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.2806893660314613,0.9980630304554895,0.023696118792048887,0.9340971625791823,1.41401008139849,1.1125697703496653,0.026453736511080222,0.9264563730778266
Local Model,partner_i,Chemical + Mineralogical + One-Hot,"(1234, 33)",,XGBoost,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.3065069747369973,1.028784055236383,0.02442033709234709,0.9333633735399346,1.2979753100847549,1.0037113915570826,0.023782403672695258,0.9306770364112623
Local Model,partner_i,Chemical + Mineralogical + One-Hot,"(1234, 33)",,XGBoost,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.3011337419504518,1.0301322705115217,0.024483732405755618,0.9345143992477302,1.2937488216011153,0.9900437791337865,0.023287272104720518,0.9288215058905903
Local Model,partner_i,Chemical + Mineralogical + One-Hot,"(1234, 33)",,XGBoost,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.312237381925705,1.0240309810928292,0.02428095687928164,0.9320436005642269,1.3161610003238717,1.0426450258324462,0.025348342487007708,0.9322325623030913
Local Model,partner_i,Chemical + Mineralogical + One-Hot,"(1234, 33)",,XGBoost,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.2829170589306513,1.0096770722856383,0.024030465257765758,0.9348129625445889,1.4243122167836408,1.1114193675963846,0.02583441850621445,0.9219064321322576
Local Model,partner_i,Chemical + Mineralogical + One-Hot,"(1234, 33)",,XGBoost,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.3030723861680469,1.019621890608179,0.024204511851182536,0.9328600832086158,1.3521227602333,1.0410487680782652,0.024675440185643476,0.9291172004685051
Local Model,partner_i,Chemical + Mineralogical + One-Hot,"(1234, 33)",,XGBoost,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.3004509142435101,1.0250716513775762,0.024381697517930106,0.9343933873488937,1.2942316647996115,1.0196984016943542,0.024200998229658748,0.9296946131451803
Local Model,partner_i,Chemical + Mineralogical + One-Hot,"(1234, 33)",,XGBoost,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.2826246394479148,1.0074703599181933,0.023879806793259246,0.9336099784441665,1.4601899306831516,1.1641517670048376,0.027966713591692706,0.9219988201480731
Local Model,partner_i,Chemical + Mineralogical + One-Hot,"(1234, 33)",,XGBoost,,,,,,Repeated KFold,"{""N_Splits"": 5, ""Repeats"": 3}",1.29349877035557,1.0142211759464825,0.02417473750902253,0.9342294758244183,1.3895098167569302,1.1088460080536748,0.025665525783364583,0.9228583858587115
